time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,0.0,1.7466474440801264e-08,0.0,-2.8925623747300912e-08,0.0,-2.734257565514375e-08
1.0,1.6821460890881212e-11,1.74395649817928e-08,1.0029227448526967e-10,-2.8941994932590898e-08,1.0169317512956373e-10,-2.7483004462626225e-08
2.0,7.393355372364852e-11,1.7411547007050803e-08,1.755293688177062e-10,-2.8958107002226126e-08,1.9046451029981925e-10,-2.7623660646686273e-08
3.0,1.2042167263359715e-10,1.7382374273544807e-08,2.4042373647503723e-10,-2.8973920215805373e-08,2.6889580193913664e-10,-2.776457871069387e-08
4.0,1.666782267761846e-10,1.7351995515420035e-08,2.038633151180136e-10,-2.8989391094065382e-08,2.633284688979901e-10,-2.7905788741985927e-08
5.0,2.1103735425853642e-10,1.732035432447883e-08,1.5098988725981144e-10,-2.900447224881907e-08,2.594893272317256e-10,-2.804731597965349e-08
6.0,2.4749688409819726e-10,1.7287389044676183e-08,1.3019041400497144e-10,-2.9019112207210718e-08,2.796502307116916e-10,-2.8189180385785162e-08
7.0,3.002642579019721e-10,1.725303268100205e-08,3.228556311185571e-11,-2.903325523051408e-08,3.019950035329585e-10,-2.8331396221477117e-08
8.0,2.797463094506014e-10,1.7217212823092328e-08,3.663302994283413e-11,-2.904684112770393e-08,2.8213467800684167e-10,-2.8473971628905054e-08
9.0,2.0891005592105216e-10,1.7179851583886397e-08,6.55583365372081e-11,-2.905980506403465e-08,2.1895503409253458e-10,-2.861690822074033e-08
10.0,1.9081436430923304e-10,1.7140865553630748e-08,-6.620504144905226e-11,-2.9072077364862283e-08,2.0197333769586379e-10,-2.8760200678182053e-08
11.0,1.6423712390079004e-10,1.7100165769514124e-08,-2.451326919228336e-10,-2.908358331494868e-08,2.950658731818004e-10,-2.8903836358870455e-08
12.0,1.43125705731606e-10,1.7057657701207192e-08,-5.498162480854774e-10,-2.909424295348844e-08,5.681398369239403e-10,-2.9047794915944944e-08
13.0,-7.04433178455588e-11,1.701324125256738e-08,-6.373822025729226e-10,-2.910397086510314e-08,6.412630764248013e-10,-2.9192047929512376e-08
14.0,-3.5419098209921174e-10,1.696681077975589e-08,-7.497278353696402e-10,-2.911267596705776e-08,8.291821747532025e-10,-2.933655855179358e-08
15.0,-6.664233054287649e-10,1.6918255125997122e-08,-9.278062762518857e-10,-2.91202612929765e-08,1.1423416775514195e-09,-2.948128116721265e-08
16.0,-1.0659025606596373e-09,1.6867457673185786e-08,-9.917831000905153e-10,-2.9126623773370676e-08,1.4559471097694191e-09,-2.962616106867958e-08
17.0,-1.4087424005104765e-09,1.6814296410506613e-08,-1.190723464272736e-09,-2.9131654013339195e-08,1.8445534742494416e-09,-2.9771134151287677e-08
18.0,-1.89447366127915e-09,1.6758644020168007e-08,-1.1515370879067177e-09,-2.9135236067859477e-08,2.216995290501338e-09,-2.991612662459965e-08
19.0,-2.269799681542395e-09,1.6700367980258275e-08,-1.3194768611057839e-09,-2.913724721515267e-08,2.6254542047660116e-09,-3.006105474462423e-08
20.0,-2.27343466274732e-09,1.663933068460698e-08,-1.745431410515863e-09,-2.9137557728679995e-08,2.8661884052860893e-09,-3.02058245664843e-08
