time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,-5.66657260669956e-07,6.975223349980593e-08,-1.012249953052935e-06,2.844344829442406e-07,1.1600648337595824e-06,-2.868504638419958e-07
1.0,-5.686705250723678e-07,6.791222970980918e-08,-1.0173215108794098e-06,2.804216694803539e-07,1.1654738189183178e-06,-2.824660182070077e-07
2.0,-5.712112618738718e-07,6.604847318298276e-08,-1.0227062369749795e-06,2.763408090563652e-07,1.171413826467429e-06,-2.7801040122061657e-07
3.0,-5.73984999280297e-07,6.416263761886871e-08,-1.0283558646850821e-06,2.721948438008742e-07,1.1776988425871044e-06,-2.7348697578424735e-07
4.0,-5.765077851077605e-07,6.225640888421184e-08,-1.0340850329915163e-06,2.679867207795941e-07,1.183931198063013e-06,-2.688991140538833e-07
5.0,-5.790327191057543e-07,6.033148084249633e-08,-1.0400193424381365e-06,2.637193847218522e-07,1.1903441193371173e-06,-2.642501890767905e-07
6.0,-5.822481724676587e-07,5.83895512300933e-08,-1.0464457685099848e-06,2.5939577095130806e-07,1.1975231441497826e-06,-2.5954356663227883e-07
7.0,-5.856054468983407e-07,5.6432317593754555e-08,-1.0529310388029955e-06,2.550187985419883e-07,1.2048226059929988e-06,-2.5478259730204936e-07
8.0,-5.88937610873641e-07,5.4461473303621364e-08,-1.059346948231732e-06,2.505913637191822e-07,1.2120492837461009e-06,-2.499706087940334e-07
9.0,-5.921317566270901e-07,5.24787036552692e-08,-1.0656549950527339e-06,2.461163335231287e-07,1.2191146729028922e-06,-2.4511089854189455e-07
10.0,-5.949390717713277e-07,5.048568207356246e-08,-1.0717063668314042e-06,2.415965397517448e-07,1.2257679371835019e-06,-2.4020672660052517e-07
11.0,-5.97505050048408e-07,4.8484066430235636e-08,-1.0775067474377842e-06,2.370347731968922e-07,1.2320848491915252e-06,-2.3526130885591185e-07
12.0,-5.99816881774462e-07,4.647549548615081e-08,-1.08302891420331e-06,2.3243377818686398e-07,1.2380355086434474e-06,-2.3027781056568195e-07
13.0,-6.023519127928978e-07,4.446158546812245e-08,-1.088562988110775e-06,2.2779624744592257e-07,1.2441049818764983e-06,-2.2525934024450372e-07
14.0,-6.043979657727183e-07,4.244392678907483e-08,-1.0937953520417931e-06,2.231248172798548e-07,1.2496740267679528e-06,-2.2020894390632897e-07
15.0,-6.052625161345748e-07,4.042408091913191e-08,-1.0984513729439538e-06,2.1842206309466603e-07,1.2541683029641649e-06,-2.1512959967328452e-07
16.0,-6.060532652396589e-07,3.8403577414059257e-08,-1.1033163492268905e-06,2.136904952537422e-07,1.258811950522796e-06,-2.1002421275887257e-07
17.0,-6.071087782499873e-07,3.638391110631602e-08,-1.1085891526013691e-06,2.08932555277096e-07,1.2639426323586106e-06,-2.0489561083107426e-07
18.0,-6.084048990995239e-07,3.436653946287339e-08,-1.1141596088087846e-06,2.0415061238471136e-07,1.269451911318127e-06,-1.9974653975901166e-07
19.0,-6.101309282940948e-07,3.2352880112959943e-08,-1.120009267288613e-06,1.9934696038452888e-07,1.2754138577235977e-06,-1.9457965974504986e-07
20.0,-6.126702834924336e-07,3.034430854802957e-08,-1.1264915752012827e-06,1.9452381490427878e-07,1.2823213892289898e-06,-1.8939754184262919e-07
21.0,-6.150037582530743e-07,2.8342155995511943e-08,-1.1329722410108323e-06,1.896833109651482e-07,1.2891298311522052e-06,-1.8420266485869166e-07
22.0,-6.164502815986239e-07,2.6347707467274118e-08,-1.1388046195076607e-06,1.8482750089414447e-07,1.2949466827228874e-06,-1.7899741263827113e-07
23.0,-6.174965591632109e-07,2.4362199983163123e-08,-1.1442082548662746e-06,1.7995835257095241e-07,1.3001978815097841e-06,-1.7378407172761396e-07
24.0,-6.197485030168259e-07,2.238682096949109e-08,-1.1503102972793e-06,1.7507774800406977e-07,1.3066376647787205e-06,-1.685648294110597e-07
25.0,-6.222797257343649e-07,2.0422706831871014e-08,-1.1563782204571105e-06,1.7018748223003876e-07,1.3131803553996648e-06,-1.6334177211584446e-07
26.0,-6.244018780354743e-07,1.8470941701425202e-08,-1.1620612606899616e-06,1.6528926252869284e-07,1.3191906908747387e-06,-1.581168841780122e-07
27.0,-6.26745946807894e-07,1.6532556353071712e-08,-1.1681113883665883e-06,1.6038470794651534e-07,1.3256299247798543e-06,-1.5289204696174503e-07
28.0,-6.293697842191248e-07,1.4608527294327849e-08,-1.1745422139192163e-06,1.5547534911946934e-07,1.3325373306464183e-06,-1.4766903832364507e-07
29.0,-6.320289111794164e-07,1.2699776022832067e-08,-1.1810670382944588e-06,1.5056262838599717e-07,1.3395446590212226e-06,-1.4244953241280588e-07
30.0,-6.348313042470188e-07,1.0807168450558245e-08,-1.1877010307193014e-06,1.4564790018030331e-07,1.346716199955901e-06,-1.3723509979688697e-07
31.0,-6.381646229514093e-07,8.931514492468278e-09,-1.1946156354553095e-06,1.4073243169550896e-07,1.354385691913868e-06,-1.3202720790383382e-07
32.0,-6.41987720415016e-07,7.073567817102951e-09,-1.2018502682648036e-06,1.3581740380578436e-07,1.3625682736992847e-06,-1.2682722176834397e-07
33.0,-6.446174044827391e-07,5.2340257563275345e-09,-1.2083645084953742e-06,1.309039122361058e-07,1.3695533518462618e-06,-1.2163640507164052e-07
34.0,-6.473318193561672e-07,3.413529371103205e-09,-1.214941182492435e-06,1.2599296896782913e-07,1.3766337789212794e-06,-1.1645592146254976e-07
35.0,-6.500811791376737e-07,1.6126636697283093e-09,-1.2215222516265278e-06,1.2108550386780895e-07,1.383734855630865e-06,-1.1128683614727163e-07
36.0,-6.515148489039113e-07,-1.6804202551563544e-10,-1.2271048506623528e-06,1.1618236652832315e-07,1.3893372207140214e-06,-1.0613011773457629e-07
37.0,-6.533984272943938e-07,-1.9281135679551478e-09,-1.232887322039078e-06,1.1128432830459615e-07,1.3953281526707172e-06,-1.0098664032247865e-07
38.0,-6.554153362120507e-07,-3.667131337607111e-09,-1.2389343524710217e-06,1.0639208453627274e-07,1.4016160646463587e-06,-9.585718581176627e-08
39.0,-6.555715710843124e-07,-5.384729459622247e-09,-1.2440222271620227e-06,1.0150625693880358e-07,1.4061882471728716e-06,-9.074244643112263e-08
40.0,-6.566062851626198e-07,-7.080594896545509e-09,-1.2497727833044037e-06,9.662739615038931e-08,1.4117591237897107e-06,-8.564302745803506e-08
41.0,-6.582383847847373e-07,-8.754466421373874e-09,-1.2560388242960352e-06,9.175598441991008e-08,1.4180660419539655e-06,-8.055945011924013e-08
42.0,-6.586148574433404e-07,-1.0406133478825085e-08,-1.2615258153658715e-06,8.689243842115506e-08,1.4231025659732464e-06,-7.549215465415706e-08
43.0,-6.605982866281224e-07,-1.2035434942546527e-08,-1.2680706899803607e-06,8.203711217866425e-08,1.4298228460488659e-06,-7.044150352461238e-08
44.0,-6.629608468033954e-07,-1.3642257776184845e-08,-1.2748690849662125e-06,7.719030009059258e-08,1.4369440727449565e-06,-6.540778475415733e-08
45.0,-6.636146639149576e-07,-1.522653560631162e-08,-1.2805468845300538e-06,7.235224003419023e-08,1.4422845577910724e-06,-6.039121538040934e-08
46.0,-6.649279168102762e-07,-1.6788247215178735e-08,-1.286561225985472e-06,6.752311653974222e-08,1.4482295822012801e-06,-5.539194500408153e-08
47.0,-6.667856753128643e-07,-1.8327414961180003e-08,-1.2927997203870945e-06,6.270306401910931e-08,1.454625124846736e-06,-5.041005941867493e-08
48.0,-6.674854335086966e-07,-1.984410313473094e-08,-1.2980570081172482e-06,5.789217003535376e-08,1.4596194025390984e-06,-4.544558430518945e-08
49.0,-6.695206049706082e-07,-2.133841625704203e-08,-1.304101814952885e-06,5.309047860032745e-08,1.465926118275958e-06,-4.049848897667046e-08
50.0,-6.727149402946386e-07,-2.281049732894887e-08,-1.3110885900974312e-06,4.829799348755345e-08,1.4736005842762445e-06,-3.556869015795574e-08
51.0,-6.745388556050891e-07,-2.4260526036583375e-08,-1.3173321234682955e-06,4.3514681548254235e-08,1.4799887132145677e-06,-3.0656055786628084e-08
52.0,-6.763147885890941e-07,-2.5688716920248743e-08,-1.3235625632573855e-06,3.874047601896003e-08,1.4863443585255645e-06,-2.5760408821890824e-08
53.0,-6.795469677661758e-07,-2.7095317512431683e-08,-1.3307804242052024e-06,3.397527980975376e-08,1.494242489975433e-06,-2.0881531048835957e-08
54.0,-6.827433342709854e-07,-2.8480606450477766e-08,-1.3380210324154262e-06,2.9218968762847727e-08,1.5021447146255603e-06,-1.6019166866332513e-08
55.0,-6.85440774361723e-07,-2.984489156908707e-08,-1.3448815128630498e-06,2.4471394871821877e-08,1.5094818113506383e-06,-1.1173027047499525e-08
56.0,-6.88280067648317e-07,-3.118850797747834e-08,-1.3518153235553276e-06,1.9732389452465376e-08,1.5169489511914918e-06,-6.342792462416494e-09
57.0,-6.908964622215352e-07,-3.251181612584532e-08,-1.3586364029094522e-06,1.5001766256728608e-08,1.5242148132139933e-06,-1.5281177533335668e-09
58.0,-6.92445477054604e-07,-3.381519986561084e-08,-1.364716033014357e-06,1.0279324521797355e-08,1.5303367568805965e-06,3.271365046848046e-09
59.0,-6.93411209604089e-07,-3.509906450797037e-08,-1.3703450553598229e-06,5.564851946743124e-09,1.5357944772506906e-06,8.05604296165143e-09
60.0,-6.954094449035386e-07,-3.6363834885290184e-08,-1.3767079954374317e-06,8.581275895963189e-10,1.5423745332319251e-06,1.282631859215896e-08
61.0,-6.968551972685866e-07,-3.760995342005003e-08,-1.3828067409876743e-06,-3.841075321942925e-09,1.5484707452455129e-06,1.7582606720434536e-08
62.0,-6.969872285295109e-07,-3.8837878206158735e-08,-1.3880340043875838e-06,-8.532986672574643e-09,1.553199792064588e-06,2.2325331003191666e-08
63.0,-6.98059417103547e-07,-4.004808110759516e-08,-1.3940134266643422e-06,-1.3217836840283518e-08,1.5590254595507429e-06,2.7054920763372907e-08
64.0,-6.991515852788899e-07,-4.124104587941698e-08,-1.4001860022400114e-06,-1.789585418165936e-08,1.5650347536290848e-06,3.177180788697401e-08
65.0,-6.990185965199958e-07,-4.241726631621491e-08,-1.4055421127118217e-06,-2.2567262626829174e-08,1.569769291611731e-06,3.6476423832057816e-08
66.0,-7.004421235939917e-07,-4.357724443304952e-08,-1.411963583081155e-06,-2.7232279388688697e-08,1.5761536500139301e-06,4.1169196756444215e-08
67.0,-7.018281743959021e-07,-4.472148868377952e-08,-1.4183407188866903e-06,-3.189111279059738e-08,1.5824832325266193e-06,4.585054877003025e-08
68.0,-7.02310769484793e-07,-4.585051222147061e-08,-1.4239613467387224e-06,-3.6543960216144015e-08,1.5877362293341669e-06,5.052089331709299e-08
69.0,-7.034564762642415e-07,-4.6964831205269647e-08,-1.4298832879677814e-06,-4.119100618401441e-08,1.593554903731797e-06,5.5180632693271094e-08
70.0,-7.039478797515875e-07,-4.806496315775286e-08,-1.4352708802012337e-06,-4.5832420550405316e-08,1.5986072428712374e-06,5.98301557012207e-08
71.0,-7.048478659621438e-07,-4.91514253763171e-08,-1.4406851731318948e-06,-5.046835684083135e-08,1.6038654189904669e-06,6.446983544820631e-08
72.0,-7.062194062046334e-07,-5.022473340167931e-08,-1.4464675657799297e-06,-5.509895071255702e-08,1.6096627810051832e-06,6.910002728810548e-08
73.0,-7.080537705317358e-07,-5.128539954597852e-08,-1.4526717125040722e-06,-5.972431854823611e-08,1.6160430830499916e-06,7.372106690946496e-08
74.0,-7.11173469336579e-07,-5.2333931482343254e-08,-1.4598389566633507e-06,-6.43445561806505e-08,1.6238526666173156e-06,7.833326857034161e-08
75.0,-7.131801215282119e-07,-5.337083089711963e-08,-1.4664561558130895e-06,-6.895973774771749e-08,1.630680699175991e-06,8.293692347971131e-08
76.0,-7.155307810424727e-07,-5.439659220529365e-08,-1.4733873157091182e-06,-7.356991467620609e-08,1.6379421481577949e-06,8.75322983242773e-08
77.0,-7.190168473530933e-07,-5.541170132903559e-08,-1.4811256077579271e-06,-7.817511479190816e-08,1.6464259147419511e-06,9.211963393861204e-08
78.0,-7.211158407627316e-07,-5.641663453877991e-08,-1.4878791288475135e-06,-8.277534155338565e-08,1.6534183856057054e-06,9.669914411577368e-08
79.0,-7.234465224659203e-07,-5.7411857355859177e-08,-1.4945797281035178e-06,-8.73705734058904e-08,1.6604648248385206e-06,1.0127101455488519e-07
80.0,-7.258790740150012e-07,-5.8397823515444745e-08,-1.5013033228816752e-06,-9.19607632516441e-08,1.6675767140939679e-06,1.0583540194167498e-07
81.0,-7.273451979872281e-07,-5.937497398841799e-08,-1.5073858641995175e-06,-9.654583803237974e-08,1.6736914831066106e-06,1.1039243315765649e-07
82.0,-7.282550795184584e-07,-6.034373606079434e-08,-1.5129499294913584e-06,-1.0112569841987412e-07,1.679098850572039e-06,1.1494220461346099e-07
83.0,-7.284927696638022e-07,-6.13045224694262e-08,-1.5180811711312803e-06,-1.0570021861011804e-07,1.6838266411943234e-06,1.1948478170180376e-07
84.0,-7.29271259380937e-07,-6.225773059288796e-08,-1.5237460054828844e-06,-1.1026924621675136e-07,1.6892715764447422e-06,1.2402019836561502e-07
85.0,-7.308538427092115e-07,-6.320374169665026e-08,-1.530028503171632e-06,-1.1483260225939539e-07,1.6956221748728241e-06,1.285484567769548e-07
86.0,-7.31799334879879e-07,-6.414292023183833e-08,-1.5360368811473402e-06,-1.1939008124251494e-07,1.7014521935027975e-06,1.3306952712240528e-07
87.0,-7.330196684501855e-07,-6.507561318701969e-08,-1.5423873103437291e-06,-1.2394145132042402e-07,1.7077108799337735e-06,1.3758334749067743e-07
88.0,-7.344231898465114e-07,-6.600214949257915e-08,-1.5488109114253357e-06,-1.2848645454402354e-07,1.7141157082106516e-06,1.4208982385818757e-07
89.0,-7.34573560784435e-07,-6.692283947733212e-08,-1.554349471105665e-06,-1.330248071848467e-07,1.719186026737649e-06,1.465888301683829e-07
90.0,-7.352976695157443e-07,-6.783797437710701e-08,-1.5601881298843434e-06,-1.375562001320061e-07,1.7247752501202264e-06,1.510802085006415e-07
91.0,-7.371103289688374e-07,-6.874782589509172e-08,-1.5664730830394769e-06,-1.4208029935769218e-07,1.7312335362277821e-06,1.555637693246434e-07
92.0,-7.371236802472536e-07,-6.965264581377611e-08,-1.571350952633832e-06,-1.465967464469576e-07,1.7356540946641722e-06,1.6003929183619753e-07
93.0,-7.371332063910163e-07,-7.05526656583204e-08,-1.576176267961693e-06,-1.511051591876244e-07,1.7400278709405638e-06,1.645065243705982e-07
