time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,-1.944942392972937e-07,8.403211474660383e-10,-3.40668948675682e-07,3.921409668475469e-09,3.922796728249214e-07,-3.862685897850012e-09
1.0,-1.9457354392959925e-07,6.463983534915964e-10,-3.4130758200245914e-07,3.210773190324088e-09,3.928736813909645e-07,-3.1483819460672587e-09
2.0,-1.9460552237726692e-07,4.511183924762347e-10,-3.419437883400711e-07,2.4921317625064165e-09,3.9344232579132647e-07,-2.426399363703642e-09
3.0,-1.9460672025239933e-07,2.5464935513835823e-10,-3.4259911917133845e-07,1.7660664243794582e-09,3.9401260389024686e-07,-1.6973246994084777e-09
4.0,-1.9462774963896479e-07,5.715894636861333e-11,-3.433043992695506e-07,1.0331639270997796e-09,3.946363788189763e-07,-9.617493141917956e-10
5.0,-1.9471407364246573e-07,-1.411858079825662e-10,-3.440754989397776e-07,2.940156349146162e-10,3.9534986966622424e-07,-2.2026828780200837e-10
6.0,-1.9486344132735312e-07,-3.4021884505481934e-10,-3.4489864988995755e-07,-4.507835562114463e-10,3.9613992409482575e-07,5.265206551898128e-10
7.0,-1.950474733530827e-07,-5.397753395070958e-10,-3.4575198985808964e-07,-1.2006362801216936e-09,3.9697349452104486e-07,1.27801819736235e-09
8.0,-1.9523115749042752e-07,-7.396919684478719e-10,-3.466032270360575e-07,-1.9549437397510496e-09,3.9780523104511954e-07,2.033624456330531e-09
9.0,-1.9540196402600962e-07,-9.398071665516907e-10,-3.474344413001429e-07,-2.7131067218886815e-09,3.9861336975415715e-07,2.7927399864846253e-09
10.0,-1.9557863047137136e-07,-1.139961371099325e-09,-3.4824406294764465e-07,-3.474526585250709e-09,3.994057186312438e-07,3.554766752593668e-09
11.0,-1.9579316197504415e-07,-1.3399972566223599e-09,-3.4904791210155217e-07,-4.238606219804948e-09,4.002117030005979e-07,4.319109073353269e-09
12.0,-1.9606027051866093e-07,-1.5397599587698388e-09,-3.4987098183891785e-07,-5.0047509753995866e-09,4.0106026181707266e-07,5.085174533022372e-09
13.0,-1.9638725859416617e-07,-1.7390972869459777e-09,-3.5073399194673893e-07,-5.772369557856015e-09,4.0197299467131745e-07,5.852374859353768e-09
14.0,-1.9676709045457486e-07,-1.9378599251958736e-09,-3.51645499385711e-07,-6.540874890791285e-09,4.0295389950239335e-07,6.620126766078954e-09
15.0,-1.971956464091873e-07,-2.1359016207439636e-09,-3.526086996136213e-07,-7.3096849415376514e-09,4.0400373513860764e-07,7.387852758260611e-09
16.0,-1.9768804947195573e-07,-2.333079359522617e-09,-3.536297946693523e-07,-8.078223509626461e-09,4.0513528182807616e-07,8.154981898879288e-09
17.0,-1.9825184988109257e-07,-2.5292535279713982e-09,-3.5471094707306694e-07,-8.845920976404721e-09,4.063540967613682e-07,8.920950535080047e-09
18.0,-1.9885979854472602e-07,-2.7242880603470717e-09,-3.5583415397555385e-07,-9.612215014458845e-09,4.076311624652207e-07,9.685202982576632e-09
19.0,-1.9947345662740812e-07,-2.918050570766681e-09,-3.5696663128192974e-07,-1.0376551255636785e-08,4.089191066062524e-07,1.0447192166802533e-08
20.0,-2.0003729801765235e-07,-3.110412469216927e-09,-3.5806305179186815e-07,-1.1138383916591782e-08,4.101512765513587e-07,1.1206380219517575e-08
21.0,-2.005187783871154e-07,-3.301249060808015e-09,-3.590956379334598e-07,-1.1897176380923398e-08,4.112875607998612e-07,1.1962239029732215e-08
22.0,-2.009213158765677e-07,-3.490439627632189e-09,-3.600552189592099e-07,-1.265240173716655e-08,4.1232164128667327e-07,1.2714250748003004e-08
23.0,-2.012364324760485e-07,-3.6778674927060147e-09,-3.609359623402142e-07,-1.3403543272077622e-08,4.132443232110318e-07,1.3461908243382275e-08
24.0,-2.0146321137726186e-07,-3.863420065627448e-09,-3.6174496248486676e-07,-1.4150094918884904e-08,4.140614005453985e-07,1.420471551256807e-08
25.0,-2.0160267030777668e-07,-4.0469888697570356e-09,-3.624955065562041e-07,-1.489156166040376e-08,4.1478503944653684e-07,1.4942188041089048e-08
26.0,-2.0165053724041648e-07,-4.228469550928967e-09,-3.6319525836825406e-07,-1.562745988715749e-08,4.154199500150798e-07,1.5673853116663133e-08
27.0,-2.016348451538974e-07,-4.407761867902927e-09,-3.6386410526279e-07,-1.635731771088585e-08,4.1599723301835424e-07,1.6399250095177337e-08
28.0,-2.0160156849469146e-07,-4.584769664972498e-09,-3.645281052844229e-07,-1.70806752340573e-08,4.1656203855100753e-07,1.7117930620038453e-08
29.0,-2.015782800401933e-07,-4.7594008273410045e-09,-3.652020909850062e-07,-1.7797084776222145e-08,4.1714070796768724e-07,1.782945879593069e-08
30.0,-2.0157584811053564e-07,-4.9315672200534026e-09,-3.658907313519588e-07,-1.8506111058247573e-08,4.177425640639855e-07,1.853341131827884e-08
31.0,-2.0157969808642928e-07,-5.101184611427293e-09,-3.665816131898092e-07,-1.920733134565883e-08,4.1834967886859775e-07,1.9229377559949017e-08
32.0,-2.01579167302679e-07,-5.268172582054323e-09,-3.672632833406908e-07,-1.9900335552472883e-08,4.18946870116756e-07,1.9916959616921107e-08
33.0,-2.015729261561905e-07,-5.432454420544421e-09,-3.6792151306141996e-07,-2.0584726307052008e-08,4.19521017748305e-07,2.0595772314837804e-08
34.0,-2.0157492761074813e-07,-5.593957007259934e-09,-3.6855405623203996e-07,-2.126011898162545e-08,4.200768308373696e-07,2.126544317847501e-08
35.0,-2.0160879637964868e-07,-5.752610687335344e-09,-3.691779057041211e-07,-2.192614168722842e-08,4.206405030875315e-07,2.192561236628888e-08
36.0,-2.0169023438876277e-07,-5.908349134301555e-09,-3.698153275694116e-07,-2.258243523588872e-08,4.2123903802124664e-07,2.2575932572275273e-08
37.0,-2.0182277549185557e-07,-6.06110920563235e-09,-3.704808026472328e-07,-2.3228653071951787e-08,4.2188678319825786e-07,2.3216068897428247e-08
38.0,-2.0200136541248526e-07,-6.210830791506658e-09,-3.711739349071541e-07,-2.386446117447417e-08,4.225809290336807e-07,2.3845698693105405e-08
