time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,0.0,8.232866733943446e-09,0.0,3.389799064509493e-08,0.0,-1.5355168591803634e-08
1.0,8.088719971599545e-11,9.021578696635355e-09,2.2262588994514942e-10,3.442089119477029e-08,2.368649952014124e-10,-1.4703306188921601e-08
2.0,2.2633374341385348e-10,9.802810574245534e-09,3.5427855094027905e-10,3.493663971898036e-08,4.204048704095517e-10,-1.4061611156951822e-08
3.0,2.356949496684635e-10,1.057561510414404e-08,6.590954171326047e-10,3.5444276890154863e-08,6.999706266583061e-10,-1.3430984996928184e-08
4.0,2.7971192029241365e-10,1.1339065608433617e-08,6.474024649705257e-10,3.5942840372822235e-08,7.052437238314016e-10,-1.2812289586999433e-08
5.0,3.4819201688574e-10,1.2092257892785529e-08,7.307609795059733e-10,3.643136698627633e-08,8.094746999082114e-10,-1.2206344594845216e-08
6.0,5.006864922663112e-10,1.2834312081400319e-08,9.462490235812027e-10,3.6908894886851505e-08,1.070548540780063e-09,-1.1613925002302219e-08
7.0,8.248325772397536e-10,1.3564374386281403e-08,1.1227163088101122e-09,3.7374465763649866e-08,1.393140585348147e-09,-1.1035758747731426e-08
8.0,1.245875291822074e-09,1.428161880883769e-08,1.5061218383571884e-09,3.782712704133127e-08,1.9546376223610286e-09,-1.0472524491697306e-08
9.0,1.8497068876577316e-09,1.4985248771584958e-08,1.7382453532110986e-09,3.826593408333557e-08,2.538289281821209e-09,-9.924849511630554e-09
10.0,2.4942228005198075e-09,1.5674498677405208e-08,2.0343201845296477e-09,3.868995238866318e-08,3.2186341811112382e-09,-9.393307731296955e-09
11.0,3.2673303507202434e-09,1.6348635393462725e-08,2.3506971369435803e-09,3.909825977510223e-08,4.025074490040205e-09,-8.878417891082504e-09
12.0,4.11724640492217e-09,1.700695965648088e-08,2.771304602466884e-09,3.948994854156334e-08,4.963048172091288e-09,-8.380641865313717e-09
