dataset,station,component,method,peak_time,score,floor_detect,floor_signif,significant
ingv,EEC1,mag,max,2022-12-15 10:41:54,0.5845,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-16 10:35:02,0.5334,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-17 07:14:25,0.5345,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-22 17:47:31,0.5287,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-23 23:32:21,0.5212,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-24 13:33:45,0.5493,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-26 22:32:39,0.5804,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-27 05:11:57,0.5596,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-27 12:43:23,0.5051,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-28 06:14:09,0.5472,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-30 02:35:52,0.5118,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-30 19:53:26,0.5194,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-01 03:56:12,0.5695,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-03 01:21:41,0.5666,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-03 08:32:14,0.5523,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-04 04:11:18,0.5826,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-04 15:51:05,0.5132,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-04 19:06:22,0.5496,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-05 03:55:28,0.5248,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-07 11:30:41,0.5055,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-07 18:53:50,0.5454,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-10 18:43:23,0.5499,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-10 23:19:13,0.54,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-12 23:14:54,0.5237,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-13 05:39:38,0.5539,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-13 16:52:12,0.56,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-14 00:07:45,0.5835,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-15 03:38:54,0.5319,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-15 07:35:20,0.5457,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-16 19:50:09,0.5232,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-19 05:09:40,0.5056,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-19 12:27:00,0.5735,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-20 04:50:47,0.5431,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-21 09:07:01,0.5515,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-21 13:25:11,0.5116,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-21 14:24:29,0.5209,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-22 23:51:21,0.5252,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-23 21:30:30,0.5259,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-25 17:58:42,0.5165,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-26 09:13:04,0.5758,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-27 05:18:11,0.5296,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-29 11:57:55,0.5114,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-29 13:35:20,0.538,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-29 15:34:30,0.5078,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-31 23:26:06,0.5369,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-03 14:54:51,0.5093,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-04 00:33:51,0.5205,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-07 23:28:40,0.5532,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-08 19:18:36,0.5214,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-09 16:08:29,0.5319,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-09 23:43:18,0.5472,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-10 08:20:32,0.6203,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-11 20:36:04,0.5737,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-12 06:13:36,0.5108,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-12 19:11:52,0.5178,0.504,0.536,False
ingv,EEC1,mag,stack,2022-11-15 07:40:21,0.3605,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-16 04:09:30,0.3725,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-16 13:05:24,0.3188,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-16 20:16:23,0.3532,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-17 04:07:49,0.3279,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-17 15:02:30,0.3483,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-17 17:24:45,0.3571,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-17 19:19:41,0.3574,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-18 04:06:18,0.3213,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-18 07:11:28,0.3559,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-19 03:46:27,0.3598,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-19 11:34:24,0.3583,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-19 19:02:08,0.3605,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-19 20:38:31,0.343,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-20 03:38:10,0.3222,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-20 11:51:29,0.3233,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-20 16:43:52,0.334,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-21 11:29:04,0.3203,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-25 01:09:23,0.3767,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-27 05:39:31,0.3415,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-27 19:57:58,0.3349,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-28 17:05:18,0.3337,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-30 10:08:21,0.3245,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-01 11:55:22,0.3426,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-01 17:44:15,0.324,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-03 06:24:39,0.3283,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-03 16:39:16,0.3305,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-04 04:35:43,0.3906,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-04 14:04:52,0.3598,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-07 21:06:55,0.3277,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-09 11:34:46,0.3293,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-10 01:40:19,0.3716,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-10 04:04:05,0.3352,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-10 20:39:18,0.3527,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-11 10:56:11,0.3344,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-12 07:56:52,0.3191,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-12 14:03:04,0.3764,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-13 00:25:47,0.3735,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-13 05:49:02,0.3292,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-13 06:51:05,0.3383,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-14 16:43:43,0.3602,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-15 01:27:33,0.3492,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-15 10:48:42,0.37,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-15 21:01:07,0.338,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-16 22:36:39,0.3238,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-17 00:22:40,0.34,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-17 16:30:18,0.3191,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-18 14:44:00,0.3248,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-22 00:21:48,0.318,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-22 02:04:33,0.3195,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-23 01:30:16,0.3252,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-23 22:48:31,0.3525,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-24 13:31:02,0.3248,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-25 21:54:21,0.3301,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-26 04:15:06,0.3181,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-26 22:31:41,0.3636,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-27 12:46:41,0.3185,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-28 22:39:15,0.3321,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-30 02:33:09,0.3207,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-01 02:11:54,0.3447,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-01 03:56:22,0.3498,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-02 16:57:54,0.32,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-04 04:15:15,0.371,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-04 19:02:10,0.3456,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-07 23:20:16,0.3307,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-10 10:06:35,0.323,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-10 14:27:48,0.3194,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-10 18:51:44,0.3436,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-10 23:18:50,0.3484,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-11 23:24:38,0.3335,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-13 05:29:29,0.3275,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-14 16:47:22,0.3203,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-15 03:34:27,0.3691,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-15 04:31:20,0.3334,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-15 07:36:23,0.3527,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-21 11:37:57,0.3306,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-21 13:36:21,0.3276,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-22 23:51:14,0.3193,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-23 07:27:30,0.3565,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-26 07:12:13,0.3285,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-26 09:29:19,0.3468,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-26 19:46:31,0.3372,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-27 00:38:29,0.335,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-28 03:30:42,0.3447,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-29 02:15:36,0.3287,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-29 10:28:01,0.3343,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-29 15:34:25,0.3455,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-30 11:26:27,0.3301,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-31 10:38:28,0.3268,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-31 23:06:35,0.3272,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-01 13:31:27,0.319,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-04 00:42:44,0.3273,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-07 20:32:14,0.326,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-07 23:19:13,0.3449,0.317,0.33,True
ingv,EEC1,mag,stack,2023-02-08 03:35:12,0.3185,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-09 23:41:48,0.319,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-10 03:17:59,0.3352,0.317,0.33,True
ingv,EEC1,mag,stack,2023-02-10 08:57:26,0.3478,0.317,0.33,True
ingv,EEC1,mag,stack,2023-02-10 15:04:14,0.3187,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-12 00:33:45,0.3197,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-12 06:17:11,0.3556,0.317,0.33,True
experiment,EC1,mag,max,2023-07-27 10:44:29,0.7,0.583,0.615,True
experiment,EC1,mag,max,2023-07-27 12:05:16,0.659,0.583,0.615,True
experiment,EC1,mag,max,2023-07-27 13:22:44,0.6523,0.583,0.615,True
experiment,EC1,mag,max,2023-07-28 10:34:22,0.6116,0.583,0.615,False
experiment,EC1,mag,max,2023-07-29 22:20:32,0.6076,0.583,0.615,False
experiment,EC1,mag,stack,2023-07-27 10:50:10,0.3887,0.364,0.384,True
experiment,EC1,mag,stack,2023-07-27 12:08:56,0.393,0.364,0.384,True
experiment,EC1,mag,stack,2023-07-29 22:20:47,0.3775,0.364,0.384,False
experiment,EC1,mag,stack,2023-08-02 06:23:43,0.3717,0.364,0.384,False
experiment,EC10,mag,max,2023-07-24 17:52:35,0.6018,0.56,0.605,False
experiment,EC10,mag,max,2023-07-29 13:02:37,0.5725,0.56,0.605,False
experiment,EC10,mag,max,2023-07-31 12:53:29,0.5771,0.56,0.605,False
experiment,EC10,mag,max,2023-08-02 07:54:00,0.5997,0.56,0.605,False
experiment,EC10,mag,stack,2023-07-31 12:41:32,0.3588,0.354,0.371,False
experiment,ECIT,mag,max,2023-07-25 03:08:29,0.6762,0.55,0.578,True
experiment,ECIT,mag,max,2023-07-25 14:55:35,0.5651,0.55,0.578,False
experiment,ECIT,mag,max,2023-07-29 10:59:44,0.554,0.55,0.578,False
experiment,ECIT,mag,max,2023-07-29 15:05:15,0.566,0.55,0.578,False
experiment,ECIT,mag,stack,2023-07-25 03:26:18,0.3724,0.358,0.375,False
experiment,ECIT,mag,stack,2023-07-25 14:28:40,0.38,0.358,0.375,True
experiment,ECIT,mag,stack,2023-07-29 13:32:05,0.3726,0.358,0.375,False
experiment,ECIT,mag,stack,2023-07-30 14:36:53,0.3645,0.358,0.375,False
experiment,ECIT,mag,stack,2023-08-02 06:21:10,0.3617,0.358,0.375,False
experiment,ECOR,mag,max,2023-07-29 13:57:56,0.6027,0.577,0.616,False
experiment,ECOR,mag,max,2023-07-31 13:32:45,0.5821,0.577,0.616,False
experiment,ECOR,mag,max,2023-08-01 08:15:54,0.5813,0.577,0.616,False
experiment,ECOR,mag,max,2023-08-02 10:41:52,0.6494,0.577,0.616,True
experiment,ECOR,mag,stack,2023-07-26 21:56:17,0.3665,0.358,0.379,False
experiment,ECOR,mag,stack,2023-07-27 18:06:59,0.3795,0.358,0.379,True
experiment,ECOR,mag,stack,2023-07-28 22:33:38,0.3695,0.358,0.379,False
experiment,ECOR,mag,stack,2023-07-31 11:13:37,0.3678,0.358,0.379,False
experiment,ECOR,mag,stack,2023-08-02 07:01:18,0.3663,0.358,0.379,False
experiment,ECOR,mag,stack,2023-08-02 10:41:38,0.3741,0.358,0.379,False
experiment,ECOR,mag,stack,2023-08-02 13:15:27,0.3655,0.358,0.379,False
