dataset,station,sim,template,rX,rY,rMag,rVec,dAz,passX,passY,passMag,peak_time
ingv,EEC1,sim4,template2,0.27480258264205454,0.5115618993397275,0.10473849944294827,0.38912685783200673,127.23949913845341,False,True,False,2023-02-12 12:12:46
ingv,EEC1,sim3,template1,0.36506821995734406,0.44454978208521695,0.012352637946534552,0.4036789154903657,80.54434188969815,False,False,False,2022-12-07 02:33:28
ingv,EEC1,sim3,template1,0.4693058931822776,0.016979300611520354,0.4272766146141792,0.39250152316533565,32.36497217350109,False,False,False,2022-12-30 18:06:51
ingv,EEC1,sim3,template2,0.3419029932239381,0.46884094663554765,0.027112872622498573,0.3962834455739704,104.77359409247359,False,True,False,2022-12-29 00:58:11
ingv,EEC1,sim2,template2,0.25970627484892916,0.3762692543480849,0.5185814865064644,0.3441756218576875,144.1877877767487,False,False,True,2022-11-16 12:36:33
ingv,EEC1,sim4,template2,0.1962702153071519,0.601143164735797,0.2902501420416066,0.44635053165922023,150.9237234094725,False,True,False,2022-12-09 17:23:39
ingv,EEC1,sim3,template1,0.5595371546448912,0.18506244138431022,0.45806650313091385,0.4110910514649132,50.04121919454142,True,False,False,2022-11-18 04:10:30
ingv,EEC1,sim1,template2,0.4929016887014162,0.23125370381769272,0.08967433190733244,0.3829685562858212,77.16033987368738,True,False,False,2023-01-21 09:07:01
ingv,EEC1,sim2,template1,0.3965615091787381,0.5869053784429973,0.10803875429949894,0.4411619486186995,66.98871949940545,False,True,False,2022-12-27 18:21:59
ingv,EEC1,sim3,template1,0.4286261044273714,0.22226363684631611,0.25439949915191673,0.32993092069271923,60.892120701358806,False,False,False,2022-11-15 04:46:34
ingv,EEC1,sim1,template2,0.3814316474295295,0.4205141061437106,0.045286817887090075,0.38202708658698015,114.84574317730332,False,False,False,2023-01-26 07:53:02
ingv,EEC1,sim4,template1,0.42558782847718096,0.33526369413726875,0.5726692497348876,0.39754926544612385,33.44124610726983,False,False,True,2022-12-04 04:34:59
ingv,EEC1,sim2,template3,0.35217783025223165,0.3803803378850056,0.02271150886135076,0.3687852079679849,114.01209654362549,False,False,False,2023-01-28 01:19:59
ingv,EEC1,sim2,template1,0.5099038408911744,0.37530346256167396,0.34150342003809564,0.4685250858726585,57.57341464704938,True,False,False,2022-11-30 02:38:47
ingv,EEC1,sim1,template3,0.40606255650555656,0.26095507391215184,0.2759665029375836,0.3946985642573131,108.35484573470664,False,False,False,2022-12-12 15:37:31
ingv,EEC1,sim3,template1,0.2611454604592821,0.4315981304051451,0.4924095961632772,0.3536725405599277,152.94746944490564,False,False,True,2023-02-11 20:43:19
ingv,EEC1,sim4,template1,0.20625262699129146,0.4675655085508255,0.4104937660004909,0.3300484913545433,175.0174623537623,False,True,False,2022-12-30 02:20:34
ingv,EEC1,sim2,template1,0.16561062218009823,0.4207400264001955,0.14552955812170756,0.3268558098291959,99.9927818565658,False,False,False,2022-12-14 03:12:15
ingv,EEC1,sim3,template1,0.5183444311069186,0.049985076747886985,0.08653741321097438,0.45921084211071256,146.00719269737297,True,False,False,2022-12-31 22:32:48
ingv,EEC1,sim2,template1,0.5731667356860748,0.07633439331869005,0.413098039986088,0.46170518849270625,25.001303611896724,True,False,False,2023-01-02 05:00:52
ingv,EEC1,sim1,template3,0.27951356733380894,0.30229315287676095,0.5439374824652952,0.3636451668076623,121.46403734110237,False,False,True,2023-01-07 18:53:50
ingv,EEC1,sim4,template1,0.36752746142793685,0.2380153972166405,0.08148872299059383,0.32193463433506175,89.68260997373793,False,False,False,2023-01-02 14:15:37
ingv,EEC1,sim4,template1,0.326260351212894,0.3672103213411958,0.1274870484027744,0.38463427129234323,68.21564955421866,False,False,False,2022-11-24 05:05:08
ingv,EEC1,sim2,template1,0.3071528314194045,0.4155017945948706,0.11829260835871835,0.36504516721552455,84.86981764475975,False,False,False,2023-01-14 03:27:57
ingv,EEC1,sim3,template1,0.46081884932225775,0.09067793546505697,0.4971421442712831,0.3293835449784325,160.44655867315873,False,False,True,2022-12-10 01:40:19
ingv,EEC1,sim4,template3,0.5124240378163794,0.4724870838448398,0.40078300429516095,0.5201216328423325,102.35985518579547,True,True,False,2022-12-12 13:39:21
ingv,EEC1,sim2,template1,0.286848748023978,0.3626170050313481,0.1920557754031905,0.3197028054859676,104.70490884173545,False,False,False,2023-02-08 05:10:21
ingv,EEC1,sim4,template1,0.5156462065323403,0.2069782584883182,0.43522774086390625,0.4012716711296588,93.93206920998308,True,False,False,2022-11-18 04:19:51
ingv,EEC1,sim3,template3,0.46457707225927036,0.2346711737849157,0.5577137728555377,0.3994959385132751,175.11908822215347,True,False,True,2022-12-11 10:56:11
ingv,EEC1,sim1,template1,0.40272131636101044,0.12616154772604693,0.4104699549484564,0.3685627076291833,90.54196990964886,False,False,False,2022-12-23 22:48:31
ingv,EEC1,sim1,template2,0.32098779642579117,0.1487666282329341,0.2686614987964069,0.3252612418888484,97.55254816374205,False,False,False,2022-12-14 15:41:19
ingv,EEC1,sim1,template3,0.48029285388185966,0.0561933476607963,0.41632750017835823,0.32133969966024345,113.07363817314716,False,False,False,2022-11-25 01:09:23
ingv,EEC1,sim4,template1,0.5611947850280147,0.3632068900907098,0.09853105069524856,0.48825317636367865,86.64968319629094,True,False,False,2023-01-28 00:53:27
ingv,EEC1,sim4,template2,0.4156189011248754,0.1902402667896256,7.953287277543204e-05,0.39682862272002006,91.61083131959266,False,False,False,2023-01-16 17:45:38
ingv,EEC1,sim4,template2,0.5773595090655663,0.15598768832361018,0.5927504151209487,0.5148444217513336,94.65755545896351,True,False,True,2022-12-12 14:13:51
ingv,EEC1,sim4,template1,0.09537064776514244,0.4935790152938725,0.3255454534566952,0.3554339096189858,12.154660718580162,False,True,False,2022-11-15 12:25:25
ingv,EEC1,sim4,template1,0.20486052262515955,0.5890664401323649,0.4838641143927627,0.4858331059092239,8.371001733667427,False,True,True,2022-12-14 16:43:43
ingv,EEC1,sim4,template2,0.46460919158369185,0.274545792976404,0.28641651486781644,0.39672327412677566,72.0695608702574,True,False,False,2022-11-23 17:01:58
ingv,EEC1,sim4,template1,0.5782054107122777,0.5025247714769682,0.2898004622568742,0.5443709438629137,106.1687495314644,True,True,False,2022-12-12 13:13:06
ingv,EEC1,sim2,template1,0.1089090394582458,0.5354179962679447,0.2797622662754841,0.38933644316662686,109.32816839986926,False,True,False,2022-12-12 09:34:17
ingv,EEC1,sim1,template1,0.32380652740400206,0.12540366533158334,0.4239072903018094,0.3152302789839589,63.357994286859935,False,False,False,2022-11-30 23:20:38
ingv,EEC1,sim1,template3,0.23042692215469623,0.3850225692325083,0.5487972813419881,0.3216816852128572,15.88727841681277,False,False,True,2022-12-24 13:33:45
ingv,EEC1,sim2,template1,0.3053736577243375,0.35647758208985636,0.1827782433689271,0.32585140198449114,106.18502832890667,False,False,False,2023-01-06 00:45:34
ingv,EEC1,sim3,template1,0.5041689427049301,0.07941138455717021,0.4785710977587287,0.36005087854838275,21.909331446200937,True,False,True,2022-11-20 17:31:18
ingv,EEC1,sim1,template2,0.16371864644262638,0.47797162657010045,0.07875320874627252,0.3154767761519947,138.39398354357607,False,True,False,2023-01-06 10:16:51
ingv,EEC1,sim4,template2,0.5206179335626822,0.18535518468379514,0.42028559830603374,0.3715109028373485,54.78290765350078,True,False,True,2023-01-28 03:30:21
ingv,EEC1,sim3,template1,0.4011744665751198,0.4043643446738017,0.1466210161399854,0.4036560707334023,110.66381745291305,False,False,False,2022-12-27 08:17:59
ingv,EEC1,sim1,template3,0.2731239486762109,0.36245756588474864,0.009487667287264932,0.3411643797944433,118.7660963447691,False,False,False,2023-01-13 05:39:38
ingv,EEC1,sim2,template2,0.44846389570629375,0.1390640064352353,0.41298930378948656,0.35791689423446227,165.15869777359927,False,False,False,2023-02-07 23:19:13
ingv,EEC1,sim3,template3,0.08836572617613281,0.4109390787451609,0.329817941487975,0.33013815170680955,124.36295205165574,False,False,False,2023-01-29 15:34:25
ingv,EEC1,sim4,template1,0.19299671267260457,0.41452383523038594,0.07599844840933258,0.3255502319281697,135.67982203257904,False,False,False,2022-11-18 07:11:17
ingv,EEC1,sim2,template1,0.40729043401435716,0.16640398010674173,0.2191432619555559,0.31818719339743873,170.6638193710182,False,False,False,2022-11-17 17:18:14
ingv,EEC1,sim2,template3,0.2237889297706767,0.45128140501009745,0.09422680183886313,0.3495270950178146,90.74808070427656,False,False,False,2022-12-09 17:48:00
ingv,EEC1,sim1,template1,0.1516321551977578,0.4032442178958045,0.1545089067254569,0.3483614843902675,127.59814590738164,False,False,False,2023-01-13 14:02:53
ingv,EEC1,sim4,template1,0.4479944806426829,0.3605715620990039,0.6116931696207497,0.40998661891509214,146.94145654338632,False,False,True,2023-02-10 08:20:32
ingv,EEC1,sim4,template3,0.3879567752983415,0.4371112595550047,0.35587780399782837,0.41584721451546797,158.5819506750975,False,False,False,2022-11-25 11:31:54
ingv,EEC1,sim4,template2,0.35233337362427397,0.32624483102341406,0.077007955227248,0.3281813738395518,54.97608839050196,False,False,False,2023-01-01 12:19:43
ingv,EEC1,sim4,template2,0.4057577906585914,0.0625483144963307,0.291494146093074,0.37366986362836596,83.08214615444956,False,False,False,2023-01-24 12:22:17
ingv,EEC1,sim2,template2,0.27752556189473004,0.33841865213982264,0.026252386431823798,0.31900256625301154,100.63066226730406,False,False,False,2022-12-18 19:35:54
ingv,EEC1,sim3,template1,0.48829552133787796,0.2536083580706597,0.47905908419404253,0.4247727383343435,169.27560003529672,False,False,True,2023-01-29 05:02:12
ingv,EEC1,sim4,template1,0.1992954483202616,0.46574682030242787,0.21000312175754124,0.40523745422054686,40.84682958725881,False,False,False,2022-11-24 15:14:10
ingv,EEC1,sim3,template3,0.36351965187693613,0.41069158699401986,0.5829136579875928,0.38841483329088683,25.95320040126447,False,False,True,2022-12-04 13:59:34
ingv,EEC1,sim3,template1,0.33985732711056515,0.43438049782961996,0.14232342717680865,0.38571704882772734,79.23114424576978,False,False,False,2023-02-09 04:01:21
ingv,EEC1,sim4,template3,0.11527885778999464,0.4850937439920382,0.13237407311507662,0.2887003137709961,36.378958965602166,False,True,False,2023-01-02 09:17:36
ingv,EEC1,sim2,template2,0.3055065824256398,0.35980362286683193,0.5361936685307362,0.33582190078130664,22.095585406361625,False,False,True,2023-02-09 23:43:18
ingv,EEC1,sim3,template2,0.01028165443010293,0.4639310433075065,0.4051735668480057,0.34583609968439283,64.42790724141629,False,True,False,2023-01-01 04:34:30
ingv,EEC1,sim1,template3,0.39243687130663696,0.02309523163507569,0.466527876113891,0.3736795708562156,99.59190877466592,False,False,False,2022-12-17 08:30:50
ingv,EEC1,sim3,template1,0.14860567883064263,0.5052818580961763,0.24194199284491957,0.3710017701080074,75.5517516281319,False,True,False,2022-12-10 15:51:57
ingv,EEC1,sim4,template2,0.049861054782055776,0.41474417336990815,0.26953048469837315,0.39161101916810637,16.364494864408236,False,False,False,2023-01-29 13:35:20
ingv,EEC1,sim1,template3,0.43624120641594805,0.45270692362151393,0.3610478676615178,0.4879267198464918,121.63865571329116,False,False,False,2022-11-16 08:55:16
ingv,EEC1,sim1,template2,0.29839348127433674,0.23690499277945484,0.2511194339589097,0.28284080748536505,78.60190837599308,False,False,False,2023-01-23 07:27:30
experiment,EC1,sim4,template1,0.5285994323066914,0.3705821973139161,0.09395216730484421,0.4912842759372041,56.997782703990744,True,False,False,2023-07-24 16:24:34
experiment,EC1,sim3,template2,0.5387652650090237,0.2075322461620902,0.3086219527702032,0.43013253841572,135.67191807248898,True,False,False,2023-07-24 17:22:15
experiment,EC1,sim3,template1,0.5369511095141367,0.03301348212425714,0.14076055409217303,0.44026881490532477,114.5197702911229,True,False,False,2023-07-25 20:51:40
experiment,EC1,sim4,template3,0.2667989607385178,0.6898258515177528,0.6963655395014169,0.6276432249457847,2.536601719286496,False,True,True,2023-07-27 10:44:19
experiment,EC1,sim4,template2,0.23039791894134304,0.6928570166864723,0.6517674106487493,0.6107360267115416,177.528090126081,False,True,True,2023-07-27 12:05:16
experiment,EC1,sim4,template3,0.36552951926519683,0.6588315207588245,0.640257054381326,0.5993074750478642,176.9374912633416,False,True,True,2023-07-27 13:22:24
experiment,EC1,sim4,template2,0.4864991933617671,0.44463132061869554,0.35293121541069167,0.47080876372175234,154.87539625638615,False,False,False,2023-07-27 14:25:44
experiment,EC1,sim3,template3,0.48089556794588956,0.33119661896063246,0.028217680933394648,0.46285821413660144,98.76532202819942,False,False,False,2023-07-28 13:44:59
experiment,EC1,sim3,template1,0.3262997294748634,0.603485622977638,0.5085882567212363,0.4917137440488524,125.1648433659444,False,True,True,2023-07-29 07:25:23
experiment,EC1,sim2,template2,0.3016140943457076,0.5405059089379509,0.4414974594219094,0.44790007023168604,123.2501114726622,False,True,False,2023-07-29 08:07:31
experiment,EC1,sim4,template3,0.18748688315174708,0.614602829297166,0.4643014546848186,0.414184059644343,2.9425790829880154,False,False,False,2023-07-30 06:24:56
experiment,EC1,sim2,template1,0.5179369196455805,0.24465784575622448,0.36400615280419135,0.4621008821200604,133.35156043642544,True,False,False,2023-07-31 19:39:53
experiment,EC1,sim4,template1,0.5085946463502544,0.26128775816829414,0.3809746348841617,0.42302263784398864,75.15483655734097,False,False,False,2023-07-31 20:40:23
experiment,EC1,sim2,template1,0.47717686170608736,0.5933386825388347,0.4662593037289566,0.527941949174937,70.09093095182091,False,True,False,2023-08-01 01:15:31
experiment,EC1,sim2,template2,0.2654276988317347,0.5896365598715718,0.5516697248792821,0.44025952888705255,2.4757919461478393,False,True,True,2023-08-01 06:01:26
experiment,EC1,sim4,template1,0.4362688187722883,0.43776901504749194,0.37466191338441757,0.44697780161217554,39.828312742139595,False,False,False,2023-08-01 08:05:26
experiment,EC1,sim3,template2,0.3491975393911183,0.5090829161672518,0.35679637142715326,0.46280404320148905,68.53708102541628,False,False,False,2023-08-01 08:31:52
experiment,EC10,sim2,template1,0.08833867505421224,0.06207360686911911,0.533727785212965,0.45578447038414055,55.04423778276468,False,False,True,2023-07-29 06:40:07
experiment,EC10,sim1,template3,0.41898971788755024,0.5401869400951598,0.4979115128663654,0.5235266084991202,23.276736211460083,False,True,True,2023-07-29 09:28:14
experiment,EC10,sim1,template3,0.3161348182284948,0.030495134779814824,0.5093044815620624,0.4993577012446755,115.41568829603409,False,False,True,2023-07-29 17:35:24
experiment,EC10,sim1,template3,0.0260876997061958,0.6369893108856217,0.330107621257497,0.4590179855553856,162.56064988126414,False,True,False,2023-07-29 20:42:12
experiment,EC10,sim1,template3,0.49407914798028857,0.07557183821204602,0.45399143432165406,0.46233357059151475,76.2222035355117,False,False,False,2023-07-30 04:02:26
experiment,EC10,sim4,template2,0.09446485615130151,0.6354670163191809,0.4617488160434533,0.4632356264182333,170.72280863386075,False,True,False,2023-07-31 02:19:14
experiment,EC10,sim4,template3,0.4160407332182222,0.5858592744973656,0.5556106376558405,0.48645890900459204,2.596063439383076,False,True,True,2023-07-31 12:50:51
experiment,EC10,sim2,template3,0.47921898689729625,0.28768229143340857,0.528894275352713,0.4643477616374389,122.08352848332726,False,False,True,2023-07-31 23:11:49
experiment,EC10,sim2,template2,0.558175327349147,0.3352962792828589,0.5946053952128445,0.49580521142470785,53.8284782554965,True,False,True,2023-08-02 07:53:50
experiment,ECIT,sim4,template3,0.4513300809061407,0.5157546940869837,0.6562559900168473,0.5847225429312248,,False,True,True,2023-07-25 03:08:29
experiment,ECIT,sim3,template3,0.25792214913380085,0.5360781196513393,0.5442421346169729,0.46943874749509085,,False,True,True,2023-07-25 14:28:40
experiment,ECIT,sim1,template3,0.05883530095243798,0.2723555781494617,0.2988426354932527,0.5057555083894767,,False,False,False,2023-07-28 14:52:54
experiment,ECIT,sim3,template1,0.0235900862403826,0.30303644871813035,0.14315982428416632,0.5164892156475371,,False,False,False,2023-07-31 11:51:08
experiment,ECIT,sim4,template1,0.1039273347088733,0.6194631226292635,0.22304605188095125,0.42284229559073205,,False,True,False,2023-07-31 12:02:58
experiment,ECOR,sim4,template2,0.3002761757114446,0.5767287055056404,0.3632174089753911,0.4691581080621764,,False,True,False,2023-07-24 11:33:48
experiment,ECOR,sim3,template1,0.14428292762023825,0.49134771930541893,0.4133963281549696,0.36959081512467323,,False,False,False,2023-07-27 18:06:59
experiment,ECOR,sim2,template1,0.661559885974583,0.27233158446466926,0.4894400701463322,0.5746106848329776,,True,False,False,2023-07-28 03:22:34
experiment,ECOR,sim4,template3,0.2026967088261265,0.6563295880536859,0.29700665364435735,0.5407951515368674,,False,True,False,2023-07-28 12:19:48
experiment,ECOR,sim2,template1,0.6334399180401458,0.07731538411328387,0.5328780235745516,0.45935591686263755,,False,False,False,2023-07-30 06:53:41
experiment,ECOR,sim2,template1,0.6325193615805901,0.17644081323335006,0.34248578239390176,0.4884678730707041,,False,False,False,2023-07-31 06:28:39
experiment,ECOR,sim2,template1,0.6468648619585063,0.18631161233842622,0.1973687344783125,0.44112606102223917,,True,False,False,2023-07-31 10:29:20
experiment,ECOR,sim3,template1,0.24416458274180852,0.5663514697270003,0.48374196259112445,0.48303709601450956,,False,True,False,2023-07-31 11:08:38
experiment,ECOR,sim4,template3,0.3441901611657622,0.5752886050685978,0.4066105117392764,0.49062001370459873,,False,True,False,2023-07-31 15:32:52
experiment,ECOR,sim4,template2,0.46132332549593474,0.5874622313160486,0.3040500473291048,0.5398349088979681,,False,True,False,2023-08-01 11:10:37
experiment,ECOR,sim4,template2,0.29283165632942326,0.5768213727515021,0.09525173392186394,0.5041885650773205,,False,True,False,2023-08-01 12:08:45
experiment,ECOR,sim3,template2,0.11660851679324966,0.6654191530692682,0.49275091738587085,0.5336624402011485,,False,True,False,2023-08-02 07:06:39
experiment,ECOR,sim2,template1,0.6142674026857848,0.43507052450043926,0.05023706125984627,0.4971668423147888,,False,False,False,2023-08-02 07:16:11
experiment,ECOR,sim4,template2,0.02393362699619241,0.6028213516046794,0.6176717988212017,0.4627851347709006,,False,True,True,2023-08-02 10:41:52
experiment,EMAS,sim3,template1,0.6015642192362103,0.42233245891349513,0.08629312946333252,0.5336914558997853,61.147874865982935,True,False,False,2023-07-26 04:16:21
experiment,EMAS,sim3,template3,0.7072996987838251,0.13537096794116996,0.5235057291450057,0.5702444131453078,155.78462972993802,True,False,False,2023-07-30 07:49:30
experiment,EMAS,sim3,template3,0.6861933531197763,0.3051752953040707,0.42866788274366197,0.5863071448231336,164.9766250018387,True,False,False,2023-07-30 07:59:53
