dataset,station,component,method,peak_time,score,significant,snr,kurt,econc,leakage,vetoed,ulp_score,ulp_pass
experiment,ECOR,dir,max,2023-07-30 06:53:41,0.6377,True,2.065837470261185,-0.6162451729349163,0.0722540335691081,1.022754189266881,False,3.390551647639999,False
ingv,ECPN,dir2,max,2023-01-13 16:13:39,0.6165,True,2.9736886952141197,0.07091950730685115,0.04772325406926501,1.1482332972885048,False,3.369550915334017,False
ingv,ECPN,dir2,max,2023-01-01 23:10:22,0.6034,False,2.0831434818865153,-0.41533674443200486,0.01800176404864803,1.179551732238796,False,3.3297309950485023,False
ingv,ECPN,dir2,max,2023-01-10 19:43:10,0.6158,True,2.6733016696835867,-0.30445393070650084,0.04713498364062661,1.3197806428055436,False,3.2269473603447447,False
ingv,ECPN,dir2,stack,2022-11-26 19:45:28,0.4534,True,4.194500550571314,-0.41333006658453453,0.07013564144458298,0.9864574370124632,False,3.220927874462613,True
ingv,ECPN,dir2,max,2023-01-12 19:24:35,0.7213,True,2.2985883104739155,0.2708870398753831,0.03586923876313736,1.5364377304572565,False,3.201470379618006,False
experiment,EC10,dir2,max,2023-07-24 22:38:58,0.5487,False,2.877525326771813,-0.26957117218054316,0.05288356387938477,0.985473850308088,False,3.193172713323291,True
ingv,ECPN,dir2,stack,2022-12-03 17:12:23,0.3848,True,7.763682213418296,-0.30390052929691613,0.27141801375642055,0.7032816331771329,False,3.180947638495343,True
ingv,ECPN,dir2,max,2023-02-12 03:09:07,0.6528,True,1.807924393348093,-0.6197492707743621,0.06899008142999223,1.165261720659475,False,3.1805475660374327,False
ingv,ECPN,dir,max,2022-11-18 19:57:17,0.7057,True,2.7557413571867118,-0.04175793423302698,0.10993443830170543,1.3152023606034988,False,3.136498646713235,False
ingv,ECPN,dir2,stack,2023-01-10 15:37:49,0.4007,True,5.500793556374802,-0.7409730654546172,0.17996438751897034,0.7076328074609508,False,3.12651150434133,True
ingv,EEC1,dir2,stack,2022-11-27 09:41:27,0.3312,True,6.627674955437169,0.6824962380736963,0.06054053636687092,0.9588410657277239,False,3.123583944418908,True
ingv,ECPN,dir2,max,2022-12-10 14:08:00,0.602,False,7.008436717151106,3.5358859627899903,0.10506795006670358,0.7712941490361406,False,3.1119780404529784,True
ingv,ECPN,dir2,max,2023-01-07 17:52:30,0.6529,True,1.697773350158686,-0.25084486361512726,0.04703062883397241,1.1385991986502306,False,3.090270417395927,False
ingv,ECPN,dir2,max,2022-12-22 20:32:16,0.6812,True,2.696739917311586,-0.3489805500808836,0.08463287297324801,1.5841108234635402,False,3.0376006257527255,False
ingv,ECPN,dir2,max,2023-01-04 02:21:31,0.7741,True,2.5793183684321916,0.13554405137434777,0.11547002022957786,1.5660583927303942,False,3.026454913027196,False
ingv,EEC1,dir2,stack,2022-11-30 06:01:08,0.3331,True,5.087694777098319,-0.5805162596172706,0.10142648860263917,0.7047089998552265,False,3.023835774229207,True
ingv,ECPN,dir2,max,2022-12-07 13:36:52,0.5971,False,2.284619274142855,-0.010451673570994746,0.009513519923348432,1.3070964248448638,False,3.0060817690463497,False
ingv,ECPN,dir2,max,2022-12-07 08:54:42,0.6066,False,1.8683244576412716,0.2797666002469925,0.033096600323847376,0.8385282284402751,False,2.976221671268919,True
ingv,EEC1,dir2,stack,2022-11-27 07:58:25,0.3108,False,5.807061683360873,0.08488465463109351,0.06565991012912573,0.8609508743889359,False,2.9635234613630885,True
ingv,EEC1,dir,max,2022-11-18 06:10:39,0.5708,True,4.699318489042338,-0.03372559208954362,0.19192259606562864,0.9528358572423405,False,2.9484582798820407,True
ingv,EEC1,dir,max,2022-11-17 19:07:35,0.5292,False,2.516496323776815,-0.6888383809320744,0.12951913425586262,0.5271611682929938,False,2.93799482436685,True
ingv,ECPN,dir2,max,2022-12-27 20:58:35,0.6503,True,2.120742824124522,0.24758636433125059,0.02543863590654865,1.3262472591682504,False,2.9280896281595967,False
ingv,EEC1,dir2,stack,2022-11-27 05:46:24,0.3476,True,4.449088364606735,-0.7331101189228586,0.06871607618662168,0.8972146609379824,False,2.920596925504759,True
ingv,EEC1,dir2,max,2022-11-19 11:07:43,0.5919,False,2.980917187943201,-0.29489795182834566,0.03257968146024179,1.6807171435540513,False,2.8826743563993698,False
ingv,ECPN,dir2,max,2023-01-06 23:04:27,0.6988,True,1.8086506877335657,-0.687586840579149,0.046185917331823576,1.8683904306658143,False,2.8739455626485624,False
ingv,ECPN,dir2,max,2022-12-27 11:44:32,0.6846,True,2.3510137516803975,-0.1196737201944491,0.10349386118205994,1.2933001684151426,False,2.855930389265941,False
ingv,ECPN,dir2,max,2023-02-23 18:25:50,0.6251,True,2.2917932188471806,0.6074543447984113,0.019268484106580445,1.1705523819358026,False,2.8361211839266716,False
ingv,ECPN,dir2,stack,2023-01-21 14:44:08,0.373,False,6.197497432424858,0.35419899241476127,0.10155368199979713,1.0742528681829535,False,2.8334148596440727,False
ingv,ECPN,dir2,max,2023-02-15 00:15:59,0.6072,False,1.4043929749432416,-1.025683718784282,0.038373978425425774,1.4768431416893395,False,2.755369181596243,False
ingv,ECPN,dir2,max,2023-01-02 17:27:27,0.592,False,1.8579693393463605,-0.8658242397388514,0.04728753256273977,1.4536672152087307,False,2.7438978899705213,False
ingv,EEC1,dir,max,2022-11-18 04:10:30,0.5596,True,3.4065177711992063,0.5638586462001123,0.1025822699143022,0.768601492325897,False,2.7428255330724736,True
ingv,EEC1,dir,max,2022-12-18 17:40:03,0.5218,False,2.7871250246291583,-0.0923707515252965,0.0700122616215342,0.8803288409703383,False,2.7353284085888228,True
ingv,ECPN,dir2,max,2023-02-18 17:16:48,0.6732,True,2.0986202652044375,0.2739708274592827,0.012125833653719902,1.6880361879609997,False,2.717612930762333,False
ingv,ECPN,dir2,max,2022-12-29 13:50:55,0.63,True,2.163614166101238,-0.7315343297900299,0.12939675242600665,1.1827356945179754,False,2.6442550351731144,False
ingv,ECPN,dir2,max,2023-02-10 19:59:33,0.654,True,2.1891307404434333,0.7145923373038179,0.10696230715443378,0.6918842148944747,False,2.6410770886881583,True
experiment,ECIT,dir2,max,2023-07-25 03:22:03,0.5937,False,3.69736153969911,-0.17583432658813702,0.1224109578860786,1.447798370308107,False,2.6375493431169694,False
ingv,EEC1,dir2,max,2022-11-28 07:01:24,0.5999,True,4.934754167922556,1.690099964669809,0.16649969508452298,0.6804739798135361,False,2.634489456919461,True
ingv,EEC1,dir2,max,2022-12-09 17:27:45,0.602,True,2.467757667021461,-0.04639195788782402,0.1764343361836894,0.42493047880653256,False,2.6279510201922296,True
ingv,ECPN,dir2,max,2023-02-06 23:47:50,0.6045,False,1.9363107707835743,-0.3731160817876482,0.026497103610530277,1.5358352077903674,False,2.618074562764796,False
ingv,ECPN,dir2,max,2022-11-15 18:34:58,0.6188,True,2.902224434829762,-0.7871927755138035,0.11301102165550005,1.6600003284704432,False,2.6000947538725936,False
ingv,ECPN,dir2,max,2022-12-09 00:08:46,0.6395,True,2.190318328839788,0.06793310600549551,0.042315173424758594,1.5337102405674847,False,2.556672211010505,False
ingv,ECPN,dir2,max,2022-12-31 11:08:28,0.7217,True,1.6822992958643566,-0.218747642225825,0.12063850432219081,1.3411223994104773,False,2.5388492315431406,False
ingv,ECPN,dir,max,2023-01-20 06:45:01,0.6677,False,3.31029045731551,0.16025754646731283,0.09385870009188546,1.796296519002478,False,2.5384123081355074,False
ingv,ECPN,dir2,max,2023-01-31 14:08:30,0.619,True,2.9763650267716737,0.23404436082184965,0.08689885480027303,1.3668819402134056,False,2.5347279584352576,False
