time_seconds,x
0.0,2.797082297709382e-08
1.0,2.7972671279803705e-08
2.0,2.796790624846141e-08
3.0,2.795588883489411e-08
4.0,2.793598901055497e-08
5.0,2.790759063990187e-08
6.0,2.787009613830642e-08
7.0,2.7822930839025086e-08
8.0,2.7765547004155917e-08
9.0,2.7697427434837334e-08
10.0,2.7618088661264012e-08
11.0,2.7527083713538052e-08
12.0,2.7424004484986603e-08
13.0,2.730848370312511e-08
14.0,2.7180196524463457e-08
15.0,2.7038861769937054e-08
16.0,2.6884242818246548e-08
17.0,2.6716148174810157e-08
18.0,2.653443173437281e-08
19.0,2.6338992755578035e-08
20.0,2.612977556599396e-08
21.0,2.5906769016195956e-08
22.0,2.5670005701547302e-08
23.0,2.5419560970288692e-08
24.0,2.5155551736449672e-08
25.0,2.487813511593293e-08
26.0,2.4587506903898656e-08
27.0,2.4283899911293947e-08
28.0,2.39675821780342e-08
29.0,2.3638855079953138e-08
30.0,2.3298051346198295e-08
31.0,2.2945533003263256e-08
32.0,2.258168926131921e-08
33.0,2.220693435794078e-08
34.0,2.1821705373717094e-08
35.0,2.1426460033602595e-08
36.0,2.102167450719641e-08
37.0,2.0607841220447475e-08
38.0,2.018546669056865e-08
39.0,1.9755069395209846e-08
40.0,1.931717768619135e-08
41.0,1.887232775733693e-08
42.0,1.842106167517569e-08
43.0,1.7963925480504576e-08
44.0,1.7501467368023605e-08
45.0,1.703423595047582e-08
46.0,1.6562778612946915e-08
47.0,1.608763996220813e-08
48.0,1.5609360375223208e-08
49.0,1.512847465018845e-08
50.0,1.4645510762737026e-08
51.0,1.4160988729216759e-08
52.0,1.3675419578247211e-08
53.0,1.3189304431079172e-08
54.0,1.270313369061955e-08
55.0,1.2217386338349425e-08
56.0,1.1732529337753963e-08
57.0,1.1249017142302381e-08
58.0,1.076729130546515e-08
59.0,1.0287780189735786e-08
60.0,9.810898771137364e-09
61.0,9.337048535240121e-09
62.0,8.866617460297443e-09
63.0,8.39998008272388e-09
64.0,7.9374976397916e-09
65.0,7.479518284111024e-09
66.0,7.026377364188295e-09
67.0,6.578397765116677e-09
68.0,6.135890303261212e-09
69.0,5.699154168636163e-09
70.0,5.268477408552936e-09
71.0,4.844137446031755e-09
