time_seconds,x
0.0,-1.5894090578463186e-06
1.0,-1.6553506718010515e-06
2.0,-1.7213077200131563e-06
3.0,-1.7872050736223415e-06
4.0,-1.8529678325906838e-06
5.0,-1.91852152991353e-06
6.0,-1.9837923341828108e-06
7.0,-2.0487072496836897e-06
8.0,-2.1131943132408898e-06
9.0,-2.1771827870742793e-06
10.0,-2.2406033469718384e-06
11.0,-2.30338826513902e-06
12.0,-2.365471587134167e-06
13.0,-2.426789302347223e-06
14.0,-2.487279507520761e-06
15.0,-2.546882562846896e-06
16.0,-2.605541240200959e-06
17.0,-2.6632008630942884e-06
18.0,-2.7198094379460596e-06
19.0,-2.7753177762898467e-06
20.0,-2.8296796075461732e-06
21.0,-2.882851682008929e-06
22.0,-2.9347938637117085e-06
23.0,-2.9854692128602816e-06
24.0,-3.0348440575397796e-06
25.0,-3.0828880544306364e-06
26.0,-3.1295742382967076e-06
27.0,-3.174879060042964e-06
28.0,-3.2187824131786207e-06
29.0,-3.2612676485644814e-06
30.0,-3.3023215773709593e-06
31.0,-3.3419344622259435e-06
32.0,-3.380099996588783e-06
33.0,-3.416815272446209e-06
34.0,-3.4520807364853727e-06
35.0,-3.485900134955844e-06
36.0,-3.5182804474847664e-06
37.0,-3.549231810156431e-06
38.0,-3.578767428208724e-06
39.0,-3.6069034787333254e-06
40.0,-3.6336590037936916e-06
41.0,-3.6590557943953054e-06
42.0,-3.6831182657586366e-06
43.0,-3.705873324359072e-06
44.0,-3.7273502272110095e-06
45.0,-3.747580433884852e-06
46.0,-3.7665974517547905e-06
47.0,-3.78443667498247e-06
48.0,-3.801135217748925e-06
49.0,-3.8167317422568335e-06
50.0,-3.831266282038145e-06
51.0,-3.8447800611177854e-06
52.0,-3.8573153096014474e-06
53.0,-3.868915076273591e-06
54.0,-3.879623038810643e-06
55.0,-3.889483312233684e-06
56.0,-3.898540256244088e-06
57.0,-3.906838282103778e-06
58.0,-3.914421659737952e-06
59.0,-3.921334325751022e-06
60.0,-3.92761969305437e-06
61.0,-3.9333204628061865e-06
62.0,-3.93847843935855e-06
63.0,-3.943134348896148e-06
64.0,-3.947327662436007e-06
65.0,-3.951096423840132e-06
66.0,-3.954477083473968e-06
67.0,-3.9575043381233365e-06
68.0,-3.960210977760481e-06
69.0,-3.962627739725771e-06
70.0,-3.964783170865709e-06
71.0,-3.966703498141132e-06
72.0,-3.9684125081924095e-06
73.0,-3.969931436321176e-06
74.0,-3.971278865320477e-06
75.0,-3.972470634556785e-06
76.0,-3.973519759678484e-06
77.0,-3.974436363295989e-06
78.0,-3.975227616948511e-06
79.0,-3.97589769464058e-06
80.0,-3.976447738197196e-06
81.0,-3.976875834649511e-06
82.0,-3.977177005823452e-06
83.0,-3.977343210261212e-06
84.0,-3.97736335755965e-06
85.0,-3.977223335159993e-06
86.0,-3.976906047570507e-06
87.0,-3.976391467949298e-06
88.0,-3.975656701920094e-06
89.0,-3.974676063441297e-06
90.0,-3.973421162498239e-06
91.0,-3.9718610043399715e-06
92.0,-3.96996209993413e-06
93.0,-3.967688587266335e-06
94.0,-3.9650023630652795e-06
95.0,-3.961863224492156e-06
96.0,-3.9582290202942214e-06
97.0,-3.95405581088696e-06
98.0,-3.949298036796981e-06
99.0,-3.943908694867944e-06
100.0,-3.937839521603766e-06
101.0,-3.931041182996436e-06
102.0,-3.923463470158986e-06
103.0,-3.915055500056935e-06
104.0,-3.905765920603334e-06
105.0,-3.89554311935349e-06
106.0,-3.8843354350053525e-06
107.0,-3.872091370880149e-06
108.0,-3.858759809525053e-06
109.0,-3.844290227546478e-06
110.0,-3.828632909751639e-06
111.0,-3.811739161650389e-06
112.0,-3.7935615193514524e-06
113.0,-3.774053955878158e-06
114.0,-3.753172082928632e-06
115.0,-3.7308733471142547e-06
