time_seconds,x
0.0,-1.8451951219018583e-07
1.0,-1.9090773568687897e-07
2.0,-1.9736941291564032e-07
3.0,-2.0389305439676243e-07
4.0,-2.104669119070928e-07
5.0,-2.1707902093971865e-07
6.0,-2.23717243148115e-07
7.0,-2.3036930845805138e-07
8.0,-2.370228565492297e-07
9.0,-2.4366547742883946e-07
10.0,-2.502847508418828e-07
11.0,-2.568682842950209e-07
12.0,-2.6340374951445767e-07
13.0,-2.698789172029271e-07
14.0,-2.7628168999404856e-07
15.0,-2.826001335280819e-07
16.0,-2.8882250560592083e-07
17.0,-2.949372834224639e-07
18.0,-3.009331889239366e-07
19.0,-3.0679921236221434e-07
20.0,-3.1252463413263543e-07
21.0,-3.1809904499206023e-07
22.0,-3.235123647704467e-07
23.0,-3.2875485970949573e-07
24.0,-3.338171585764949e-07
25.0,-3.3869026770543825e-07
26.0,-3.4336558511337315e-07
27.0,-3.478349138307615e-07
28.0,-3.5209047456927284e-07
29.0,-3.561249178270721e-07
30.0,-3.599313355031372e-07
31.0,-3.63503272063841e-07
32.0,-3.668347352794887e-07
33.0,-3.699202065256569e-07
34.0,-3.7275465062434564e-07
35.0,-3.7533352518377326e-07
36.0,-3.776527893841531e-07
37.0,-3.797089121502461e-07
38.0,-3.8149887964553543e-07
39.0,-3.8302020201262195e-07
40.0,-3.8427091927453416e-07
41.0,-3.852496063119283e-07
42.0,-3.8595537684165556e-07
43.0,-3.8638788633397007e-07
44.0,-3.8654733381512076e-07
45.0,-3.86434462511909e-07
46.0,-3.8605055930335247e-07
47.0,-3.8539745294656606e-07
48.0,-3.84477511040989e-07
49.0,-3.8329363569641343e-07
50.0,-3.8184925788124545e-07
51.0,-3.801483304413513e-07
52.0,-3.7819531978410803e-07
53.0,-3.759951962108321e-07
54.0,-3.735534228581304e-07
55.0,-3.708759431859613e-07
56.0,-3.679691669379029e-07
57.0,-3.6483995449861735e-07
58.0,-3.6149559957785607e-07
59.0,-3.579438101592872e-07
