time_seconds,x
0.0,8.843682023074355e-08
1.0,7.170990369282426e-08
2.0,5.4987781162751943e-08
3.0,3.82909977765805e-08
4.0,2.1639831448289987e-08
5.0,5.054232278659527e-09
6.0,-1.1446236267224275e-08
7.0,-2.7842454125289353e-08
8.0,-4.411579907838237e-08
9.0,-6.024819864356542e-08
10.0,-7.622217918306679e-08
11.0,-9.202091204471196e-08
12.0,-1.0762825656462392e-07
13.0,-1.2302879979318825e-07
14.0,-1.3820789283168698e-07
15.0,-1.5315168368965736e-07
16.0,-1.6784714659099194e-07
17.0,-1.8228210767055314e-07
18.0,-1.9644526701580357e-07
19.0,-2.1032621702377462e-07
20.0,-2.239154570630849e-07
21.0,-2.372044044502018e-07
22.0,-2.5018540176627046e-07
23.0,-2.628517205569534e-07
24.0,-2.7519756147559076e-07
25.0,-2.8721805095006267e-07
26.0,-2.9890923447379227e-07
27.0,-3.1026806663910866e-07
28.0,-3.2129239804660354e-07
29.0,-3.319809592383217e-07
30.0,-3.4233334181561773e-07
31.0,-3.5234997691256727e-07
32.0,-3.6203211120171264e-07
33.0,-3.7138178061151123e-07
34.0,-3.8040178193589914e-07
35.0,-3.8909564251754653e-07
36.0,-3.974675881891112e-07
37.0,-4.055225096610599e-07
38.0,-4.132659275488138e-07
39.0,-4.207039562347922e-07
40.0,-4.278432667616083e-07
41.0,-4.3469104895005013e-07
42.0,-4.412549729291064e-07
43.0,-4.475431502564672e-07
44.0,-4.535640947990329e-07
45.0,-4.593266835362565e-07
46.0,-4.6484011744599924e-07
47.0,-4.701138826327006e-07
48.0,-4.7515771185910797e-07
49.0,-4.799815466431943e-07
50.0,-4.84595500079447e-07
51.0,-4.890098205366587e-07
52.0,-4.932348563709277e-07
53.0,-4.972810217726618e-07
54.0,-5.011587638424739e-07
55.0,-5.048785309666693e-07
56.0,-5.084507425411833e-07
57.0,-5.118857600747222e-07
58.0,-5.151938596893429e-07
59.0,-5.1838520603074e-07
60.0,-5.214698275975285e-07
61.0,-5.244575934928411e-07
62.0,-5.273581915914155e-07
63.0,-5.301811081060511e-07
64.0,-5.329356085331567e-07
65.0,-5.356307199562569e-07
66.0,-5.382752146838481e-07
67.0,-5.408775951928993e-07
68.0,-5.434460803461194e-07
69.0,-5.459885928540417e-07
70.0,-5.485127479597082e-07
71.0,-5.510258433278456e-07
72.0,-5.53534850118783e-07
73.0,-5.560464052227367e-07
74.0,-5.585668046278204e-07
75.0,-5.611019978980004e-07
76.0,-5.636575837420729e-07
77.0,-5.662388066552926e-07
78.0,-5.688505546097868e-07
79.0,-5.714973577635209e-07
80.0,-5.741833881552795e-07
81.0,-5.769124603538491e-07
82.0,-5.796880330296479e-07
83.0,-5.825132114157365e-07
84.0,-5.853907506240063e-07
85.0,-5.883230597819661e-07
86.0,-5.913122069553871e-07
87.0,-5.943599248215615e-07
88.0,-5.974676170565431e-07
89.0,-6.006363653968024e-07
90.0,-6.038669373313971e-07
91.0,-6.07159794376014e-07
92.0,-6.105151008754e-07
93.0,-6.139327332752897e-07
94.0,-6.174122897992944e-07
95.0,-6.209531004613169e-07
96.0,-6.245542373401608e-07
97.0,-6.28214525040253e-07
98.0,-6.31932551262561e-07
99.0,-6.357066774160205e-07
100.0,-6.395350492143776e-07
101.0,-6.434156072257975e-07
102.0,-6.473460973686459e-07
103.0,-6.513240813689635e-07
104.0,-6.55346947206439e-07
105.0,-6.594119195749376e-07
106.0,-6.635160703759685e-07
107.0,-6.676563292558275e-07
108.0,-6.718294941937429e-07
109.0,-6.760322421486211e-07
110.0,-6.80261139772748e-07
111.0,-6.845126542000541e-07
112.0,-6.887831639145015e-07
113.0,-6.930689697007239e-07
114.0,-6.973663056727895e-07
115.0,-7.016713503676878e-07
116.0,-7.059802378804116e-07
117.0,-7.102890690104853e-07
118.0,-7.145939223867043e-07
119.0,-7.188908655369564e-07
120.0,-7.231759658705043e-07
121.0,-7.274453015360324e-07
122.0,-7.316949721062515e-07
123.0,-7.359211090210362e-07
124.0,-7.401198857034502e-07
125.0,-7.442875272540352e-07
126.0,-7.484203196319131e-07
127.0,-7.525146182449457e-07
128.0,-7.565668558890238e-07
129.0,-7.605735499905227e-07
130.0,-7.645313091116961e-07
131.0,-7.684368386775477e-07
132.0,-7.722869458795273e-07
133.0,-7.760785437121079e-07
134.0,-7.798086541064553e-07
135.0,-7.834744101390611e-07
136.0,-7.870730573067359e-07
137.0,-7.906019538691408e-07
138.0,-7.940585702665433e-07
139.0,-7.974404876254666e-07
140.0,-8.007453953692473e-07
141.0,-8.039710879543464e-07
142.0,-8.071154607565801e-07
143.0,-8.101765051344014e-07
144.0,-8.131523026998316e-07
145.0,-8.160410188335067e-07
146.0,-8.188408954898486e-07
147.0,-8.215502433504443e-07
148.0,-8.241674333962338e-07
149.0,-8.266908879820659e-07
150.0,-8.291190715114526e-07
151.0,-8.314504808232016e-07
152.0,-8.33683635410407e-07
153.0,-8.358170675923463e-07
154.0,-8.378493127526015e-07
155.0,-8.397788997475114e-07
156.0,-8.416043415823498e-07
157.0,-8.433241264502023e-07
158.0,-8.449367092295942e-07
159.0,-8.464405035372434e-07
160.0,-8.478338744263441e-07
161.0,-8.491151318076135e-07
162.0,-8.50282524656173e-07
163.0,-8.51334236060393e-07
164.0,-8.522683791721279e-07
165.0,-8.530829941268356e-07
166.0,-8.537760460098434e-07
167.0,-8.543454239478149e-07
168.0,-8.547889414022337e-07
169.0,-8.551043377342586e-07
170.0,-8.552892810968083e-07
171.0,-8.553413726911361e-07
172.0,-8.552581524029885e-07
173.0,-8.550371058080318e-07
174.0,-8.54675672510305e-07
175.0,-8.54171255756476e-07
176.0,-8.535212332536543e-07
177.0,-8.527229691044638e-07
178.0,-8.51773826756735e-07
179.0,-8.506711828487738e-07
180.0,-8.494124418183158e-07
181.0,-8.479950511357664e-07
182.0,-8.464165170202193e-07
183.0,-8.446744204983513e-07
184.0,-8.427664336701251e-07
185.0,-8.406903360516222e-07
186.0,-8.384440308731285e-07
187.0,-8.360255612147047e-07
188.0,-8.334331258582505e-07
189.0,-8.306650947270619e-07
190.0,-8.277200237766075e-07
191.0,-8.24596669197489e-07
192.0,-8.21294000794062e-07
193.0,-8.178112144074447e-07
194.0,-8.141477432554745e-07
195.0,-8.103032680627045e-07
196.0,-8.062777258528345e-07
197.0,-8.020713172783036e-07
198.0,-7.976845123726517e-07
199.0,-7.931180546380709e-07
200.0,-7.883729634288041e-07
201.0,-7.834505346534736e-07
202.0,-7.783523398738309e-07
203.0,-7.730802239049263e-07
204.0,-7.676363010242399e-07
205.0,-7.620229498909816e-07
206.0,-7.562428072735836e-07
207.0,-7.502987606836746e-07
208.0,-7.441939400128453e-07
209.0,-7.379317082625337e-07
210.0,-7.315156514513802e-07
211.0,-7.249495677814402e-07
212.0,-7.182374561435442e-07
213.0,-7.1138350404099e-07
214.0,-7.043920750081678e-07
215.0,-6.972676955945596e-07
216.0,-6.90015041974723e-07
217.0,-6.826389262348944e-07
218.0,-6.751442823798908e-07
219.0,-6.675361520998535e-07
220.0,-6.598196703344702e-07
221.0,-6.520000506744108e-07
222.0,-6.440825706476874e-07
223.0,-6.360725569504591e-07
224.0,-6.279753706908024e-07
225.0,-6.197963927138948e-07
226.0,-6.115410090674491e-07
227.0,-6.032145966520397e-07
228.0,-5.948225090879314e-07
229.0,-5.863700628213678e-07
230.0,-5.77862523489318e-07
231.0,-5.693050925608684e-07
232.0,-5.607028942743856e-07
233.0,-5.520609628925773e-07
234.0,-5.433842303048756e-07
235.0,-5.346775140195098e-07
236.0,-5.259455056022832e-07
237.0,-5.171927596274593e-07
238.0,-5.084236832044523e-07
239.0,-4.996425261359873e-07
240.0,-4.908533717546247e-07
241.0,-4.820601284767146e-07
242.0,-4.732665221045965e-07
243.0,-4.6447608889867044e-07
244.0,-4.5569216943344e-07
245.0,-4.469179032487244e-07
246.0,-4.3815622430742914e-07
247.0,-4.294098572693512e-07
248.0,-4.20681314583733e-07
249.0,-4.119728943933031e-07
250.0,-4.0328667923215487e-07
251.0,-3.9462453549081394e-07
252.0,-3.8598811361578667e-07
253.0,-3.7737884900908815e-07
254.0,-3.687979635955375e-07
255.0,-3.602464680296153e-07
256.0,-3.5172516451576373e-07
257.0,-3.4323465021412396e-07
258.0,-3.3477532119954106e-07
259.0,-3.263473769383163e-07
260.0,-3.179508252446822e-07
261.0,-3.095854876759401e-07
262.0,-3.012510053239651e-07
263.0,-2.9294684496633656e-07
264.0,-2.846723055534743e-07
265.0,-2.7642652502324427e-07
266.0,-2.682084874453669e-07
267.0,-2.600170305034091e-07
268.0,-2.518508533244186e-07
269.0,-2.4370852466576673e-07
270.0,-2.3558849146378165e-07
