time_seconds,x
0.0,-3.4874281171065627e-07
1.0,-3.5947331632246607e-07
2.0,-3.7006408735147296e-07
3.0,-3.804907990956486e-07
4.0,-3.90729301791119e-07
5.0,-4.0075570704965655e-07
6.0,-4.105464725668807e-07
7.0,-4.200784856593739e-07
8.0,-4.2932914520551086e-07
9.0,-4.3827644158039347e-07
10.0,-4.468990341912855e-07
11.0,-4.551763262394308e-07
12.0,-4.6308853635968887e-07
13.0,-4.706167668211488e-07
14.0,-4.777430680081337e-07
15.0,-4.844504989398537e-07
16.0,-4.907231836262982e-07
17.0,-4.965463630951588e-07
18.0,-5.019064429573129e-07
19.0,-5.067910364059982e-07
20.0,-5.111890025683213e-07
21.0,-5.150904801479508e-07
22.0,-5.18486916313983e-07
23.0,-5.213710908029454e-07
24.0,-5.237371352115003e-07
25.0,-5.255805474699376e-07
26.0,-5.268982015012848e-07
27.0,-5.276883520858323e-07
28.0,-5.279506349651692e-07
29.0,-5.276860622343372e-07
30.0,-5.268970130859357e-07
31.0,-5.255872199851388e-07
32.0,-5.237617503690647e-07
33.0,-5.214269839784756e-07
34.0,-5.185905859454253e-07
35.0,-5.152614757774455e-07
36.0,-5.11449792396499e-07
37.0,-5.071668554086251e-07
38.0,-5.024251227981747e-07
39.0,-4.972381452591198e-07
40.0,-4.916205173938362e-07
41.0,-4.855878260244811e-07
42.0,-4.791565958729264e-07
43.0,-4.7234423287396516e-07
44.0,-4.651689653945956e-07
45.0,-4.5764978363868294e-07
46.0,-4.49806377519702e-07
47.0,-4.416590732841582e-07
48.0,-4.332287691647495e-07
49.0,-4.2453687033506155e-07
50.0,-4.1560522342602235e-07
51.0,-4.064560508481368e-07
52.0,-3.971118851430123e-07
53.0,-3.8759550356434925e-07
54.0,-3.7792986306488736e-07
55.0,-3.681380358444095e-07
56.0,-3.582431455964609e-07
57.0,-3.482683045780094e-07
58.0,-3.3823655161643704e-07
59.0,-3.2817079116224526e-07
60.0,-3.18093733494146e-07
61.0,-3.0802783618584567e-07
62.0,-2.9799524695057326e-07
63.0,-2.880177479891627e-07
64.0,-2.781167019775915e-07
65.0,-2.6831299983764684e-07
66.0,-2.586270104398787e-07
67.0,-2.490785323933745e-07
68.0,-2.396867480830912e-07
69.0,-2.304701801208812e-07
70.0,-2.214466503787048e-07
71.0,-2.1263324177056188e-07
72.0,-2.0404626294261963e-07
73.0,-1.957012160180738e-07
74.0,-1.8761276752493268e-07
75.0,-1.7979472261339559e-07
76.0,-1.7226000264691441e-07
77.0,-1.6502062622782002e-07
78.0,-1.5808769369473966e-07
79.0,-1.5147137510580305e-07
80.0,-1.45180901698702e-07
81.0,-1.3922456079416602e-07
82.0,-1.3360969408220872e-07
83.0,-1.2834269920236114e-07
84.0,-1.2342903450350535e-07
85.0,-1.1887322684833323e-07
86.0,-1.146788823122157e-07
87.0,-1.1084869961536547e-07
88.0,-1.073844861199311e-07
89.0,-1.0428717622094083e-07
90.0,-1.015568519631847e-07
91.0,-9.919276572425335e-08
92.0,-9.719336481328799e-08
93.0,-9.555631784205745e-08
94.0,-9.42785427293067e-08
95.0,-9.335623620245251e-08
96.0,-9.278490466345024e-08
97.0,-9.255939628731681e-08
98.0,-9.267393422124937e-08
99.0,-9.312215074943537e-08
100.0,-9.389712228470098e-08
101.0,-9.499140504423992e-08
102.0,-9.63970712629188e-08
103.0,-9.810574579360846e-08
104.0,-1.0010864293901841e-07
105.0,-1.0239660335291927e-07
106.0,-1.0496013084054365e-07
