time_seconds,x
0.0,8.37344303461737e-07
1.0,8.094216514263311e-07
2.0,7.811249043854106e-07
3.0,7.52469985134622e-07
4.0,7.234727515711991e-07
5.0,6.941489546935088e-07
6.0,6.645141978732592e-07
7.0,6.345838975145853e-07
8.0,6.043732452106278e-07
9.0,5.73897171502977e-07
10.0,5.431703113419761e-07
11.0,5.12206971336935e-07
12.0,4.810210988758248e-07
13.0,4.49626253184746e-07
14.0,4.180355783886351e-07
15.0,3.862617786261694e-07
16.0,3.5431709526376046e-07
17.0,3.2221328624614945e-07
18.0,2.8996160761396764e-07
19.0,2.5757279721063187e-07
20.0,2.250570605915504e-07
21.0,1.9242405913846414e-07
22.0,1.5968290037203915e-07
23.0,1.2684213044737907e-07
24.0,9.390972880994417e-08
25.0,6.089310498315225e-08
26.0,2.7799097453530005e-08
27.0,-5.366025385735027e-09
28.0,-3.859656227759362e-08
29.0,-7.188737418192568e-08
30.0,-1.0523387745363191e-07
31.0,-1.3863203518480585e-07
32.0,-1.7207834678485144e-07
33.0,-2.0556983587954143e-07
34.0,-2.391040366169222e-07
35.0,-2.7267897847362533e-07
36.0,-3.062931696589168e-07
37.0,-3.399455792157116e-07
38.0,-3.7363561791799074e-07
39.0,-4.073631180627111e-07
40.0,-4.411283122517889e-07
41.0,-4.7493181125692456e-07
42.0,-5.087745810576543e-07
43.0,-5.426579191413042e-07
44.0,-5.765834301524185e-07
45.0,-6.105530009788299e-07
46.0,-6.445687753613832e-07
47.0,-6.786331281131699e-07
48.0,-7.127486390310839e-07
49.0,-7.469180665781804e-07
50.0,-7.811443214111962e-07
51.0,-8.154304398246746e-07
52.0,-8.497795571816672e-07
53.0,-8.841948814005285e-07
54.0,-9.186796665669667e-07
55.0,-9.532371867395479e-07
56.0,-9.878707100152664e-07
57.0,-1.022583472919968e-06
58.0,-1.0573786551861414e-06
59.0,-1.0922593549768239e-06
60.0,-1.127228564608092e-06
61.0,-1.1622891468143145e-06
62.0,-1.1974438115916114e-06
63.0,-1.2326950936473248e-06
64.0,-1.2680453304775854e-06
65.0,-1.3034966410913325e-06
66.0,-1.3390509053966767e-06
67.0,-1.3747097442629865e-06
68.0,-1.410474500268513e-06
69.0,-1.4463462191391517e-06
70.0,-1.4823256318805982e-06
71.0,-1.5184131376047227e-06
72.0,-1.5546087870514781e-06
73.0,-1.5909122668098966e-06
74.0,-1.6273228842458397e-06
75.0,-1.6638395531497057e-06
76.0,-1.7004607801231496e-06
77.0,-1.73718465172893e-06
78.0,-1.7740088224318793e-06
79.0,-1.8109305033616527e-06
80.0,-1.8479464519293035e-06
81.0,-1.8850529623298736e-06
82.0,-1.92224585696213e-06
83.0,-1.959520478794586e-06
84.0,-1.9968716847048835e-06
85.0,-2.0342938398187043e-06
86.0,-2.0717808128749423e-06
87.0,-2.1093259726446497e-06
88.0,-2.1469221854306612e-06
89.0,-2.184561813672188e-06
90.0,-2.2222367156744872e-06
