time_seconds,x
0.0,-9.011041493392971e-05
1.0,-8.881508623966649e-05
2.0,-8.749766491291977e-05
3.0,-8.615905349336193e-05
4.0,-8.480015577777794e-05
5.0,-8.342187467588416e-05
6.0,-8.202511013409855e-05
7.0,-8.061075713289454e-05
8.0,-7.917970376287474e-05
9.0,-7.773282938420337e-05
10.0,-7.627100287354102e-05
11.0,-7.47950809621313e-05
12.0,-7.330590666819852e-05
13.0,-7.180430782632753e-05
14.0,-7.029109571601523e-05
15.0,-6.876706379110975e-05
16.0,-6.72329865113947e-05
17.0,-6.568961827713343e-05
18.0,-6.413769246696593e-05
19.0,-6.257792057914638e-05
20.0,-6.1010991475721104e-05
21.0,-5.943757072887607e-05
22.0,-5.785830006832693e-05
23.0,-5.627379692828487e-05
24.0,-5.468465409220463e-05
25.0,-5.309143943320825e-05
26.0,-5.1494695747779707e-05
27.0,-4.989494068004482e-05
28.0,-4.829266673369326e-05
29.0,-4.668834136836617e-05
30.0,-4.508240717712601e-05
31.0,-4.3475282141440866e-05
32.0,-4.186735995995369e-05
33.0,-4.02590104471649e-05
34.0,-3.865057999803448e-05
35.0,-3.704239211440429e-05
36.0,-3.5434747989053725e-05
37.0,-3.3827927143130295e-05
38.0,-3.22221881126427e-05
39.0,-3.06177691796681e-05
40.0,-2.9014889143909524e-05
41.0,-2.7413748130244634e-05
42.0,-2.5814528427932427e-05
43.0,-2.4217395357186634e-05
44.0,-2.2622498158880962e-05
45.0,-2.1029970903218918e-05
46.0,-1.9439933413278454e-05
47.0,-1.7852492199427982e-05
48.0,-1.6267741400704235e-05
49.0,-1.4685763729345213e-05
50.0,-1.3106631414782275e-05
51.0,-1.1530407143517515e-05
52.0,-9.957144991446874e-06
53.0,-8.386891345336798e-06
54.0,-6.819685810320585e-06
55.0,-5.255562100445999e-06
56.0,-3.694548909475831e-06
57.0,-2.136670759316005e-06
58.0,-5.819488236216477e-07
59.0,9.695982756903723e-07
60.0,2.5179537011144764e-06
61.0,4.063101663326349e-06
62.0,5.605026717778263e-06
63.0,7.1437130956623625e-06
64.0,8.679144070594053e-06
65.0,1.0211301362175003e-05
66.0,1.1740164577400928e-05
67.0,1.3265710690688146e-05
68.0,1.4787913563107453e-05
69.0,1.630674350123719e-05
70.0,1.7822166855880146e-05
71.0,1.9334145660730176e-05
72.0,2.0842637310922028e-05
73.0,2.2347594281249775e-05
74.0,2.384896388369456e-05
75.0,2.5346688063758135e-05
76.0,2.684070323495852e-05
77.0,2.833094015070764e-05
78.0,2.9817323812662417e-05
79.0,3.129977341452389e-05
80.0,3.27782023201553e-05
81.0,3.4252518074801e-05
82.0,3.5722622448110234e-05
83.0,3.718841150760166e-05
84.0,3.86497757211407e-05
85.0,4.010660008694204e-05
86.0,4.1558764289552515e-05
87.0,4.300614288021523e-05
88.0,4.4448605479968184e-05
89.0,4.588601700378841e-05
90.0,4.7318237904062935e-05
91.0,4.874512443165096e-05
92.0,5.0166528912798765e-05
93.0,5.1582300040179776e-05
94.0,5.2992283176351166e-05
95.0,5.439632066794304e-05
96.0,5.579425216892369e-05
97.0,5.718591497131451e-05
98.0,5.857114434175921e-05
99.0,5.994977386238673e-05
100.0,6.132163577444381e-05
101.0,6.26865613232174e-05
102.0,6.404438110281714e-05
103.0,6.539492539944588e-05
104.0,6.673802453184927e-05
105.0,6.807350918770171e-05
106.0,6.940121075475411e-05
107.0,7.072096164563704e-05
108.0,7.203259561527858e-05
109.0,7.333594806996196e-05
110.0,7.463085636711174e-05
111.0,7.591716010496284e-05
112.0,7.719470140133384e-05
113.0,7.846332516079554e-05
114.0,7.972287932959801e-05
115.0,8.097321513779157e-05
116.0,8.221418732804757e-05
117.0,8.344565437075531e-05
118.0,8.466747866504092e-05
119.0,8.587952672542315e-05
120.0,8.70816693538865e-05
121.0,8.827378179721482e-05
122.0,8.945574388949016e-05
123.0,9.062744017972444e-05
124.0,9.178876004465262e-05
125.0,9.29395977867752e-05
126.0,9.407985271779016e-05
127.0,9.52094292276011e-05
128.0,9.632823683913156e-05
129.0,9.74361902492116e-05
130.0,9.853320935583411e-05
131.0,9.96192192721053e-05
132.0,0.00010069415032724065
133.0,0.00010175793805498571
134.0,0.00010281052316986847
135.0,0.00010385185153171499
136.0,0.0001048818740988782
137.0,0.00010590054687064473
138.0,0.00010690783081929518
139.0,0.0001079036918123043
140.0,0.00010888810052517832
141.0,0.00010986103234543954
142.0,0.00011082246726828093
143.0,0.00011177238978442608
144.0,0.00011271078876074236
145.0,0.00011363765731416529
146.0,0.0001145529926795015
147.0,0.00011545679607168516
148.0,0.00011634907254306617
149.0,0.0001172298308363097
150.0,0.00011809908323348356
151.0,0.0001189568454019022
152.0,0.0001198031362372835
153.0,0.00012063797770475879
154.0,0.0001214613946782569
155.0,0.00012227341477876342
156.0,0.00012307406821193814
157.0,0.00012386338760555558
158.0,0.00012464140784722026
159.0,0.00012540816592279403
160.0,0.00012616370075596136
161.0,0.00012690805304934293
162.0,0.00012764126512755132
163.0,0.00012836338078256275
164.0,0.0001290744451217598
165.0,0.00012977450441898004
166.0,0.00013046360596888666
167.0,0.0001311417979449575
168.0,0.00013180912926136608
169.0,0.00013246564943900676
170.0,0.00013311140847589237
171.0,0.0001337464567221298
172.0,0.000134370844759652
173.0,0.00013498462328685696
174.0,0.00013558784300827278
175.0,0.0001361805545293364
176.0,0.00013676280825634346
177.0,0.00013733465430159811
178.0,0.00013789614239376335
179.0,0.0001384473217933877
180.0,0.00013898824121355932
181.0,0.00013951894874561678
182.0,0.000140039491789828
183.0,0.00014054991699093296
184.0,0.00014105027017843538
185.0,0.00014154059631152073
186.0,0.00014202093942847267
187.0,0.00014249134260045762
188.0,0.00014295184788954213
189.0,0.00014340249631080473
190.0,0.00014384332779839704
191.0,0.00014427438117540294
192.0,0.00014469569412733864
193.0,0.00014510730317913306
194.0,0.00014550924367542589
195.0,0.00014590154976402105
196.0,0.00014628425438233385
197.0,0.00014665738924667
198.0,0.00014702098484417581
199.0,0.00014737507042730008
200.0,0.00014771967401060952
201.0,0.0001480548223698042
202.0,0.00014838054104278348
203.0,0.00014869685433261924
204.0,0.00014900378531229914
205.0,0.00014930135583111128
206.0,0.00014958958652255044
207.0,0.00014986849681363683
208.0,0.00015013810493554882
209.0,0.00015039842793548142
210.0,0.00015064948168964928
211.0,0.00015089128091735844
212.0,0.00015112383919607442
213.0,0.00015134716897741564
214.0,0.00015156128160400423
215.0,0.0001517661873271073
216.0,0.00015196189532500643
217.0,0.00015214841372203762
218.0,0.0001523257496082469
219.0,0.0001524939090596133
220.0,0.0001526528971587919
221.0,0.00015280271801633433
222.0,0.00015294337479234798
223.0,0.00015307486971856312
224.0,0.00015319720412078743
225.0,0.00015331037844174065
226.0,0.00015341439226427712
227.0,0.0001535092443350193
228.0,0.00015359493258844037
229.0,0.00015367145417144687
230.0,0.0001537388054685226
231.0,0.0001537969821275002
232.0,0.0001538459790860282
233.0,0.00015388579059879914
234.0,0.0001539164102655991
235.0,0.00015393783106023562
236.0,0.00015395004536039505
237.0,0.0001539530449784752
238.0,0.00015394682119343502
239.0,0.00015393136478369566
240.0,0.0001539066660611195
241.0,0.00015387271490608414
242.0,0.00015382950080365703
243.0,0.0001537770128808635
244.0,0.0001537152399450285
245.0,0.0001536441705231604
246.0,0.0001535637929023338
247.0,0.0001534740951710196
248.0,0.0001533750652613016
249.0,0.00015326669099191093
250.0,0.00015314896011200114
251.0,0.00015302186034557835
252.0,0.00015288537943649268
253.0,0.00015273950519388842
254.0,0.00015258422553800287
255.0,0.00015241952854619747
256.0,0.00015224540249909914
257.0,0.00015206183592672502
258.0,0.00015186881765446013
259.0,0.00015166633684875408
260.0,0.00015145438306239873
261.0,0.00015123294627924485
262.0,0.00015100201695821073
263.0,0.00015076158607643024
264.0,0.00015051164517138483
265.0,0.00015025218638186244
266.0,0.00014998320248758694
267.0,0.00014970468694736557
268.0,0.00014941663393560717
269.0,0.00014911903837707102
270.0,0.00014881189597971525
271.0,0.00014849520326552318
272.0,0.0001481689575991964
273.0,0.00014783315721461138
274.0,0.00014748780123894365
275.0,0.00014713288971436887
276.0,0.0001467684236172547
277.0,0.0001463944048747619
278.0,0.00014601083637877913
279.0,0.00014561772199712445
280.0,0.0001452150665819578
281.0,0.00014480287597536026
282.0,0.00014438115701204753
283.0,0.0001439499175191956
284.0,0.0001435091663133644
285.0,0.00014305891319451322
286.0,0.0001425991689371089
287.0,0.00014212994527833896
288.0,0.00014165125490344966
289.0,0.00014116311142824137
290.0,0.0001406655293787616
291.0,0.0001401585241682469
292.0,0.00013964211207137506
293.0,0.0001391163101958979
294.0,0.00013858113645173292
295.0,0.00013803660951759754
296.0,0.0001374827488052768
297.0,0.00013691957442161866
298.0,0.00013634710712835956
299.0,0.00013576536829988884
300.0,0.000135174379879071
301.0,0.0001345741643312514
302.0,0.00013396474459657996
303.0,0.00013334614404079346
304.0,0.00013271838640460274
305.0,0.00013208149575183516
306.0,0.0001314354964164862
307.0,0.00013078041294883853
308.0,0.00013011627006080835
309.0,0.00012944309257068384
310.0,0.00012876090534742242
311.0,0.0001280697332546765
312.0,0.00012736960109472
313.0,0.0001266605335524481
314.0,0.00012594255513962492
315.0,0.00012521569013955133
316.0,0.00012447996255232461
317.0,0.00012373539604085943
318.0,0.000122982013877836
319.0,0.00012221983889373927
320.0,0.00012144889342614972
321.0,0.00012066919927044134
322.0,0.00011988077763203999
323.0,0.00011908364908038807
324.0,0.00011827783350475548
325.0,0.00011746335007202758
326.0,0.00011664021718659151
327.0,0.00011580845245243272
328.0,0.00011496807263754457
329.0,0.00011411909364074556
330.0,0.00011326153046099112
331.0,0.00011239539716925905
332.0,0.00011152070688307798
333.0,0.0001106374717437582
334.0,0.00010974570289637152
335.0,0.000108845410472514
336.0,0.00010793660357587159
337.0,0.00010701929027059588
338.0,0.00010609347757248467
339.0,0.00010515917144295116
340.0,0.0001042163767857556
341.0,0.00010326509744646308
342.0,0.00010230533621458026
343.0,0.00010133709482831153
344.0,0.00010036037398186092
345.0,9.937517333519121e-05
346.0,9.838149152613725e-05
347.0,9.737932618475819e-05
348.0,9.636867394980332e-05
349.0,9.53495304871601e-05
350.0,9.432189051014945e-05
351.0,9.328574780153092e-05
352.0,9.224109523707672e-05
353.0,9.118792481056855e-05
354.0,9.012622766006347e-05
355.0,8.905599409526484e-05
356.0,8.797721362582313e-05
357.0,8.688987499038019e-05
358.0,8.579396618616089e-05
359.0,8.46894744989096e-05
360.0,8.357638653296717e-05
361.0,8.245468824128523e-05
362.0,8.132436495517843e-05
363.0,8.018540141362004e-05
364.0,7.903778179188921e-05
365.0,7.78814897293797e-05
366.0,7.671650835637863e-05
367.0,7.554282031962224e-05
368.0,7.436040780643382e-05
369.0,7.316925256724833e-05
370.0,7.196933593633164e-05
371.0,7.076063885050786e-05
372.0,6.95431418657174e-05
373.0,6.831682517123963e-05
374.0,6.708166860142657e-05
375.0,6.583765164480586e-05
376.0,6.458475345042227e-05
377.0,6.332295283129682e-05
378.0,6.205222826489339e-05
379.0,6.077255789049379e-05
380.0,5.948391950339583e-05
381.0,5.818629054586565e-05
382.0,5.6879648094794365e-05
383.0,5.5563968846032206e-05
384.0,5.423922909539681e-05
385.0,5.2905404716377025e-05
386.0,5.156247113457614e-05
387.0,5.0210403298959924e-05
388.0,4.884917564999396e-05
389.0,4.747876208477371e-05
390.0,4.6099135919269404e-05
391.0,4.471026984782762e-05
392.0,4.331213590009483e-05
393.0,4.1904705395552324e-05
394.0,4.0487948895877746e-05
395.0,3.906183615537389e-05
396.0,3.762633606972778e-05
397.0,3.618141662338452e-05
398.0,3.472704483583814e-05
399.0,3.3263186707158736e-05
