time_seconds,x
0.0,-2.1196817332367988e-07
1.0,-2.426523872413428e-07
2.0,-2.7295713392431206e-07
3.0,-3.028354424847056e-07
4.0,-3.3224157974423076e-07
5.0,-3.611311988345973e-07
6.0,-3.894614818981613e-07
7.0,-4.171912760938457e-07
8.0,-4.4428122220991974e-07
9.0,-4.7069387527919055e-07
10.0,-4.963938166743374e-07
11.0,-5.213477572273836e-07
12.0,-5.455246309720155e-07
13.0,-5.688956791591423e-07
14.0,-5.914345242474297e-07
15.0,-6.131172336178685e-07
16.0,-6.339223728066952e-07
17.0,-6.53831048104105e-07
18.0,-6.728269384315522e-07
19.0,-6.90896316480239e-07
20.0,-7.080280591581395e-07
21.0,-7.242136474504193e-07
22.0,-7.394471558507845e-07
23.0,-7.537252315705005e-07
24.0,-7.670470637761541e-07
25.0,-7.79414343144207e-07
26.0,-7.908312120518188e-07
27.0,-8.01304205756989e-07
28.0,-8.108421849620609e-07
29.0,-8.194562601997725e-07
30.0,-8.271597085245346e-07
31.0,-8.339678830301924e-07
32.0,-8.398981157476665e-07
33.0,-8.449696145050329e-07
34.0,-8.492033543659946e-07
35.0,-8.526219643002783e-07
36.0,-8.552496097716836e-07
37.0,-8.57111871947686e-07
38.0,-8.582356242351682e-07
39.0,-8.586489068298832e-07
40.0,-8.583807999380907e-07
41.0,-8.574612962971858e-07
42.0,-8.559211735925096e-07
43.0,-8.537918673377807e-07
44.0,-8.511053447563537e-07
45.0,-8.478939801721173e-07
46.0,-8.441904323932676e-07
47.0,-8.40027524550335e-07
48.0,-8.35438126832763e-07
49.0,-8.304550425527954e-07
50.0,-8.251108979437014e-07
51.0,-8.194380360648979e-07
52.0,-8.134684151391206e-07
53.0,-8.072335115915081e-07
54.0,-8.007642280027345e-07
55.0,-7.940908061325522e-07
56.0,-7.872427451217083e-07
57.0,-7.802487249445923e-07
58.0,-7.731365351640099e-07
59.0,-7.659330090307863e-07
60.0,-7.586639629675251e-07
61.0,-7.513541414662429e-07
62.0,-7.44027167405766e-07
63.0,-7.367054977616674e-07
64.0,-7.294103846521521e-07
65.0,-7.221618416465011e-07
66.0,-7.149786152605661e-07
67.0,-7.078781615741421e-07
68.0,-7.008766279181493e-07
69.0,-6.939888395809221e-07
70.0,-6.872282914681852e-07
71.0,-6.806071446326872e-07
72.0,-6.741362275787264e-07
73.0,-6.678250422403899e-07
74.0,-6.616817745217161e-07
75.0,-6.557133092738187e-07
76.0,-6.499252495763386e-07
77.0,-6.443219401919598e-07
78.0,-6.389064950687613e-07
79.0,-6.336808287680329e-07
80.0,-6.286456916916067e-07
81.0,-6.238007089764202e-07
82.0,-6.19144422918009e-07
83.0,-6.14674338776691e-07
84.0,-6.103869738083344e-07
85.0,-6.06277909347198e-07
86.0,-6.023418457513468e-07
87.0,-5.985726599995674e-07
88.0,-5.949634657048269e-07
89.0,-5.915066752892141e-07
90.0,-5.881940640527288e-07
91.0,-5.850168358629842e-07
92.0,-5.819656901911957e-07
93.0,-5.79030890214263e-07
94.0,-5.762023316859249e-07
95.0,-5.734696122515758e-07
96.0,-5.708221008520434e-07
97.0,-5.682490068478815e-07
98.0,-5.65739448506144e-07
99.0,-5.632825205169913e-07
100.0,-5.60867360229119e-07
101.0,-5.584832123019416e-07
102.0,-5.561194914750216e-07
103.0,-5.537658431594518e-07
104.0,-5.514122015602648e-07
105.0,-5.490488450373642e-07
106.0,-5.466664484073678e-07
107.0,-5.442561318936173e-07
108.0,-5.418095064579204e-07
109.0,-5.393187152920031e-07
110.0,-5.3677647129495e-07
111.0,-5.341760904041503e-07
112.0,-5.31511520680326e-07
113.0,-5.287773670729334e-07
114.0,-5.25968911806933e-07
115.0,-5.230821303369123e-07
116.0,-5.201137028240363e-07
117.0,-5.170610211193758e-07
118.0,-5.139221912814117e-07
119.0,-5.106960317001445e-07
120.0,-5.073820669333556e-07
121.0,-5.039805173843009e-07
122.0,-5.004922849730296e-07
123.0,-4.969189349775837e-07
124.0,-4.932626742425401e-07
125.0,-4.89526325969144e-07
126.0,-4.857133013155333e-07
127.0,-4.818275680488555e-07
128.0,-4.77873616504112e-07
129.0,-4.7385642311939435e-07
130.0,-4.697814118381922e-07
131.0,-4.656544136981555e-07
132.0,-4.6148162495316553e-07
133.0,-4.572695640857366e-07
134.0,-4.530250280508469e-07
135.0,-4.48755048054797e-07
136.0,-4.444668451242542e-07
137.0,-4.40167785672668e-07
138.0,-4.3586533723332817e-07
139.0,-4.3156702450162794e-07
140.0,-4.2728038580670557e-07
141.0,-4.230129301116001e-07
142.0,-4.1877209462673493e-07
143.0,-4.1456520311958385e-07
144.0,-4.103994250157568e-07
145.0,-4.062817354134104e-07
146.0,-4.0221887616921014e-07
147.0,-3.9821731824804766e-07
148.0,-3.942832255479993e-07
149.0,-3.904224204161798e-07
150.0,-3.866403510720605e-07
151.0,-3.8294206116000963e-07
152.0,-3.7933216165368693e-07
153.0,-3.758148053173573e-07
154.0,-3.723936638906556e-07
155.0,-3.690719081157639e-07
