time_seconds,x
0.0,4.0962111286433896e-10
1.0,7.451109052443631e-11
2.0,-2.6456021957943316e-10
3.0,-6.067360897323927e-10
4.0,-9.511235326435192e-10
5.0,-1.2967949084681973e-09
6.0,-1.6427896983800331e-09
7.0,-1.9881164447239034e-09
8.0,-2.3317548572040237e-09
9.0,-2.672658083958281e-09
10.0,-3.009755145743644e-09
11.0,-3.341953530808679e-09
12.0,-3.6681419473595575e-09
13.0,-3.987193229837244e-09
14.0,-4.2979673945176746e-09
15.0,-4.599314839225777e-09
16.0,-4.890079681220444e-09
17.0,-5.169103226563432e-09
18.0,-5.435227563533323e-09
19.0,-5.687299271888802e-09
20.0,-5.924173239026657e-09
21.0,-6.144716573322018e-09
22.0,-6.347812604184804e-09
23.0,-6.532364957620408e-09
24.0,-6.697301695347826e-09
25.0,-6.841579504808495e-09
26.0,-6.964187926697419e-09
27.0,-7.064153605969047e-09
28.0,-7.140544551617348e-09
29.0,-7.1924743899066824e-09
30.0,-7.2191065951416565e-09
31.0,-7.219658681513921e-09
32.0,-7.1934063390562664e-09
33.0,-7.139687496273356e-09
34.0,-7.057906291608215e-09
35.0,-6.947536935548291e-09
36.0,-6.808127444878624e-09
37.0,-6.639303230356467e-09
38.0,-6.440770518915499e-09
39.0,-6.212319591412577e-09
40.0,-5.953827816909455e-09
41.0,-5.66526246453974e-09
42.0,-5.346683274151186e-09
43.0,-4.998244767138403e-09
44.0,-4.6201982791945205e-09
45.0,-4.2128936971151715e-09
46.0,-3.7767808822870465e-09
47.0,-3.3124107640888954e-09
48.0,-2.8204360871272125e-09
49.0,-2.3016117970240424e-09
50.0,-1.7567950503720473e-09
51.0,-1.1869448354734101e-09
52.0,-5.931211915853974e-10
53.0,2.3515984392866946e-11
54.0,6.617085535404883e-10
55.0,1.3201021811667678e-09
56.0,1.9972488204919463e-09
57.0,2.691609638921302e-09
58.0,3.4015583903420256e-09
59.0,4.125385235036063e-09
60.0,4.861301006867088e-09
61.0,5.607441925368569e-09
