time_seconds,x
0.0,-5.071941409138077e-07
1.0,-5.341530373006553e-07
2.0,-5.608195098890379e-07
3.0,-5.87144726202483e-07
4.0,-6.130803341226519e-07
5.0,-6.385786040278207e-07
6.0,-6.635925685324583e-07
7.0,-6.880761591636434e-07
8.0,-7.119843393495044e-07
9.0,-7.352732331480214e-07
10.0,-7.57900249212734e-07
11.0,-7.798241995651862e-07
12.0,-8.010054128085439e-07
13.0,-8.214058414607455e-07
14.0,-8.409891631055751e-07
15.0,-8.597208750660244e-07
16.0,-8.775683823113198e-07
17.0,-8.945010783258676e-07
18.0,-9.104904186955152e-07
19.0,-9.255099871997695e-07
20.0,-9.395355542330867e-07
21.0,-9.525451274137073e-07
22.0,-9.645189942796601e-07
23.0,-9.754397570209553e-07
24.0,-9.852923592493547e-07
25.0,-9.94064104853331e-07
26.0,-1.001744669021009e-06
27.0,-1.0083261015425901e-06
28.0,-1.0138028225354707e-06
29.0,-1.0181716107724798e-06
30.0,-1.0214315848269503e-06
31.0,-1.0235841772655217e-06
32.0,-1.0246331021186199e-06
33.0,-1.024584315849426e-06
34.0,-1.0234459720368492e-06
35.0,-1.021228369993728e-06
36.0,-1.0179438975607605e-06
37.0,-1.013606968347814e-06
38.0,-1.0082339537321043e-06
39.0,-1.0018431099623864e-06
40.0,-9.944545007571349e-07
41.0,-9.86089915819116e-07
42.0,-9.767727857101943e-07
43.0,-9.665280935302762e-07
44.0,-9.553822838271768e-07
45.0,-9.433631691483358e-07
46.0,-9.304998346445721e-07
47.0,-9.16822541144749e-07
48.0,-9.023626271227568e-07
49.0,-8.871524099671273e-07
50.0,-8.712250869408001e-07
51.0,-8.546146361880078e-07
52.0,-8.373557181129378e-07
53.0,-8.194835774290449e-07
54.0,-8.010339461619523e-07
55.0,-7.820429478779253e-07
56.0,-7.625470033971232e-07
57.0,-7.42582738232615e-07
58.0,-7.221868919722166e-07
59.0,-7.013962297938621e-07
60.0,-6.802474562823656e-07
61.0,-6.587771316988216e-07
62.0,-6.370215908400011e-07
63.0,-6.150168646092704e-07
64.0,-5.927986044039648e-07
65.0,-5.704020094120523e-07
66.0,-5.47861756903388e-07
67.0,-5.252119355901341e-07
68.0,-5.024859821103483e-07
69.0,-4.797166206595131e-07
70.0,-4.569358057637577e-07
71.0,-4.341746681644191e-07
72.0,-4.1146346377547144e-07
73.0,-3.888315256892901e-07
74.0,-3.663072192373095e-07
75.0,-3.439179001428308e-07
76.0,-3.216898758178101e-07
77.0,-2.996483698558567e-07
78.0,-2.7781748977567464e-07
79.0,-2.562201980830847e-07
80.0,-2.3487828673834186e-07
81.0,-2.1381235512194334e-07
82.0,-1.9304179157865844e-07
83.0,-1.7258475859410153e-07
84.0,-1.52458181632945e-07
85.0,-1.3267774164528395e-07
86.0,-1.1325787122182798e-07
87.0,-9.421175434689187e-08
88.0,-7.555132966578925e-08
89.0,-5.728729715684715e-08
90.0,-3.942912808027616e-08
91.0,-2.198507806641478e-08
92.0,-4.9622032043008895e-09
93.0,1.1633621002971139e-08
94.0,2.779767794066213e-08
95.0,4.3526385559368524e-08
96.0,5.8817269538830255e-08
97.0,7.366893404710175e-08
98.0,8.808103019845205e-08
99.0,1.0205422230950381e-07
100.0,1.1559015205580352e-07
101.0,1.2869140064196814e-07
102.0,1.413614491150385e-07
103.0,1.536046369687967e-07
104.0,1.654261192042333e-07
105.0,1.7683182202714732e-07
106.0,1.8782839737728715e-07
107.0,1.9842317649303155e-07
108.0,2.0862412272050057e-07
109.0,2.1843978377777066e-07
110.0,2.2787924368656786e-07
111.0,2.369520745862588e-07
112.0,2.456682886450643e-07
113.0,2.540382902767808e-07
114.0,2.620728288566272e-07
115.0,2.6978295211143855e-07
116.0,2.77179960344838e-07
117.0,2.8427536165183877e-07
118.0,2.9108082827740887e-07
119.0,2.976081542736109e-07
120.0,3.0386921460495404e-07
121.0,3.098759258400151e-07
122.0,3.1564020855048496e-07
123.0,3.2117395151931743e-07
124.0,3.2648897784022323e-07
125.0,3.315970129722187e-07
126.0,3.3650965479460537e-07
127.0,3.412383456895836e-07
128.0,3.457943466627472e-07
129.0,3.5018871349604164e-07
130.0,3.5443227491278147e-07
131.0,3.585356127210294e-07
132.0,3.6250904389178424e-07
133.0,3.663626045220894e-07
134.0,3.7010603562893106e-07
135.0,3.737487707156699e-07
136.0,3.7729992504656306e-07
137.0,3.8076828655537935e-07
138.0,3.8416230830166266e-07
139.0,3.8749010237553104e-07
140.0,3.907594351425759e-07
141.0,3.9397772371539205e-07
142.0,3.971520335353252e-07
143.0,4.0028907694676295e-07
144.0,4.033952126499767e-07
145.0,4.064764459289103e-07
146.0,4.095384295646182e-07
147.0,4.1258646535895955e-07
148.0,4.1562550620364745e-07
149.0,4.1866015863531093e-07
150.0,4.216946858192163e-07
151.0,4.2473301090730435e-07
152.0,4.277787207240066e-07
153.0,4.308350697449508e-07
154.0,4.339049843449418e-07
155.0,4.3699106729855794e-07
156.0,4.4009560251805897e-07
157.0,4.432205600117403e-07
158.0,4.463676010454403e-07
159.0,4.495380834912806e-07
160.0,4.527330673488781e-07
161.0,4.559533204254446e-07
162.0,4.591993241644463e-07
163.0,4.6247127961701805e-07
164.0,4.6576911355256134e-07
165.0,4.690924847038492e-07
166.0,4.7244079014127845e-07
167.0,4.7581317177556707e-07
168.0,4.79208522999299e-07
169.0,4.826254954914605e-07
170.0,4.860625062195692e-07
171.0,4.89517744677271e-07
172.0,4.92989180391824e-07
173.0,4.964745707289416e-07
174.0,4.999714690144106e-07
175.0,5.034772329833126e-07
176.0,5.06989033558849e-07
177.0,5.105038639543176e-07
178.0,5.140185490846186e-07
179.0,5.175297552686422e-07
180.0,5.210340002005366e-07
181.0,5.245276631653453e-07
182.0,5.280069954736273e-07
183.0,5.314681310909048e-07
184.0,5.349070974390165e-07
185.0,5.383198263462903e-07
186.0,5.417021651234639e-07
187.0,5.450498877441202e-07
188.0,5.483587061111439e-07
189.0,5.516242813919932e-07
190.0,5.548422354041063e-07
191.0,5.58008162028642e-07
192.0,5.611176386280885e-07
193.0,5.641662374412223e-07
194.0,5.67149536926491e-07
195.0,5.700631330233811e-07
196.0,5.729026503038423e-07
197.0,5.756637529929607e-07
198.0,5.783421558461518e-07
199.0,5.809336348749024e-07
200.0,5.834340379135182e-07
201.0,5.858392950172294e-07
202.0,5.881454286781595e-07
203.0,5.903485638390203e-07
204.0,5.924449376759068e-07
