time_seconds,x
0.0,-4.0744599048672427e-07
1.0,-4.203809431085893e-07
2.0,-4.3316077398498687e-07
3.0,-4.4575165061804736e-07
4.0,-4.5812007965200377e-07
5.0,-4.702330428284701e-07
6.0,-4.820581304269886e-07
7.0,-4.935636713511331e-07
8.0,-5.047188590421963e-07
9.0,-5.154938724415498e-07
10.0,-5.258599912770316e-07
11.0,-5.357897050097788e-07
12.0,-5.452568148366159e-07
13.0,-5.54236528196317e-07
14.0,-5.627055452818224e-07
15.0,-5.706421371244289e-07
16.0,-5.780262148951076e-07
17.0,-5.848393901586244e-07
18.0,-5.910650259075555e-07
19.0,-5.966882782872164e-07
20.0,-6.016961289994849e-07
21.0,-6.060774084477552e-07
22.0,-6.098228097557897e-07
23.0,-6.129248938552614e-07
24.0,-6.153780858893629e-07
25.0,-6.171786632276448e-07
26.0,-6.183247354347404e-07
27.0,-6.18816216581198e-07
28.0,-6.186547903210093e-07
29.0,-6.178438681826971e-07
30.0,-6.163885415313322e-07
31.0,-6.142955276625542e-07
32.0,-6.115731104892223e-07
33.0,-6.082310762789096e-07
34.0,-6.042806448986954e-07
35.0,-5.997343970218212e-07
36.0,-5.946061977450041e-07
37.0,-5.889111170567153e-07
38.0,-5.82665347595256e-07
39.0,-5.758861201486792e-07
40.0,-5.685916173689419e-07
41.0,-5.608008861817259e-07
42.0,-5.525337493600615e-07
43.0,-5.438107166992808e-07
44.0,-5.34652896196376e-07
45.0,-5.250819056093218e-07
46.0,-5.151197847536167e-07
47.0,-5.047889088796245e-07
48.0,-4.941119034612859e-07
49.0,-4.831115607150393e-07
50.0,-4.7181075815823956e-07
51.0,-4.602323795054264e-07
52.0,-4.4839923818173865e-07
53.0,-4.3633400370144996e-07
54.0,-4.2405913111921134e-07
55.0,-4.115967937213804e-07
56.0,-3.9896881909160495e-07
57.0,-3.861966286569155e-07
58.0,-3.7330118079153787e-07
59.0,-3.6030291752278245e-07
60.0,-3.4722171485135396e-07
61.0,-3.340768366758868e-07
62.0,-3.2088689230322547e-07
63.0,-3.076697975281899e-07
64.0,-2.944427392724699e-07
65.0,-2.8122214377966266e-07
66.0,-2.6802364837230336e-07
