time_seconds,x
0.0,1.205321571507415e-06
1.0,1.2465082213014486e-06
2.0,1.2876673706279227e-06
3.0,1.3287357341361291e-06
4.0,1.3696492718677724e-06
5.0,1.4103433317670765e-06
6.0,1.4507527944160986e-06
7.0,1.4908122195489008e-06
8.0,1.5304559938936447e-06
9.0,1.5696184798891317e-06
10.0,1.6082341648217026e-06
11.0,1.6462378099294203e-06
12.0,1.6835645990228172e-06
13.0,1.7201502861749912e-06
14.0,1.7559313420384167e-06
15.0,1.790845098351592e-06
16.0,1.824829890205725e-06
17.0,1.8578251956503606e-06
18.0,1.889771772227366e-06
19.0,1.920611790035236e-06
20.0,1.9502889609402823e-06
21.0,1.9787486635678283e-06
22.0,2.005938063724711e-06
23.0,2.0318062299238455e-06
24.0,2.056304243701951e-06
25.0,2.079385304442487e-06
26.0,2.1010048284371436e-06
27.0,2.121120541940685e-06
28.0,2.139692567995411e-06
29.0,2.15668350682309e-06
30.0,2.172058509604158e-06
31.0,2.1857853454865205e-06
32.0,2.1978344616893285e-06
33.0,2.2081790365902702e-06
34.0,2.216795025707883e-06
35.0,2.2236612005129626e-06
36.0,2.2287591800250623e-06
37.0,2.23207345517114e-06
38.0,2.233591405903595e-06
39.0,2.2333033110944418e-06
40.0,2.2312023512414955e-06
41.0,2.227284604041437e-06
42.0,2.2215490329038157e-06
43.0,2.2139974684996262e-06
44.0,2.2046345834581523e-06
45.0,2.1934678603460165e-06
46.0,2.1805075530825e-06
47.0,2.165766641964879e-06
48.0,2.149260782496588e-06
49.0,2.131008248229218e-06
50.0,2.1110298678464153e-06
51.0,2.089348956733524e-06
52.0,2.0659912432913792e-06
53.0,2.0409847902660655e-06
54.0,2.014359911378858e-06
55.0,1.986149083552072e-06
56.0,1.9563868550372465e-06
57.0,1.9251097497620926e-06
58.0,1.892356168221908e-06
59.0,1.8581662852495239e-06
60.0,1.8225819450050462e-06
61.0,1.7856465535325524e-06
62.0,1.747404969235503e-06
63.0,1.7079033916260144e-06
64.0,1.6671892487052814e-06
65.0,1.6253110833333356e-06
66.0,1.5823184389460035e-06
67.0,1.5382617449754913e-06
68.0,1.493192202328517e-06
69.0,1.447161669272327e-06
70.0,1.4002225480741457e-06
71.0,1.3524276727333511e-06
72.0,1.3038301981376822e-06
73.0,1.2544834909649082e-06
74.0,1.2044410226396808e-06
75.0,1.1537562646418276e-06
76.0,1.1024825864472365e-06
77.0,1.0506731563657848e-06
78.0,9.983808455227497e-07
79.0,9.456581352111469e-07
80.0,8.925570278229159e-07
81.0,8.3912896154711e-07
82.0,7.854247290035198e-07
83.0,7.314943999607593e-07
84.0,6.773872482689597e-07
85.0,6.231516831189145e-07
86.0,5.688351847216543e-07
87.0,5.144842444847908e-07
88.0,4.6014430974443307e-07
89.0,4.0585973309394256e-07
90.0,3.5167372633332455e-07
91.0,2.9762831904587873e-07
92.0,2.4376432179206407e-07
93.0,1.901212938945078e-07
94.0,1.3673751577270573e-07
95.0,8.3649965771144e-08
96.0,3.089430141023327e-08
97.0,-2.1495155024596382e-08
98.0,-7.348542665411535e-08
99.0,-1.2504488804889525e-07
100.0,-1.7614326727053135e-07
101.0,-2.267516440482882e-07
102.0,-2.7684244424076187e-07
103.0,-3.263894307430994e-07
104.0,-3.7536769101028684e-07
105.0,-4.237536213759057e-07
106.0,-4.7152490835337346e-07
107.0,-5.186605071128238e-07
108.0,-5.651406173313035e-07
109.0,-6.109466566168264e-07
110.0,-6.560612317081211e-07
111.0,-7.004681076516655e-07
112.0,-7.441521751559441e-07
113.0,-7.870994163199046e-07
114.0,-8.292968689285673e-07
115.0,-8.707325895038837e-07
116.0,-9.113956152933643e-07
117.0,-9.512759253727954e-07
118.0,-9.903644010326904e-07
119.0,-1.028652785611172e-06
120.0,-1.0661336439291376e-06
121.0,-1.1028003214771225e-06
122.0,-1.1386469034974876e-06
123.0,-1.1736681741004446e-06
124.0,-1.2078595755480002e-06
125.0,-1.2412171678359474e-06
126.0,-1.2737375887006446e-06
127.0,-1.305418014174486e-06
128.0,-1.3362561198115715e-06
129.0,-1.366250042702668e-06
130.0,-1.395398344395773e-06
131.0,-1.4236999748354622e-06
132.0,-1.45115423743088e-06
133.0,-1.477760755358642e-06
134.0,-1.5035194392027555e-06
135.0,-1.5284304560284628e-06
136.0,-1.5524941999804925e-06
137.0,-1.5757112644887488e-06
138.0,-1.5980824161562362e-06
139.0,-1.6196085703951596e-06
140.0,-1.6402907688675489e-06
141.0,-1.6601301587764733e-06
142.0,-1.6791279740430767e-06
143.0,-1.6972855183935915e-06
144.0,-1.7146041503694272e-06
145.0,-1.7310852702626268e-06
146.0,-1.7467303089685879e-06
147.0,-1.7615407187380256e-06
148.0,-1.7755179658007712e-06
149.0,-1.7886635248252514e-06
150.0,-1.8009788751694897e-06
151.0,-1.8124654988722718e-06
152.0,-1.823124880326914e-06
153.0,-1.8329585075749838e-06
154.0,-1.8419678751532638e-06
155.0,-1.8501544884240606e-06
156.0,-1.8575198693165006e-06
157.0,-1.864065563404677e-06
158.0,-1.8697931482473019e-06
159.0,-1.874704242912612e-06
160.0,-1.878800518611503e-06
161.0,-1.8820837103611176e-06
162.0,-1.884555629600234e-06
163.0,-1.8862181776767054e-06
164.0,-1.8870733601257474e-06
165.0,-1.8871233016559646e-06
166.0,-1.8863702617576954e-06
167.0,-1.8848166508455735e-06
168.0,-1.8824650468443447e-06
169.0,-1.8793182121239516e-06
170.0,-1.8753791106868513e-06
171.0,-1.8706509255077271e-06
172.0,-1.8651370759235472e-06
173.0,-1.8588412349704814e-06
174.0,-1.851767346563548e-06
175.0,-1.8439196424149487e-06
176.0,-1.8353026585879535e-06
177.0,-1.825921251584981e-06
178.0,-1.8157806138713124e-06
179.0,-1.8048862887397997e-06
180.0,-1.7932441844270658e-06
181.0,-1.7808605873980454e-06
182.0,-1.7677421747230745e-06
183.0,-1.7538960254797522e-06
184.0,-1.7393296311201743e-06
185.0,-1.7240509047525927e-06
186.0,-1.7080681892948747e-06
187.0,-1.6913902644651584e-06
188.0,-1.6740263525826567e-06
189.0,-1.6559861231584232e-06
190.0,-1.6372796962619884e-06
191.0,-1.6179176446550746e-06
192.0,-1.5979109946881957e-06
193.0,-1.577271225959969e-06
194.0,-1.556010269742505e-06
195.0,-1.5341405061793391e-06
196.0,-1.5116747602650595e-06
197.0,-1.4886262966182897e-06
198.0,-1.4650088130623127e-06
199.0,-1.4408364330305014e-06
200.0,-1.4161236968169227e-06
201.0,-1.3908855516960706e-06
202.0,-1.3651373409398627e-06
203.0,-1.3388947917650063e-06
204.0,-1.312174002249637e-06
205.0,-1.2849914272645535e-06
206.0,-1.257363863471107e-06
207.0,-1.2293084334444914e-06
208.0,-1.200842568987473e-06
209.0,-1.1719839937052568e-06
