time_seconds,x
0.0,-2.6881712779411028e-08
1.0,-2.1564939979287413e-08
2.0,-1.6707549014944915e-08
3.0,-1.2313239678215157e-08
4.0,-8.384369360320238e-09
5.0,-4.921943443270633e-09
6.0,-1.925609692478258e-09
7.0,6.063432730923945e-10
8.0,2.67698338220883e-09
9.0,4.290728369124135e-09
10.0,5.453334912961634e-09
11.0,6.171883720337633e-09
12.0,6.454760643093715e-09
13.0,6.311633949503502e-09
14.0,5.753427890020318e-09
15.0,4.79229271263527e-09
16.0,3.4415712854373093e-09
17.0,1.7157624782045178e-09
18.0,-3.6951855422998383e-10
19.0,-2.7975830522242323e-09
20.0,-5.550714162781855e-09
21.0,-8.610215143244132e-09
22.0,-1.1956460107774413e-08
23.0,-1.55689471625827e-08
24.0,-1.94263537819609e-08
25.0,-2.3506594291197417e-08
26.0,-2.7786879339690752e-08
27.0,-3.2243777265548315e-08
28.0,-3.685327726875529e-08
29.0,-4.159085431655958e-08
30.0,-4.643153569256054e-08
31.0,-5.13499690676771e-08
32.0,-5.6320491928324656e-08
33.0,-6.131720216198582e-08
34.0,-6.631402957825925e-08
35.0,-7.128480812433349e-08
36.0,-7.620334852827775e-08
37.0,-8.104351107478613e-08
38.0,-8.577927819558414e-08
39.0,-9.038482654731761e-08
40.0,-9.483459825587657e-08
41.0,-9.910337102600372e-08
42.0,-1.0316632684340892e-07
43.0,-1.0699911902849122e-07
44.0,-1.1057793743398443e-07
45.0,-1.1387957161295986e-07
46.0,-1.1688147181856252e-07
47.0,-1.195618077321952e-07
48.0,-1.2189952485007503e-07
49.0,-1.2387439848246253e-07
50.0,-1.2546708532767566e-07
51.0,-1.266591725739212e-07
52.0,-1.274332244637616e-07
53.0,-1.277728262340356e-07
54.0,-1.2766262531767964e-07
55.0,-1.270883696657414e-07
56.0,-1.260369430261081e-07
57.0,-1.244963970047649e-07
58.0,-1.2245597973338966e-07
59.0,-1.199061609714073e-07
60.0,-1.1683865348410507e-07
61.0,-1.132464305656191e-07
62.0,-1.0912373961651776e-07
63.0,-1.0446611173488259e-07
64.0,-9.92703673292718e-08
65.0,-9.353461780279277e-08
66.0,-8.72582633828922e-08
67.0,-8.044198718131912e-08
68.0,-7.308774556711633e-08
69.0,-6.519875492489969e-08
70.0,-5.677947485423178e-08
71.0,-4.7835587851957865e-08
72.0,-3.837397551732716e-08
73.0,-2.8402691333694556e-08
74.0,-1.793093011060899e-08
75.0,-6.968994213669427e-09
76.0,4.471743242488416e-09
77.0,1.63788780254396e-08
78.0,2.8739017011093232e-08
79.0,4.1537822776501004e-08
80.0,5.476006034158937e-08
81.0,6.838964585654858e-08
82.0,8.24096970487825e-08
83.0,9.680258526068966e-08
84.0,1.1154998892294957e-07
85.0,1.2663294831531317e-07
86.0,1.4203192146888355e-07
87.0,1.577268410599085e-07
88.0,1.736971721295367e-07
89.0,1.8992197043064407e-07
90.0,2.063799411567793e-07
91.0,2.2304949776835084e-07
92.0,2.399088206142941e-07
93.0,2.569359150543828e-07
94.0,2.7410866880819744e-07
95.0,2.9140490828347513e-07
96.0,3.0880245366546753e-07
97.0,3.262791725772025e-07
98.0,3.4381303214509176e-07
99.0,3.6138214932361316e-07
100.0,3.7896483934887427e-07
101.0,3.965396622084392e-07
102.0,4.1408546703738204e-07
103.0,4.3158143437770556e-07
104.0,4.490071162660178e-07
105.0,4.6634247413664304e-07
106.0,4.835679145389414e-07
107.0,5.0066432266802e-07
108.0,5.176130937024772e-07
109.0,5.343961619374178e-07
110.0,5.509960276975456e-07
111.0,5.673957820126628e-07
112.0,5.835791290362558e-07
113.0,5.995304061882296e-07
114.0,6.152346020071755e-07
115.0,6.306773717080733e-07
116.0,6.458450504580413e-07
117.0,6.607246644012499e-07
118.0,6.753039394781386e-07
119.0,6.895713080901878e-07
120.0,7.035159136609253e-07
121.0,7.171276131409015e-07
122.0,7.303969775037606e-07
123.0,7.433152902852234e-07
124.0,7.55874544226716e-07
125.0,7.680674360980895e-07
126.0,7.798873597864127e-07
127.0,7.913283977478709e-07
128.0,8.023853109251589e-07
129.0,8.130535272311169e-07
130.0,8.233291286902915e-07
131.0,8.33208837316989e-07
132.0,8.426899997972851e-07
133.0,8.51770571037377e-07
134.0,8.60449096640033e-07
135.0,8.687246943697837e-07
136.0,8.765970346635053e-07
137.0,8.840663202383769e-07
138.0,8.91133264847377e-07
139.0,8.977990712344053e-07
140.0,9.040654083439049e-07
141.0,9.09934387839564e-07
142.0,9.154085399828223e-07
143.0,9.204907889185313e-07
144.0,9.25184427416845e-07
145.0,9.294930911286086e-07
146.0,9.334207324234055e-07
147.0,9.369715938908803e-07
148.0,9.40150181594695e-07
149.0,9.429612381749463e-07
150.0,9.454097159006552e-07
151.0,9.475007497799808e-07
152.0,9.4923963084128e-07
153.0,9.506317797012743e-07
154.0,9.516827205365247e-07
155.0,9.523980555717098e-07
156.0,9.527834401936464e-07
157.0,9.52844558793678e-07
158.0,9.525871014326555e-07
159.0,9.520167414130289e-07
160.0,9.511391138342434e-07
161.0,9.499597952027631e-07
162.0,9.484842841649499e-07
163.0,9.467179834259075e-07
164.0,9.446661829087214e-07
165.0,9.423340441974394e-07
166.0,9.397265862948853e-07
167.0,9.368486727133273e-07
168.0,9.337049999023524e-07
169.0,9.303000870044667e-07
170.0,9.26638266916713e-07
171.0,9.22723678629084e-07
172.0,9.185602608092914e-07
173.0,9.141517466062042e-07
174.0,9.09501659647029e-07
175.0,9.046133112045899e-07
176.0,8.994897985125673e-07
177.0,8.941340042107699e-07
178.0,8.885485969104061e-07
179.0,8.82736032879787e-07
180.0,8.766985588610058e-07
181.0,8.704382160353862e-07
182.0,8.639568451591375e-07
183.0,8.572560928911285e-07
184.0,8.503374193324651e-07
185.0,8.432021067931576e-07
186.0,8.358512697943323e-07
187.0,8.282858663035064e-07
188.0,8.205067101840373e-07
189.0,8.125144848189715e-07
190.0,8.043097578464542e-07
191.0,7.95892996920374e-07
192.0,7.872645863870432e-07
193.0,7.784248447479347e-07
194.0,7.693740427621283e-07
195.0,7.601124220322382e-07
196.0,7.506402139147014e-07
197.0,7.409576585976301e-07
198.0,7.310650241940955e-07
199.0,7.20962625703985e-07
200.0,7.106508437042115e-07
201.0,7.001301426371568e-07
202.0,6.89401088582086e-07
203.0,6.784643664127833e-07
204.0,6.673207962631561e-07
205.0,6.559713492367444e-07
206.0,6.444171623042198e-07
