time_seconds,x
0.0,-3.2513446098331825e-07
1.0,-3.5537539038865583e-07
2.0,-3.8590573789349735e-07
3.0,-4.167046541177823e-07
4.0,-4.477511374354191e-07
5.0,-4.790240739937064e-07
6.0,-5.105022767590603e-07
7.0,-5.421645234687559e-07
8.0,-5.739895933812147e-07
9.0,-6.059563027306517e-07
10.0,-6.380435388056041e-07
11.0,-6.702302925848295e-07
12.0,-7.024956898776582e-07
13.0,-7.348190209283092e-07
14.0,-7.671797684541267e-07
15.0,-7.995576340955391e-07
16.0,-8.319325632608191e-07
17.0,-8.642847683527413e-07
18.0,-8.965947503686761e-07
19.0,-9.288433188711922e-07
20.0,-9.610116103319236e-07
21.0,-9.93081104856041e-07
22.0,-1.0250336412978844e-06
23.0,-1.0568514307810065e-06
24.0,-1.0885170686391057e-06
25.0,-1.1200135447987638e-06
26.0,-1.151324252630852e-06
27.0,-1.1824329963049684e-06
28.0,-1.2133239966898223e-06
29.0,-1.2439818958512088e-06
30.0,-1.2743917602074974e-06
31.0,-1.3045390824099534e-06
32.0,-1.3344097820215132e-06
33.0,-1.3639902050727535e-06
34.0,-1.3932671225780414e-06
35.0,-1.422227728098349e-06
36.0,-1.4508596344395343e-06
37.0,-1.4791508695759677e-06
38.0,-1.5070898718901759e-06
39.0,-1.5346654848201988e-06
40.0,-1.5618669510067304e-06
41.0,-1.5886839060309694e-06
42.0,-1.6151063718317162e-06
43.0,-1.6411247498871647e-06
44.0,-1.6667298142425424e-06
45.0,-1.6919127044586535e-06
46.0,-1.7166649185489523e-06
47.0,-1.7409783059653115e-06
48.0,-1.764845060686025e-06
49.0,-1.788257714453859e-06
50.0,-1.8112091302067218e-06
51.0,-1.8336924957383956e-06
52.0,-1.8557013176219408e-06
53.0,-1.8772294154245129e-06
54.0,-1.8982709162398684e-06
55.0,-1.9188202495634495e-06
56.0,-1.938872142534202e-06
57.0,-1.958421615566927e-06
58.0,-1.977463978398277e-06
59.0,-1.9959948265677206e-06
60.0,-2.0140100383518913e-06
61.0,-2.0315057721666157e-06
62.0,-2.048478464445524e-06
63.0,-2.064924827998181e-06
64.0,-2.080841850845215e-06
65.0,-2.0962267955231257e-06
66.0,-2.1110771988468636e-06
67.0,-2.125390872113545e-06
68.0,-2.139165901725545e-06
69.0,-2.1524006502048083e-06
70.0,-2.1650937575622663e-06
71.0,-2.1772441429774247e-06
72.0,-2.1888510067349343e-06
73.0,-2.1999138323584932e-06
74.0,-2.2104323888779605e-06
75.0,-2.220406733162692e-06
76.0,-2.229837212252293e-06
77.0,-2.238724465614732e-06
78.0,-2.247069427260368e-06
79.0,-2.2548733276384635e-06
80.0,-2.2621376952400254e-06
81.0,-2.268864357827724e-06
82.0,-2.2750554432109263e-06
83.0,-2.280713379482377e-06
84.0,-2.2858408946334736e-06
85.0,-2.290441015467916e-06
86.0,-2.2945170657389733e-06
87.0,-2.2980726634434706e-06
88.0,-2.3011117172160276e-06
89.0,-2.3036384217801557e-06
90.0,-2.3056572524272715e-06
91.0,-2.3071729585080564e-06
92.0,-2.3081905559311373e-06
93.0,-2.30871531867217e-06
94.0,-2.3087527693036223e-06
95.0,-2.308308668563104e-06
96.0,-2.307389003986044e-06
97.0,-2.305999977636512e-06
98.0,-2.3041479929774236e-06
99.0,-2.3018396409272863e-06
100.0,-2.2990816851542406e-06
101.0,-2.2958810466595058e-06
102.0,-2.292244787703084e-06
103.0,-2.2881800951262044e-06
104.0,-2.2836942631269964e-06
105.0,-2.2787946755463303e-06
106.0,-2.2734887877190264e-06
107.0,-2.267784107943198e-06
108.0,-2.261688178618794e-06
109.0,-2.2552085571060003e-06
110.0,-2.2483527963556147e-06
111.0,-2.2411284253672605e-06
112.0,-2.2335429295365416e-06
113.0,-2.225603730957076e-06
114.0,-2.2173181687462345e-06
115.0,-2.2086934794645026e-06
116.0,-2.1997367776989675e-06
117.0,-2.1904550368832953e-06
118.0,-2.1808550704303753e-06
119.0,-2.1709435132584785e-06
120.0,-2.1607268037954277e-06
121.0,-2.1502111665466516e-06
122.0,-2.139402595312016e-06
123.0,-2.128306837133996e-06
124.0,-2.1169293770569996e-06
125.0,-2.105275423774677e-06
126.0,-2.093349896238022e-06
127.0,-2.0811574112910836e-06
