time_seconds,x
0.0,-1.1678275865437612e-06
1.0,-1.1689642731718145e-06
2.0,-1.1698318024631366e-06
3.0,-1.1704114142372986e-06
4.0,-1.1706844360583622e-06
5.0,-1.170632355020187e-06
6.0,-1.170236888477835e-06
7.0,-1.169480053258422e-06
8.0,-1.1683442328978243e-06
9.0,-1.1668122424668042e-06
10.0,-1.1648673905713681e-06
11.0,-1.1624935381374749e-06
12.0,-1.1596751536192351e-06
13.0,-1.1563973643002933e-06
14.0,-1.1526460033856358e-06
15.0,-1.1484076526027553e-06
16.0,-1.1436696800518434e-06
17.0,-1.1384202730742422e-06
18.0,-1.1326484659516427e-06
19.0,-1.1263441623026091e-06
20.0,-1.119498152103286e-06
21.0,-1.1121021233234043e-06
22.0,-1.1041486682364659e-06
23.0,-1.0956312845337598e-06
24.0,-1.086544371443414e-06
25.0,-1.0768832211229668e-06
26.0,-1.0666440056513244e-06
27.0,-1.0558237599897119e-06
28.0,-1.0444203613076904e-06
29.0,-1.0324325050757676e-06
30.0,-1.0198596783118407e-06
31.0,-1.006702130341422e-06
32.0,-9.929608413965586e-07
33.0,-9.786374893361823e-07
34.0,-9.637344147215299e-07
35.0,-9.482545844301768e-07
36.0,-9.322015539525761e-07
37.0,-9.155794284941613e-07
38.0,-8.983928230034981e-07
39.0,-8.806468212601143e-07
40.0,-8.623469341858871e-07
41.0,-8.434990575882592e-07
42.0,-8.241094295892716e-07
43.0,-8.041845880296933e-07
44.0,-7.837313281612537e-07
45.0,-7.627566609561976e-07
46.0,-7.412677723731653e-07
47.0,-7.192719839192463e-07
48.0,-6.967767148382963e-07
49.0,-6.737894462367034e-07
50.0,-6.503176874320953e-07
51.0,-6.263689447781451e-07
52.0,-6.0195069317812e-07
53.0,-5.770703504509415e-07
54.0,-5.517352546591403e-07
55.0,-5.259526444528606e-07
56.0,-4.997296424321897e-07
57.0,-4.730732414841601e-07
58.0,-4.4599029401150704e-07
59.0,-4.184875039370094e-07
60.0,-3.905714213390388e-07
61.0,-3.6224843955125344e-07
62.0,-3.3352479454529727e-07
63.0,-3.044065664142601e-07
64.0,-2.7489968278756744e-07
65.0,-2.450099240298815e-07
66.0,-2.1474293010057449e-07
67.0,-1.841042089733231e-07
68.0,-1.5309914653826777e-07
69.0,-1.217330179319146e-07
70.0,-9.001100025921789e-08
71.0,-5.793818668455714e-08
72.0,-2.5519601873922923e-08
73.0,7.239781227474513e-09
74.0,4.0335023297717523e-08
75.0,7.376119923817317e-08
76.0,1.075133774944035e-07
77.0,1.41586598134242e-07
78.0,1.7597584973847942e-07
79.0,2.1067604518090859e-07
80.0,2.456819963936773e-07
81.0,2.809883882309981e-07
82.0,3.1658975156184495e-07
83.0,3.5248043574096153e-07
84.0,3.886545806240414e-07
85.0,4.251060883028903e-07
86.0,4.6182859473751003e-07
87.0,4.988154414551927e-07
88.0,5.360596474747109e-07
89.0,5.735538815999495e-07
90.0,6.112904352144217e-07
91.0,6.492611956964974e-07
92.0,6.874576205641721e-07
93.0,7.258707124477927e-07
94.0,7.644909949803952e-07
95.0,8.033084896898851e-07
96.0,8.42312693976841e-07
97.0,8.814925602668334e-07
98.0,9.20836476435539e-07
99.0,9.603322476157005e-07
100.0,9.999670795046693e-07
101.0,1.0397275632996027e-06
102.0,1.0795996623953897e-06
103.0,1.1195687009878774e-06
104.0,1.159619354730247e-06
105.0,1.1997356435916918e-06
106.0,1.2399009270635703e-06
107.0,1.2800979018484159e-06
108.0,1.3203086021519945e-06
109.0,1.3605144026786679e-06
110.0,1.4006960244056775e-06
111.0,1.4408335431822866e-06
