dataset,kind,rho,chisq
experiment,spike glitch,-0.3465697270452576,3.0812579515215264
experiment,spike glitch,-0.40987780429739523,1.615310077688784
experiment,spike glitch,-0.573012681371514,0.7784645215430385
experiment,spike glitch,-0.343479085588917,3.4388414075339826
experiment,spike glitch,-0.288621244054354,1.8732888118511772
experiment,spike glitch,0.3017948356870559,8.92708265885318
experiment,spike glitch,-0.40501255408719194,2.7116674394896876
experiment,spike glitch,0.3133292151440628,1.9923472857350981
experiment,spike glitch,0.4308090642798098,1.6527877327637877
experiment,spike glitch,0.4738088798166,0.4616057987315646
experiment,spike glitch,0.46004419604400437,5.805561166209759
experiment,spike glitch,-0.43144213367380096,2.9856956968883925
experiment,spike glitch,0.33188129359936835,3.639445825244718
experiment,spike glitch,-0.4323995216548909,0.9344100104647182
experiment,spike glitch,-0.3956811275766046,2.0437151282106845
experiment,spike glitch,-0.4110060702567537,1.8935111226421162
experiment,spike glitch,0.36347983244010423,1.1198415027517146
experiment,spike glitch,-0.2853200175257713,5.2689398973320545
experiment,spike glitch,0.32621893186031936,1.2998249085498763
experiment,spike glitch,0.3846354297891576,1.7103852965225603
experiment,spike glitch,-0.3742577595344901,3.8839479461162947
experiment,spike glitch,-0.3245685430839723,1.1926715031378996
experiment,spike glitch,-0.287449785161001,1.4857763462620082
experiment,spike glitch,0.3940756734393841,2.4057567907562385
experiment,spike glitch,0.22685601875652633,6.402306258596393
experiment,spike glitch,0.30869853702114114,5.056232784070802
experiment,spike glitch,0.3307303800957232,7.421738152016531
experiment,spike glitch,-0.2500354401974669,4.619801090846771
experiment,spike glitch,-0.19277226752460563,8.83383088155896
experiment,spike glitch,0.27779147254396813,3.301988970573483
experiment,spike glitch,-0.15402433091492712,7.6782317282989645
experiment,spike glitch,0.45901736148273226,5.03727954477756
experiment,spike glitch,-0.2797574517967379,1.8651047417548168
experiment,spike glitch,-0.28224661980154997,2.8445822320060823
experiment,spike glitch,-0.35085437892891735,5.021575542313221
experiment,spike glitch,-0.35972902622893754,2.612925866475915
experiment,spike glitch,0.37312873415356274,2.791549457951023
experiment,spike glitch,-0.2668026195051064,1.9139238959891094
experiment,spike glitch,-0.3179758001080116,2.2773487328622934
experiment,spike glitch,0.42545880920974266,3.531200703337978
experiment,spike glitch,0.3900378736707306,1.2061407812226885
experiment,spike glitch,0.38604682921111166,1.8273003625293494
experiment,spike glitch,0.3028615212441628,1.7935090005819718
experiment,spike glitch,-0.42514551472123574,0.4443145238077249
experiment,spike glitch,0.39717675196971,0.6871917121564073
experiment,spike glitch,0.3134625514718713,2.62540826016635
experiment,spike glitch,-0.4160071453577164,2.526295815957028
experiment,spike glitch,0.2626662459934083,4.9677756581698045
experiment,spike glitch,0.3911760545553148,1.9900590373853027
experiment,spike glitch,0.31518929873151813,0.7498899934148742
experiment,spike glitch,-0.40987780429739534,1.615310077688784
experiment,spike glitch,-0.4172497377423671,2.009514693167239
experiment,spike glitch,0.2570570746972418,5.763042174098498
experiment,spike glitch,0.4275483470813384,1.311144099820686
experiment,spike glitch,-0.35801504976651444,3.5667157741503273
experiment,spike glitch,0.35282742462113914,0.9124116897259907
experiment,spike glitch,0.3973900293834991,1.6304923145277956
experiment,spike glitch,0.3838310195119308,3.73825805354695
experiment,spike glitch,0.3657853390834783,1.591172867589031
experiment,spike glitch,0.3642307833549196,4.6600414562787
experiment,spike glitch,0.4901383798459034,2.2635551028309573
experiment,spike glitch,0.273958889544762,4.456611589321276
experiment,spike glitch,-0.2634538687416742,2.374969219163154
experiment,spike glitch,-0.24901605825033019,2.4060589530862697
experiment,spike glitch,-0.4079430377670867,3.424732513971069
experiment,spike glitch,0.44056545061943686,2.3590568080380905
experiment,spike glitch,-0.33205719462988703,2.9477796915871872
experiment,spike glitch,0.32032930210039956,3.6957530598381028
experiment,spike glitch,-0.49564705525210134,2.0251971292845687
experiment,spike glitch,0.33939088375554205,1.8698645981961846
experiment,spike glitch,-0.20941204247279668,2.095608080055513
experiment,spike glitch,-0.3503102469749182,4.086153134629156
experiment,spike glitch,-0.2825126413046338,2.9578355969628456
experiment,noise,0.4199944862100209,1.0586015522267171
experiment,noise,-0.3887000736283831,1.7509056721462917
experiment,noise,0.40544677594979045,2.8631279115860324
experiment,noise,-0.37244152602316893,1.5276950856074225
experiment,noise,-0.28842152384631814,1.118658451604779
experiment,noise,-0.34502461814100327,4.846794418283951
experiment,noise,0.33047081872395606,4.726090650888014
experiment,noise,0.47380887981660075,0.4616057987315646
experiment,noise,-0.24975348822454552,1.420138732871281
experiment,noise,0.2825565050758087,2.2199756967022184
experiment,noise,-0.320253752667212,0.8809346620819105
experiment,noise,0.329758001367789,1.9629991171690637
experiment,noise,0.2410020138650644,1.4500100290615434
experiment,noise,-0.43972000699075314,0.7777403741975221
experiment,noise,-0.3853165138520498,2.1488768479728315
experiment,noise,-0.3952833634229248,3.2234136595023735
experiment,noise,-0.3678898524245015,3.4100322531825924
experiment,noise,0.4243718030505057,0.805108329613412
experiment,noise,-0.3068553427865497,3.5853793296477434
experiment,noise,-0.36014087525673494,1.521556453805381
experiment,noise,0.3972263073212021,2.437645581031302
experiment,noise,0.43636064036661737,1.2644395997621556
experiment,noise,0.2972293754297664,5.286282344380645
experiment,noise,-0.35812406899081983,2.5296417893096526
experiment,noise,-0.30566477132813386,1.341016128499614
experiment,noise,-0.4474490500878723,0.4602446460323128
experiment,noise,-0.2453647968886099,7.739770617122017
experiment,noise,-0.37070912892833824,1.8016516791157244
experiment,noise,0.49013837984590364,2.2635551028309573
experiment,noise,-0.28800760125430364,3.1866614215457965
experiment,noise,0.3348277208952331,3.3053117493762514
experiment,noise,-0.2860268540784531,0.6466774249167331
experiment,noise,-0.2852802093649283,4.451416308242772
experiment,noise,-0.33819036600203417,3.1561201461365997
experiment,noise,-0.41799575082050083,0.6804226481710619
experiment,noise,-0.3591766427565793,2.152782998359728
experiment,noise,0.3970280570806532,2.382640998804718
experiment,noise,-0.35031024697491703,4.086153134629156
experiment,noise,0.33482772089523194,3.3053117493762514
experiment,noise,0.40752864846160125,2.444650991000569
experiment,noise,-0.34656972704525724,3.0812579515215264
experiment,noise,-0.28606587497728436,2.668701438079065
experiment,noise,-0.3162725410962707,4.11809784545701
experiment,noise,-0.451632006928272,3.1915786407387743
experiment,noise,0.32167258120439224,4.088955343235068
experiment,noise,0.33934345260026766,1.5697375108319123
experiment,noise,0.34330954658853413,2.5771491474447408
experiment,noise,-0.3465697270452576,3.0812579515215264
experiment,noise,-0.4098778042973954,1.615310077688784
experiment,noise,-0.5730126813714943,0.7784645215430385
experiment,noise,-0.336162907087528,4.64881298017904
experiment,noise,-0.2886212440543537,1.8732888118511772
experiment,noise,0.34655050127018794,1.7418996172959673
experiment,noise,-0.37070912892833546,1.8016516791157244
experiment,noise,0.2683817755148211,2.5644034056905505
experiment,noise,0.4308090642798092,1.6527877327637877
experiment,noise,0.4738088798166,0.4616057987315646
experiment,noise,0.3824746857420731,4.198479551258423
experiment,noise,-0.4314421336738009,2.9856956968883925
experiment,noise,-0.277780656864098,3.047368625816334
experiment,noise,-0.4323995216548917,0.9344100104647182
experiment,noise,-0.39568112757660473,2.0437151282106845
experiment,noise,-0.4110060702567515,1.8935111226421162
experiment,noise,0.40715917580491506,1.1699308603640022
experiment,noise,-0.28532001752577135,5.2689398973320545
experiment,noise,0.33470056163245376,1.2478504872382312
experiment,noise,-0.40072717498576255,0.7003814694164648
experiment,noise,-0.3742577595344901,3.8839479461162947
experiment,noise,-0.32456854308397204,1.1926715031378996
experiment,noise,-0.2874497851610011,1.4857763462620082
experiment,noise,0.35729077435867723,2.3271473045041304
experiment,noise,0.22685601875652633,6.402306258596393
experiment,noise,0.30869853702114114,5.056232784070802
experiment,noise,-0.27039938006574754,1.821656011041957
experiment,noise,0.2923261472993168,5.446584275315023
experiment,noise,-0.19277226752460558,8.83383088155896
experiment,noise,0.27779147254396813,3.301988970573483
experiment,noise,-0.15402433091492687,7.6782317282989645
experiment,noise,0.3234011323919732,2.074109408055495
experiment,noise,-0.2797574517967379,1.8651047417548168
experiment,noise,0.20725532073080785,5.585677772442497
experiment,noise,-0.35085437892891486,5.021575542313221
experiment,noise,-0.35972902622893743,2.612925866475915
experiment,noise,0.37312873415356274,2.791549457951023
experiment,noise,0.2464927729304345,3.1519738634012695
experiment,noise,-0.3179758001080117,2.2773487328622934
experiment,noise,0.44792369237522645,3.345302430754527
experiment,noise,0.390872446293286,3.4179465301525362
experiment,noise,0.38604682921111166,1.8273003625293494
experiment,noise,0.3028615212441628,1.7935090005819718
experiment,noise,-0.4578304002748915,0.4058083832158164
experiment,noise,0.39717675196971014,0.6871917121564073
experiment,noise,0.3134625514718713,2.62540826016635
experiment,noise,-0.3610007568763825,2.5800726822371263
experiment,noise,0.2626662459934083,4.9677756581698045
experiment,noise,0.36904316672459503,1.4877792137347274
experiment,noise,0.3225563798131447,2.2977135115448606
experiment,noise,-0.40987780429739534,1.615310077688784
experiment,noise,-0.42480760383971794,2.830484672268767
experiment,noise,-0.28671877579960287,2.7361917970428555
experiment,noise,0.37130596264159577,2.636609221488583
experiment,noise,-0.29843222147600273,2.972299581420347
experiment,noise,-0.33979185353191105,2.4360881092700475
experiment,noise,0.517681554691588,1.4446875758806001
experiment,noise,0.36269713508961915,1.2797142835374682
experiment,noise,0.3657853390834773,1.591172867589031
experiment,noise,0.3206694492588233,0.9373470486391129
experiment,noise,0.4901383798459034,2.2635551028309573
experiment,noise,-0.30512130653288466,4.228512430652214
experiment,noise,-0.2298380332649973,3.2723886820860018
experiment,noise,0.3050770455597997,1.0034187999299176
experiment,noise,0.4015158673736512,2.2923235268477944
experiment,noise,0.4405654506194418,2.3590568080380905
experiment,noise,-0.3579290636180064,2.924985449580841
experiment,noise,0.3203293021003995,3.6957530598381028
experiment,noise,-0.4743440570179161,0.6951562537253251
experiment,noise,0.339390883755542,1.8698645981961846
experiment,noise,-0.20941204247279688,2.095608080055513
experiment,noise,-0.35031024697491736,4.086153134629156
experiment,noise,0.2599192760457443,1.5049594001920803
