time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,-1.9000286649584197e-08,9.012570228196333e-10,-1.3944326304748955e-08,7.546414156640112e-10,2.3568095571337137e-08,-1.1787465553268327e-09
1.0,-1.892354187238432e-08,9.601532236227168e-10,-1.3851570904166444e-08,8.134868667060535e-10,2.345136357462041e-08,-1.2609935575579663e-09
2.0,-1.883366174126877e-08,1.0195754172635742e-09,-1.3757156996918596e-08,8.729469527428408e-10,2.332308262692557e-08,-1.3440228633031284e-09
3.0,-1.8759656938982516e-08,1.079479509702278e-09,-1.3677595389616215e-08,9.32983421928556e-10,2.3216402479935724e-08,-1.4277760365032294e-09
4.0,-1.871524238361566e-08,1.139821037306792e-09,-1.3624641623244393e-08,9.935575715844985e-10,2.3149323031987946e-08,-1.5121940790130582e-09
5.0,-1.8679480656702552e-08,1.2005552604363446e-09,-1.3574858834242143e-08,1.0546303179773311e-09,2.309111928802341e-08,-1.5972175483263117e-09
6.0,-1.863939061430564e-08,1.261637255772659e-09,-1.351899737989104e-08,1.1161622646417268e-09,2.3025858781599568e-08,-1.6827866734498217e-09
7.0,-1.8590377015570425e-08,1.323022007107153e-09,-1.3464893269810041e-08,1.1781137690386526e-09,2.2954421542448525e-08,-1.7688414685644922e-09
8.0,-1.8523412220750046e-08,1.3846644943095258e-09,-1.341235073004654e-08,1.2404450073640478e-09,2.286936711860676e-08,-1.8553218441381839e-09
9.0,-1.8451804112418202e-08,1.4465197802198813e-09,-1.3363668546761964e-08,1.30311603734637e-09,2.2782816156717067e-08,-1.942167715183154e-09
10.0,-1.83882207516195e-08,1.5085430952225656e-09,-1.3320724842613707e-08,1.3660868588949542e-09,2.2706130730331752e-08,-2.0293191063773474e-09
11.0,-1.8329169904074405e-08,1.570689919275765e-09,-1.328004969880503e-08,1.4293174724841256e-09,2.2634446964199467e-08,-2.116716253795113e-09
12.0,-1.8271906321309928e-08,1.632916061187243e-09,-1.3239646518004022e-08,1.4927679351801982e-09,2.256437015598755e-08,-2.2042997030191326e-09
13.0,-1.8235704724034463e-08,1.6951777349437795e-09,-1.3218625971589404e-08,1.556398414239511e-09,2.2522721846147963e-08,-2.2920104034315492e-09
14.0,-1.8209644653266466e-08,1.7574316329197236e-09,-1.3202968315861874e-08,1.6201692382249774e-09,2.2492432744100593e-08,-2.3797897985080806e-09
15.0,-1.8160254244836693e-08,1.8196349958080641e-09,-1.3164066323123613e-08,1.6840409456057277e-09,2.2429611597098742e-08,-2.467579911963492e-09
16.0,-1.8080111657825526e-08,1.8817456791347495e-09,-1.3089873893146198e-08,1.7479743308186666e-09,2.23211835729629e-08,-2.5553234296192173e-09
17.0,-1.799623941534101e-08,1.943722216233019e-09,-1.3011431362897063e-08,1.8119304877817678e-09,2.2207250599875137e-08,-2.6429637768833803e-09
18.0,-1.7917792249910747e-08,2.005523877569324e-09,-1.2940915700143663e-08,1.875870850856965e-09,2.2102365897550117e-08,-2.7304451917502332e-09
19.0,-1.7856143591510332e-08,2.067110726326856e-09,-1.2882275385317499e-08,1.939757233266716e-09,2.2018058112917057e-08,-2.817712793241442e-09
20.0,-1.7814631048107543e-08,2.1284436701679753e-09,-1.2830121395857041e-08,2.0035518629740785e-09,2.1953885633587188e-08,-2.904712645227487e-09
21.0,-1.7789305195581306e-08,2.189484509113533e-09,-1.2776657912216827e-08,2.0672174160422385e-09,2.1902108728324514e-08,-2.9913918155846528e-09
22.0,-1.7744060082369728e-08,2.2501959794949386e-09,-1.2704513635553027e-08,2.13071704749595e-09,2.1823297984555395e-08,-3.0776984306614873e-09
23.0,-1.7669321117352865e-08,2.3105417939527103e-09,-1.262096394061274e-08,2.1940144197137746e-09,2.1713904290531885e-08,-3.163581725047033e-09
24.0,-1.760223050650822e-08,2.37048667747221e-09,-1.2557700990178944e-08,2.2570737283861775e-09,2.1622543165941187e-08,-3.2489920866506075e-09
25.0,-1.7549713571263226e-08,2.42999639946282e-09,-1.250696736454504e-08,2.319859726080619e-09,2.15503289787227e-08,-3.3338810971192807e-09
26.0,-1.7497554488654643e-08,2.4890378019015063e-09,-1.2442626470821061e-08,2.382337743461254e-09,2.1470523202190842e-08,-3.418201567635043e-09
27.0,-1.7446160377465603e-08,2.5475788235761827e-09,-1.2352903144829952e-08,2.4444737082178866e-09,2.1376686553855825e-08,-3.5019075701497074e-09
28.0,-1.7419218012459936e-08,2.6055885204788506e-09,-1.226483047067628e-08,2.5062341617663527e-09,2.130387811268263e-08,-3.5849544641319877e-09
29.0,-1.7403237323465603e-08,2.6630370824128724e-09,-1.219809940555816e-08,2.5675862737903673e-09,2.1252442176012258e-08,-3.6672989189176616e-09
30.0,-1.7358739529127476e-08,2.7198958458922616e-09,-1.2148467329331503e-08,2.6284978547036706e-09,2.1187522188588445e-08,-3.748898931770044e-09
31.0,-1.7283920711319567e-08,2.7761373034228443e-09,-1.2114059033674351e-08,2.6889373661213498e-09,2.1106499980492472e-08,-3.829713841773777e-09
32.0,-1.7201230745333973e-08,2.8317351092649445e-09,-1.208845726297092e-08,2.7488739294405825e-09,2.102410849840956e-08,-3.909704339699692e-09
33.0,-1.7122583045869888e-08,2.8866640817850595e-09,-1.2045735325871831e-08,2.808277332642762e-09,2.093519977701831e-08,-3.98883247399186e-09
34.0,-1.7055293205503474e-08,2.9409002025109697e-09,-1.1989485917962561e-08,2.867118035439771e-09,2.0847800816937875e-08,-4.067061653040084e-09
35.0,-1.7010947983564506e-08,2.994420612012231e-09,-1.1938734140182206e-08,2.9253671728960547e-09,2.0782341643075004e-08,-4.144356643912574e-09
36.0,-1.6988775525250688e-08,3.0472036027370926e-09,-1.1897624552226205e-08,2.9829965576648097e-09,2.074058735506525e-08,-4.220683567735018e-09
37.0,-1.698782123304987e-08,3.0992286089474347e-09,-1.1873323518818424e-08,3.039978680981336e-09,2.0725874689107495e-08,-4.296009891913884e-09
38.0,-1.698562010488125e-08,3.1504761939043486e-09,-1.1855293552409663e-08,3.096286712559784e-09,2.0713746053313297e-08,-4.370304419412835e-09
39.0,-1.6953029258193197e-08,3.2009280344668784e-09,-1.1818835854437992e-08,3.151894499541102e-09,2.0666157891182956e-08,-4.443537275300404e-09
40.0,-1.688727821469449e-08,3.250566903273579e-09,-1.1758092846592128e-08,3.20677656463945e-09,2.0577485582295425e-08,-4.515679890792832e-09
41.0,-1.681670980246963e-08,3.299376648680109e-09,-1.1691207849051644e-08,3.260908103631186e-09,2.048135907478322e-08,-4.586704985017306e-09
42.0,-1.6769742205990923e-08,3.347342172626375e-09,-1.1641829250619296e-08,3.3142649823248667e-09,2.0414613441257427e-08,-4.656586544718056e-09
43.0,-1.6746859954341886e-08,3.3944494066052343e-09,-1.160765179808454e-08,3.3668237331433815e-09,2.0376331823856696e-08,-4.725299802122569e-09
44.0,-1.6725502260950265e-08,3.4406852859028408e-09,-1.1566019461617394e-08,3.4185615514412624e-09,2.033507393808945e-08,-4.79282121117919e-09
45.0,-1.6685609532940404e-08,3.4860377222789445e-09,-1.1500736571412595e-08,3.469456291671963e-09,2.026515499991991e-08,-4.8591284223714275e-09
46.0,-1.662580292882687e-08,3.530495575253326e-09,-1.1422415832629262e-08,3.5194864635113004e-09,2.017148746329055e-08,-4.92420025630782e-09
47.0,-1.6568663496752123e-08,3.574048622161335e-09,-1.136259308864851e-08,3.5686312280342713e-09,2.009052343187726e-08,-4.988016676278648e-09
48.0,-1.652686554276528e-08,3.6166875271371736e-09,-1.1332886670767373e-08,3.6168703940334597e-09,2.0039251606811544e-08,-5.050558759962293e-09
49.0,-1.648767491979619e-08,3.6584038091786666e-09,-1.1301292804355434e-08,3.6641844145590383e-09,1.998906309236759e-08,-5.111808670455478e-09
50.0,-1.644070019013455e-08,3.6991898094426396e-09,-1.1239313063571288e-08,3.7105543837531846e-09,1.991529012801105e-08,-5.1717496267939446e-09
51.0,-1.6390078294570287e-08,3.739038657915946e-09,-1.114958586567738e-08,3.755962034045234e-09,1.982291430335754e-08,-5.230365874123168e-09
52.0,-1.6349698039874738e-08,3.777944239603623e-09,-1.106529348704477e-08,3.8003897337676015e-09,1.9742171763752824e-08,-5.2876426536723835e-09
53.0,-1.6323410345631117e-08,3.815901160372524e-09,-1.1013873910115102e-08,3.843820485246716e-09,1.9691600844516707e-08,-5.343566172679435e-09
54.0,-1.6308382227991913e-08,3.852904712586035e-09,-1.100275667798023e-08,3.886237923419027e-09,1.9672925186893816e-08,-5.398123574409441e-09
55.0,-1.629616164233738e-08,3.888950840663093e-09,-1.1013193593201187e-08,3.9276263150204415e-09,1.966863791406298e-08,-5.451302908407418e-09
56.0,-1.6273385250453742e-08,3.924036106692097e-09,-1.1015813053405488e-08,3.967970558397924e-09,1.9651239267213254e-08,-5.5030931011231066e-09
57.0,-1.623025197572403e-08,3.9581576562268415e-09,-1.0994360727378805e-08,4.007256183992836e-09,1.9603495785171152e-08,-5.553483927043896e-09
58.0,-1.6177748668466663e-08,3.991313184386682e-09,-1.0959386675946092e-08,4.0454693555447834e-09,1.9540412183292848e-08,-5.602465980467299e-09
59.0,-1.6135479813383924e-08,4.0235009023769456e-09,-1.0932359878479403e-08,4.082596872060931e-09,1.9490259139393358e-08,-5.6500306480371235e-09
60.0,-1.6112141787427703e-08,4.054719504538758e-09,-1.0923972365572965e-08,4.118626170588947e-09,1.9466234490059338e-08,-5.696170082158118e-09
61.0,-1.609997032914201e-08,4.0849681360309564e-09,-1.0916261242166492e-08,4.1535453298226645e-09,1.9451832924084028e-08,-5.740877175393312e-09
62.0,-1.6081544429447092e-08,4.114246361240992e-09,-1.0885287823891865e-08,4.187343074558914e-09,1.9419206014800124e-08,-5.784145535937604e-09
63.0,-1.605377791813467e-08,4.1425541330165e-09,-1.0835765354433313e-08,4.220008781011949e-09,1.936846912538845e-08,-5.82596946425002e-09
64.0,-1.603226182367301e-08,4.169891762803931e-09,-1.079456708741322e-08,4.2515324829784466e-09,1.93275993798368e-08,-5.866343930915127e-09
65.0,-1.6028616905972015e-08,4.196259891774701e-09,-1.0774591427398228e-08,4.2819048788315475e-09,1.9313424873537457e-08,-5.905264555791039e-09
66.0,-1.6029409383166993e-08,4.2216594630127284e-09,-1.0756642396247962e-08,4.311117339307767e-09,1.9304075238506534e-08,-5.942727588487689e-09
67.0,-1.601631752223831e-08,4.246091694829833e-09,-1.0721577028971474e-08,4.339161916036392e-09,1.9273677411467867e-08,-5.978729890204947e-09
68.0,-1.598330606755738e-08,4.269558055267194e-09,-1.067208534044628e-08,4.3660313507475364e-09,1.9218727282600814e-08,-6.01326891694567e-09
69.0,-1.594133336446646e-08,4.292060237831478e-09,-1.0630995112004271e-08,4.391719085082043e-09,1.9161006406462846e-08,-6.04634270410351e-09
70.0,-1.5904296019053632e-08,4.313600138503585e-09,-1.0616773821192638e-08,4.416219270914105e-09,1.9122304208228844e-08,-6.077949852409447e-09
71.0,-1.5885832510553755e-08,4.334179834046913e-09,-1.0632785707453962e-08,4.439526781086259e-09,1.911585222934107e-08,-6.1080895152055215e-09
72.0,-1.5875103204221475e-08,4.353801561631623e-09,-1.064769346303951e-08,4.4616372204465604e-09,1.9115236797579496e-08,-6.136761386999941e-09
73.0,-1.585772252399309e-08,4.3724676997821905e-09,-1.0630241034648158e-08,4.482546937068745e-09,1.90910813759377e-08,-6.163965693245002e-09
74.0,-1.5833110322827082e-08,4.390180750647632e-09,-1.0576919950988639e-08,4.502253033526931e-09,1.904097209032236e-08,-6.189703181267348e-09
75.0,-1.580870173656379e-08,4.406943323586575e-09,-1.0511988265959893e-08,4.5207533780859445e-09,1.898465032333526e-08,-6.213975112268231e-09
76.0,-1.5796868535478126e-08,4.4227581200527415e-09,-1.0472316014364935e-08,4.5380466156571466e-09,1.8952848288104432e-08,-6.236783254299486e-09
77.0,-1.58008979789237e-08,4.4376279197601846e-09,-1.0469660582934637e-08,4.5541321783591426e-09,1.895474003151218e-08,-6.258129876109832e-09
78.0,-1.5803976044503898e-08,4.45155556810212e-09,-1.0474513367775273e-08,4.569010295514656e-09,1.8959986527077386e-08,-6.278017741746869e-09
79.0,-1.5785401707990587e-08,4.4645439647921e-09,-1.0450692297658826e-08,4.582682002909889e-09,1.893134640174802e-08,-6.296450105792989e-09
80.0,-1.5751796561547238e-08,4.476596053691286e-09,-1.040302717580932e-08,4.595149151140095e-09,1.887702490693379e-08,-6.313430709107691e-09
81.0,-1.5722092766567997e-08,4.487714813780331e-09,-1.0360097335571083e-08,4.606414412864028e-09,1.882859043484341e-08,-6.328963774943663e-09
82.0,-1.5712627116082345e-08,4.497903251229198e-09,-1.034346669426256e-08,4.616481288789975e-09,1.881153779318334e-08,-6.343054005299538e-09
