time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,-5.99350749412586e-09,2.973587037704229e-10,3.2942743324881896e-09,-2.1903584891713235e-10,6.839179443459088e-09,-3.672497030817861e-10
1.0,-5.9671723656035125e-09,3.173532845384368e-10,3.2776331718165075e-09,-2.3317416843247495e-10,6.808085285145461e-09,-3.9158354257135665e-10
2.0,-5.937215287118991e-09,3.375332877819139e-10,3.26487876317616e-09,-2.4746045113315387e-10,6.775688799217253e-09,-4.1615052957678523e-10
3.0,-5.911299621672028e-09,3.57884279505726e-10,3.252128004394006e-09,-2.618851572169084e-10,6.746836278889803e-09,-4.4093340150014115e-10
4.0,-5.8933589744403214e-09,3.783916953755106e-10,3.238235173064208e-09,-2.764386189472437e-10,6.724421687973357e-09,-4.65914720701798e-10
5.0,-5.878345293169884e-09,3.9904087025403673e-10,3.2220874440769265e-09,-2.9111105940002466e-10,6.703490947484804e-09,-4.910769094990903e-10
6.0,-5.863557129420771e-09,4.198170672834668e-10,3.2014764450583044e-09,-3.0589261097849476e-10,6.680625243062532e-09,-5.164022846555727e-10
7.0,-5.847252442653383e-09,4.407055064218934e-10,3.179630017613455e-09,-3.207733336382576e-10,6.655855179991862e-09,-5.418730912520899e-10
8.0,-5.826154482468926e-09,4.616913923490022e-10,3.1660553276302572e-09,-3.3574323276725575e-10,6.630835723437031e-09,-5.674715358382226e-10
9.0,-5.803282363339712e-09,4.827599416621379e-10,3.1617673132422475e-09,-3.5079227666970443e-10,6.608695690659153e-09,-5.931798187701761e-10
10.0,-5.7829637242073906e-09,5.038964092903127e-10,3.1568436267837008e-09,-3.659104136073578e-10,6.5884999142038e-09,-6.189801656488058e-10
11.0,-5.764477013781022e-09,5.25086114059869e-10,3.1465936176089393e-09,-3.8108758835626085e-10,6.567362228230378e-09,-6.448548577791655e-10
12.0,-5.747679878917444e-09,5.463144633517265e-10,3.1309439624260804e-09,-3.963137582419086e-10,6.545122923701646e-09,-6.707862615807161e-10
13.0,-5.736730873326379e-09,5.67566976796466e-10,3.1120904811499095e-09,-4.115789086201468e-10,6.526498929429156e-09,-6.967568568849984e-10
14.0,-5.7274257472123e-09,5.888293089598629e-10,3.095218782667164e-09,-4.268730677750939e-10,6.510283020146357e-09,-7.227492640650487e-10
15.0,-5.710319867999192e-09,6.100872709776695e-10,3.0877855758393302e-09,-4.421863212090177e-10,6.491700297859393e-09,-7.487462699480262e-10
16.0,-5.68446684515167e-09,6.313268511042041e-10,3.0838388856424537e-09,-4.5750882530270503e-10,6.467087875251817e-09,-7.747308524693129e-10
17.0,-5.658838194907978e-09,6.525342341444714e-10,3.074314539053269e-09,-4.728308203285345e-10,6.440020155339865e-09,-8.006862040326452e-10
18.0,-5.635584459165455e-09,6.736958197441624e-10,3.0602709671923023e-09,-4.881426428020325e-10,6.412883172881547e-09,-8.265957535466213e-10
19.0,-5.6157975006354555e-09,6.947982395162608e-10,3.0468154318952223e-09,-5.034347371609071e-10,6.389073942613147e-09,-8.524431871133196e-10
20.0,-5.599738639797125e-09,7.158283729874489e-10,3.03558472802834e-09,-5.186976667632395e-10,6.369603400140063e-09,-8.782124673499907e-10
21.0,-5.586881313482395e-09,7.367733623522319e-10,3.0191871433493667e-09,-5.339221241987373e-10,6.350490832802208e-09,-9.038878513300114e-10
