time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,0.0,1.8772622808534217e-09,0.0,-4.2721730281935494e-09,0.0,-3.6648301051249866e-09
1.0,6.809289243570049e-11,2.0305515800835103e-09,1.2871263907129893e-10,-4.093936613728258e-09,1.4561450977481037e-10,-3.43984259743497e-09
2.0,1.4741058373957117e-10,2.1825568843554733e-09,2.335622806270976e-10,-3.9172596400054245e-09,2.761905485895059e-10,-3.2169416719282888e-09
3.0,2.2398521926092485e-10,2.3330631316315615e-09,2.8390875197667476e-10,-3.7423503030965396e-09,3.616262682609182e-10,-2.9964143443196115e-09
4.0,2.0627702324027553e-10,2.4818579635341204e-09,2.3482537745908583e-10,-3.5694093852355906e-09,3.1255906356346684e-10,-2.7785392679508243e-09
5.0,1.990882458891008e-10,2.6287322002181194e-09,2.2159556438069994e-10,-3.3986298275691752e-09,2.978938129676412e-10,-2.56358609666173e-09
6.0,2.39377351274328e-10,2.7734803066674566e-09,2.786012232545987e-10,-3.2301963277296836e-09,3.67314794014714e-10,-2.3518148744047495e-09
7.0,3.3490335504815505e-10,2.9159008495036533e-09,3.9037571222463874e-10,-3.064284962428407e-09,5.143476002835092e-10,-2.1434754523654403e-09
8.0,4.777544193590444e-10,3.055796943364632e-09,5.395667532562265e-10,-2.901062835271173e-09,7.206813209987916e-10,-1.9388069343704865e-09
9.0,5.982845330265718e-10,3.1929766858677103e-09,6.774458515858284e-10,-2.7406877500291433e-09,9.038126267593694e-10,-1.7380371514113958e-09
10.0,6.969295140990539e-10,3.3272535801174277e-09,8.15203651111096e-10,-2.5833079096480787e-09,1.072505356819818e-09,-1.541382166181086e-09
11.0,8.041374788270161e-10,3.458446943659034e-09,9.95014429790858e-10,-2.42906164134631e-09,1.279332169667556e-09,-1.3490458086059655e-09
12.0,9.728582384127549e-10,3.5863823027153644e-09,1.229339318276762e-09,-2.2780771482310755e-09,1.5677143590299677e-09,-1.1612192434534511e-09
13.0,1.2231581858479501e-09,3.710891770479945e-09,1.4991604997335872e-09,-2.1304722879522268e-09,1.9348380168810793e-09,-9.780805712009317e-10
14.0,1.4925104763197083e-09,3.831814408173941e-09,1.8225872469232463e-09,-1.9863543790086012e-09,2.3557189549204168e-09,-7.997944634639745e-10
15.0,1.7597248935796728e-09,3.948996567511564e-09,2.2114437937120757e-09,-1.845820035422095e-09,2.8261485017301634e-09,-6.265118343946582e-10
16.0,1.9961199915208283e-09,4.0622922131621326e-09,2.642680930423774e-09,-1.7089550305924398e-09,3.311835974285951e-09,-4.5836954956863214e-10
17.0,2.300603318960981e-09,4.171563223751815e-09,3.1437567883131623e-09,-1.5758341912365587e-09,3.895636324822861e-09,-2.95490173974592e-10
18.0,2.7066290875232824e-09,4.276679669917817e-09,3.7235504657916196e-09,-1.446521322393829e-09,4.6033323895547785e-09,-1.3798176079527952e-10
19.0,3.253119523760617e-09,4.377520067914855e-09,4.417350085109822e-09,-1.3210691645362736e-09,5.485961028871082e-09,1.4062317281751172e-11
20.0,3.8454627537820585e-09,4.473971607281593e-09,5.130183266914556e-09,-1.1995193838535112e-09,6.41142450184475e-09,1.605634924700446e-10
21.0,4.467218150949748e-09,4.565930351109116e-09,5.879897531542444e-09,-1.0819025967786607e-09,7.384391172575693e-09,3.0145808028163643e-10
22.0,4.953731980172904e-09,4.653301407522832e-09,6.549189488901791e-09,-9.682384297752097e-10,8.211658997603922e-09,4.3669731027382756e-10
23.0,5.352133014557836e-09,4.735999071101723e-09,7.216940883878614e-09,-8.585356153092533e-10,8.984963190070318e-09,5.662473076518766e-10
24.0,5.681361769926951e-09,4.8139469331194404e-09,7.914560179109187e-09,-7.527921247818705e-10,9.742593822464753e-09,6.900890244546652e-10
25.0,5.890114451734263e-09,4.887077959699996e-09,8.612320370315202e-09,-6.509953389915625e-10,1.0433863637956698e-08,8.082181193435985e-10
26.0,5.966785093791671e-09,4.955334537231205e-09,9.300366907594865e-09,-5.531222564370915e-10,1.1049857418599578e-08,9.206447853771993e-10
27.0,5.817216069958775e-09,5.018668484662787e-09,9.842928227251496e-09,-4.5913973945786025e-10,1.1433426384571289e-08,1.0273935255788643e-09
28.0,5.549209203259409e-09,5.077041032622377e-09,1.0174110083929766e-08,-3.690047978433207e-10,1.1589056854699621e-08,1.1285028765863493e-09
29.0,5.278122106044947e-09,5.130422769598888e-09,1.0063247518274365e-08,-2.826649091276062e-10,1.1363429217466685e-08,1.2240250811990959e-09
30.0,5.080642823118708e-09,5.178793555753918e-09,9.517865066834691e-09,-2.0005837432888038e-10,1.0789007689615378e-08,1.3140257111994077e-09
