time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,0.0,-3.340566701712337e-11,0.0,6.586774754551697e-11,0.0,-6.703996961313819e-11
1.0,1.0373341075009535e-11,-3.295337434151911e-11,1.7271059582490977e-11,6.538807727044142e-11,2.0146853455575473e-11,-6.630871862228406e-11
2.0,1.9602208745084226e-11,-3.25145093566483e-11,3.276491578052543e-11,6.488459551987027e-11,3.818096769060183e-11,-6.555197276268894e-11
3.0,2.2986362813171013e-11,-3.209037832616596e-11,3.786476687750451e-11,6.435540394561582e-11,4.4295749751714256e-11,-6.477045151648234e-11
4.0,1.621233702842062e-11,-3.168227092816195e-11,2.6749713555318522e-11,6.379852035028572e-11,3.127917913268649e-11,-6.39648343894592e-11
5.0,9.493267283389173e-12,-3.129145621874019e-11,1.6806792069168353e-11,6.321188193704292e-11,1.9302600430256217e-11,-6.31357546950197e-11
6.0,9.748951645960346e-12,-3.0919178627171797e-11,1.7232992810534142e-11,6.259334895655648e-11,1.9799446946902187e-11,-6.228379364018618e-11
7.0,1.9012319496525265e-11,-3.056665400010836e-11,2.8765559378918226e-11,6.194070873417482e-11,3.44808018906177e-11,-6.140947475810927e-11
8.0,2.4226204375921156e-11,-3.0235065710935944e-11,3.857039687638064e-11,6.125168006129115e-11,4.5547606892848e-11,-6.05132587278231e-11
9.0,2.0386914378889287e-11,-2.992556084910241e-11,3.975243745291124e-11,6.052391793562891e-11,4.467530146893004e-11,-5.959553861870432e-11
10.0,8.903267012527749e-12,-2.9639246502968546e-11,2.8669996932073616e-11,5.975501863605765e-11,3.002060771505926e-11,-5.865663559378232e-11
11.0,3.2646385594858884e-12,-2.937718614825631e-11,2.0560081415155196e-11,5.89425251188884e-11,2.0817656273507163e-11,-5.7696795102374234e-11
12.0,3.879369048220838e-12,-2.914039615260329e-11,1.6695270166344756e-11,5.808393272438718e-11,1.714005688845679e-11,-5.671618358854494e-11
13.0,1.0467293698468438e-11,-2.8929842405395812e-11,2.0960122526503255e-11,5.7176695184125585e-11,2.3428422347568056e-11,-5.5714885738081864e-11
