time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,0.0,1.8813728764137672e-09,0.0,-4.272892441884821e-09,0.0,-3.666359139835707e-09
1.0,6.809289243570049e-11,2.0346700099579286e-09,1.2871263907129893e-10,-4.094653588629479e-09,1.4561450977481037e-10,-3.441371168705046e-09
2.0,1.4741058373957117e-10,2.1866830107436826e-09,2.335622806270976e-10,-3.9179741365532196e-09,2.761905485895059e-10,-3.2184697148059443e-09
3.0,2.2398521926092485e-10,2.3371968158514358e-09,2.8390875197667476e-10,-3.7430622816677304e-09,3.616262682609182e-10,-2.9979417936088612e-09
4.0,2.0627702324027553e-10,2.485999066023794e-09,2.3482537745908583e-10,-3.570118806148587e-09,3.1255906356346684e-10,-2.780066058213155e-09
5.0,1.990882458891008e-10,2.632880580538147e-09,2.2159556438069994e-10,-3.399336651085377e-09,2.978938129676412e-10,-2.5651121622178103e-09
6.0,2.39377351274328e-10,2.777635823503009e-09,2.786012232545987e-10,-3.2309005140548845e-09,3.67314794014714e-10,-2.353340149336151e-09
7.0,3.3490335504815505e-10,2.9200633606667597e-09,3.9037571222463874e-10,-3.0649864717142085e-09,5.143476002835092e-10,-2.1449998705163782e-09
8.0,4.777544193590444e-10,3.0599663057964754e-09,5.395667532562265e-10,-2.901761627616406e-09,7.206813209987916e-10,-1.940330429349573e-09
9.0,5.982845330265718e-10,3.197152755640958e-09,6.774458515858284e-10,-2.7413837854812972e-09,9.038126267593694e-10,-1.739559656593424e-09
10.0,6.969295140990539e-10,3.3314362124386113e-09,8.15203651111096e-10,-2.584001148204738e-09,1.072505356819818e-09,-1.5429036147088082e-09
11.0,8.041374788270161e-10,3.462635992870979e-09,9.95014429790858e-10,-2.4297520429566006e-09,1.279332169667556e-09,-1.3505661333919064e-09
12.0,9.728582384127549e-10,3.5905776222996576e-09,1.229339318276762e-09,-2.2787646727971187e-09,1.5677143590299677e-09,-1.1627383771817318e-09
13.0,1.2231581858479501e-09,3.715093213059452e-09,1.4991604997335872e-09,-2.1311568953305983e-09,1.9348380168810793e-09,-9.795984463291128e-10
14.0,1.4925104763197083e-09,3.8360218255153645e-09,1.8225872469232463e-09,-1.987036029011807e-09,2.3557189549204168e-09,-8.013110122249096e-10
15.0,1.7597248935796728e-09,3.953209810528054e-09,2.2114437937120757e-09,-1.846498687820044e-09,2.8261485017301634e-09,-6.280269887983708e-10
16.0,1.9961199915208283e-09,4.066511131915943e-09,2.642680930423774e-09,-1.7096306451139291e-09,3.311835974285951e-09,-4.59883241404215e-10
17.0,2.300603318960981e-09,4.175787667457006e-09,3.1437567883131623e-09,-1.5765067275707675e-09,3.895636324822861e-09,-2.97002334812112e-10
18.0,2.7066290875232824e-09,4.280909486942998e-09,3.7235504657916196e-09,-1.4471907401918218e-09,4.6033323895547785e-09,-1.3949232198769836e-10
19.0,3.253119523760617e-09,4.381755105785981e-09,4.417350085109822e-09,-1.3217354234125079e-09,5.485961028871082e-09,1.2553424596628868e-11
20.0,3.8454627537820585e-09,4.478211712684797e-09,5.130183266914556e-09,-1.2001824433873497e-09,6.41142450184475e-09,1.5905633736761754e-10
21.0,4.467218150949748e-09,4.5701753698935955e-09,5.879897531542444e-09,-1.0825624165158942e-09,7.384391172575693e-09,2.999527320485272e-10
22.0,4.953731980172904e-09,4.657551184703781e-09,6.549189488901791e-09,-9.688949692295908e-10,8.211658997603922e-09,4.3519383840588913e-10
23.0,5.352133014557836e-09,4.74025345086331e-09,7.216940883878614e-09,-8.591888339640362e-10,8.984963190070318e-09,5.647457818521856e-10
24.0,5.681361769926951e-09,4.8182057588178255e-09,7.914560179109187e-09,-7.534419820913533e-10,9.742593822464753e-09,6.885895146314861e-10
25.0,5.890114451734263e-09,4.891341073866412e-09,8.612320370315202e-09,-6.516417943826435e-10,1.0433863637956698e-08,8.067206956083497e-10
26.0,5.966785093791671e-09,4.959601781575073e-09,9.300366907594865e-09,-5.537652693108292e-10,1.1049857418599578e-08,9.191495180423853e-10
27.0,5.817216069958775e-09,5.022939700074869e-09,9.842928227251496e-09,-4.597792691910464e-10,1.1433426384571289e-08,1.0259004851560066e-09
28.0,5.549209203259409e-09,5.0813160591779965e-09,1.0174110083929766e-08,-3.6964080379006115e-10,1.1589056854699621e-08,1.1270121337838906e-09
29.0,5.278122106044947e-09,5.134701446561188e-09,1.0063247518274365e-08,-2.832973506208946e-10,1.1363429217466685e-08,1.222536706920293e-09
30.0,5.080642823118708e-09,5.183075721577162e-09,9.517865066834691e-09,-2.0068721068219223e-10,1.0789007689615378e-08,1.3125397765402004e-09
31.0,4.998744446149672e-09,5.2264278975473705e-09,8.685163065732387e-09,-1.2173989792036786e-10,1.0020953223934048e-08,1.397099818641356e-09
32.0,4.856818752729808e-09,5.264755993653355e-09,7.674625618608183e-09,-4.637656021299733e-11,9.082321662585231e-09,1.476307743009026e-09
33.0,4.584388674233608e-09,5.298066857776345e-09,6.627046466711056e-09,2.5489570771798006e-11,8.058186172358446e-09,1.5502663807130535e-09
