time_seconds,dir_raw,dir_bp,ortho_raw,ortho_bp,mag_raw,mag_bp
0.0,0.0,8.089054112785798e-10,0.0,-6.236631479872064e-10,0.0,-4.2240755086929247e-10
1.0,4.199934844351105e-11,8.040765330008925e-10,-2.442859456386337e-11,-6.19944668191228e-10,4.85870507650451e-11,-4.184377969390424e-10
2.0,8.23920098813602e-11,7.991092422061958e-10,-4.546086077028555e-11,-6.16194070958145e-10,9.410171706332166e-11,-4.143628790916553e-10
3.0,9.939374323586492e-11,7.939966943039286e-10,-4.9848191546741916e-11,-6.124089188825856e-10,1.1119333790707839e-10,-4.101885080540061e-10
4.0,7.741629559632202e-11,7.887314894319405e-10,-3.289532882200241e-11,-6.085863798618233e-10,8.411531062871236e-11,-4.0592001192639066e-10
5.0,5.872732855571883e-11,7.833056737767794e-10,-2.1191225857419838e-11,-6.047232235719574e-10,6.243370221788491e-11,-4.0156229037159664e-10
6.0,6.512973493855156e-11,7.777107433427726e-10,-2.417048158842583e-11,-6.008158193626668e-10,6.94700982681212e-11,-3.971197702520937e-10
7.0,9.6205071686839e-11,7.719376501555358e-10,-3.790242078527406e-11,-5.968601355651159e-10,1.0340217270277161e-10,-3.925963629366801e-10
8.0,1.1907627661678077e-10,7.659768108840888e-10,-5.697153859784976e-11,-5.928517402059985e-10,1.3200346913290718e-10,-3.87995423488807e-10
9.0,1.1596884563758181e-10,7.598181178647111e-10,-7.35765615100803e-11,-5.887858031190529e-10,1.3734002898703606e-10,-3.8331971194050464e-10
10.0,8.366060622044813e-11,7.534509525096996e-10,-7.321775824520316e-11,-5.846570994441906e-10,1.1117525424133691e-10,-3.785713568475803e-10
11.0,6.012668141153199e-11,7.46864201085885e-10,-6.976745570153042e-11,-5.804600145043447e-10,9.210165955415177e-11,-3.7375182131273524e-10
12.0,4.361014327436408e-11,7.400462728508587e-10,-6.24208185140418e-11,-5.761885500515431e-10,7.614593344607121e-11,-3.6886187165356073e-10
13.0,3.1398189603848436e-11,7.329851205382366e-10,-5.7053136520712755e-11,-5.718363318763475e-10,6.512224425839687e-11,-3.639015488830679e-10
14.0,7.206679697446816e-12,7.256682631857944e-10,-3.6624502042226226e-11,-5.673966187781045e-10,3.732680514191678e-11,-3.588701431627114e-10
15.0,-6.641195926526677e-11,7.18082811301378e-10,9.650578947084654e-12,-5.628623128967917e-10,6.710947777672962e-11,-3.5376617138249204e-10
16.0,-1.68969505054406e-10,7.102154943608929e-10,7.662883175219015e-11,-5.582259714100219e-10,1.8553347809502305e-10,-3.485873580197346e-10
17.0,-2.7212937458998e-10,7.02052690629761e-10,1.353580789120734e-10,-5.53479819600124e-10,3.0393454236315545e-10,-3.4333061942679864e-10
18.0,-3.268202097839179e-10,6.935804592924465e-10,1.4695319613955427e-10,-5.4861576529494e-10,3.583387941304073e-10,-3.379920516963009e-10
19.0,-3.51275397658668e-10,6.847845748618994e-10,1.366045818129713e-10,-5.436254146807548e-10,3.7690213155745364e-10,-3.325669222472704e-10
20.0,-3.6965266958510767e-10,6.756505638206739e-10,1.5946426124013868e-10,-5.385000894760755e-10,4.0258160259040647e-10,-3.270496652642099e-10
21.0,-4.0364303566242654e-10,6.661637434183209e-10,2.2072367891756706e-10,-5.332308454414567e-10,4.6005069576480827e-10,-3.2143388110252687e-10
22.0,-4.767368722013998e-10,6.56309262517091e-10,3.0239677081822514e-10,-5.278084921844544e-10,5.645545609749903e-10,-3.157123397495309e-10
23.0,-4.752165050359025e-10,6.46072144341883e-10,3.1602090042048836e-10,-5.2222361420066e-10,5.707012670050017e-10,-3.098769884018072e-10
24.0,-4.5592202235766877e-10,6.354373309517041e-10,2.9973300924579505e-10,-5.16466593070874e-10,5.456232833212366e-10,-3.039189631877072e-10
25.0,-3.53688162091359e-10,6.243897292090772e-10,2.22102756325393e-10,-5.10527630709907e-10,4.176421319394157e-10,-2.978286050278156e-10
26.0,-2.434027424058627e-10,6.129142579818942e-10,1.5670862871242086e-10,-5.043967735346589e-10,2.8948659610355384e-10,-2.915954795875848e-10
27.0,-1.5162762712073174e-10,6.009958962718043e-10,1.0046456722090369e-10,-4.980639373904218e-10,1.818902596983883e-10,-2.8520840123826823e-10
28.0,-8.870654211179385e-11,5.886197319281401e-10,7.167294535648239e-11,-4.915189330481322e-10,1.1404324490957264e-10,-2.786554609097149e-10
29.0,-1.969463481188427e-11,5.757710105801761e-10,7.82580597546989e-12,-4.847514920643544e-10,2.119249583081672e-11,-2.7192405769590983e-10
30.0,1.5589532442739085e-10,5.624351844051424e-10,-1.7070853064460323e-10,-4.777512927814274e-10,2.311812159609013e-10,-2.6500093406346817e-10
31.0,3.5231653705558585e-10,5.485979603454627e-10,-3.627872516287489e-10,-4.705079862379634e-10,5.057089402286469e-10,-2.5787221451376695e-10
