dataset,station,component,method,peak_time,score,floor_detect,floor_signif,significant
ingv,EEC1,vec,stack,2023-01-14 07:03:04,0.2646,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-14 10:29:34,0.2633,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-14 17:35:31,0.2656,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-14 20:25:03,0.265,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-14 22:14:39,0.268,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-15 19:12:46,0.274,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-16 17:45:38,0.2908,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-17 01:54:03,0.2683,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-19 04:58:37,0.282,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-19 09:34:47,0.267,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-19 15:26:09,0.2851,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-19 20:12:43,0.272,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-19 23:25:19,0.2635,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-20 08:47:13,0.2723,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-21 06:12:46,0.2693,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-21 13:36:15,0.2677,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-22 10:34:39,0.2752,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-22 16:50:01,0.2665,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-23 12:04:09,0.2682,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-23 15:23:02,0.291,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-23 21:08:55,0.2641,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-24 12:22:17,0.2939,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-24 14:55:42,0.2899,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-26 09:29:15,0.2857,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-26 23:11:14,0.2723,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-27 14:03:54,0.2812,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-28 01:19:59,0.2819,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-28 03:30:34,0.2701,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-28 05:28:39,0.2815,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-28 21:58:10,0.2761,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-29 05:02:12,0.2783,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-29 21:39:28,0.2623,0.262,0.275,False
ingv,EEC1,vec,stack,2023-01-30 04:09:08,0.2886,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-30 11:35:41,0.2933,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-30 22:19:45,0.2755,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-31 16:26:59,0.3109,0.262,0.275,True
ingv,EEC1,vec,stack,2023-01-31 23:00:21,0.288,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-01 13:20:26,0.2629,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-03 12:33:16,0.2687,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-03 18:22:48,0.2731,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-04 10:19:18,0.3143,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-04 20:35:50,0.2715,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-05 11:35:25,0.2729,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-07 08:25:24,0.2705,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-07 23:56:01,0.2926,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-08 13:41:02,0.2743,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-08 18:03:56,0.2631,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-09 04:01:21,0.2796,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-09 09:20:56,0.2712,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-10 01:38:04,0.267,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-10 14:40:00,0.2808,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-11 21:14:30,0.2717,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-12 07:27:26,0.2963,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-12 10:30:08,0.2767,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-12 12:12:46,0.295,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-12 16:50:52,0.2692,0.262,0.275,False
ingv,EEC1,vec,stack,2023-02-12 19:02:44,0.2802,0.262,0.275,True
ingv,EEC1,vec,stack,2023-02-12 22:00:49,0.2871,0.262,0.275,True
experiment,EC1,vec,max,2023-07-24 16:24:34,0.4913,0.442,0.461,True
experiment,EC1,vec,max,2023-07-26 10:12:43,0.4505,0.442,0.461,False
experiment,EC1,vec,max,2023-07-27 10:44:19,0.6275,0.442,0.461,True
experiment,EC1,vec,max,2023-07-27 12:08:49,0.6107,0.442,0.461,True
experiment,EC1,vec,max,2023-07-27 13:22:24,0.5993,0.442,0.461,True
experiment,EC1,vec,max,2023-07-27 14:25:44,0.4708,0.442,0.461,True
experiment,EC1,vec,max,2023-07-28 01:43:39,0.4424,0.442,0.461,False
experiment,EC1,vec,max,2023-07-28 13:51:21,0.4627,0.442,0.461,True
experiment,EC1,vec,max,2023-07-29 07:25:23,0.4917,0.442,0.461,True
experiment,EC1,vec,max,2023-07-30 12:25:50,0.4517,0.442,0.461,False
experiment,EC1,vec,max,2023-07-31 14:46:16,0.4437,0.442,0.461,False
experiment,EC1,vec,max,2023-07-31 19:39:53,0.4621,0.442,0.461,True
experiment,EC1,vec,max,2023-08-01 01:15:31,0.5279,0.442,0.461,True
experiment,EC1,vec,max,2023-08-01 08:31:52,0.4628,0.442,0.461,True
experiment,EC1,vec,stack,2023-07-27 10:50:14,0.3534,0.302,0.311,True
experiment,EC1,vec,stack,2023-07-27 12:08:44,0.3517,0.302,0.311,True
experiment,EC1,vec,stack,2023-07-27 13:08:03,0.3064,0.302,0.311,False
experiment,EC1,vec,stack,2023-07-28 13:45:12,0.3156,0.302,0.311,True
experiment,EC1,vec,stack,2023-07-29 08:07:31,0.314,0.302,0.311,True
experiment,EC1,vec,stack,2023-07-30 06:24:56,0.3166,0.302,0.311,True
experiment,EC1,vec,stack,2023-07-31 20:40:23,0.3114,0.302,0.311,True
experiment,EC1,vec,stack,2023-08-01 01:15:58,0.3341,0.302,0.311,True
experiment,EC1,vec,stack,2023-08-01 08:11:14,0.3063,0.302,0.311,False
experiment,EC10,vec,max,2023-07-29 06:40:07,0.4558,0.438,0.453,True
experiment,EC10,vec,max,2023-07-29 08:14:58,0.4496,0.438,0.453,False
experiment,EC10,vec,max,2023-07-29 09:28:14,0.5235,0.438,0.453,True
experiment,EC10,vec,max,2023-07-29 13:02:34,0.4512,0.438,0.453,False
experiment,EC10,vec,max,2023-07-29 17:35:24,0.4993,0.438,0.453,True
experiment,EC10,vec,max,2023-07-29 20:42:12,0.459,0.438,0.453,True
experiment,EC10,vec,max,2023-07-30 04:02:26,0.4623,0.438,0.453,True
experiment,EC10,vec,max,2023-07-30 08:49:27,0.452,0.438,0.453,False
experiment,EC10,vec,max,2023-07-31 02:19:14,0.4632,0.438,0.453,True
experiment,EC10,vec,max,2023-07-31 12:56:15,0.4864,0.438,0.453,True
experiment,EC10,vec,max,2023-07-31 23:11:49,0.4643,0.438,0.453,True
experiment,EC10,vec,max,2023-08-02 07:53:50,0.4958,0.438,0.453,True
experiment,EC10,vec,stack,2023-07-29 08:38:37,0.307,0.299,0.31,False
experiment,EC10,vec,stack,2023-07-31 02:24:35,0.3077,0.299,0.31,False
experiment,ECIT,vec,max,2023-07-25 03:08:55,0.5847,0.467,0.494,True
experiment,ECIT,vec,max,2023-07-25 13:44:29,0.4888,0.467,0.494,False
experiment,ECIT,vec,max,2023-07-25 14:50:30,0.4782,0.467,0.494,False
experiment,ECIT,vec,max,2023-07-26 05:52:58,0.4879,0.467,0.494,False
experiment,ECIT,vec,max,2023-07-28 03:41:01,0.4737,0.467,0.494,False
experiment,ECIT,vec,max,2023-07-28 14:52:54,0.5057,0.467,0.494,True
experiment,ECIT,vec,max,2023-07-29 16:29:37,0.4721,0.467,0.494,False
experiment,ECIT,vec,max,2023-07-29 18:26:42,0.4725,0.467,0.494,False
experiment,ECIT,vec,max,2023-07-31 05:42:21,0.4758,0.467,0.494,False
experiment,ECIT,vec,max,2023-07-31 11:51:08,0.5165,0.467,0.494,True
experiment,ECIT,vec,max,2023-08-02 06:21:26,0.4809,0.467,0.494,False
experiment,ECIT,vec,stack,2023-07-25 13:22:19,0.3258,0.32,0.334,False
experiment,ECIT,vec,stack,2023-07-25 14:28:44,0.3289,0.32,0.334,False
experiment,ECIT,vec,stack,2023-07-26 05:53:08,0.3299,0.32,0.334,False
experiment,ECIT,vec,stack,2023-07-30 10:44:55,0.3295,0.32,0.334,False
experiment,ECOR,vec,max,2023-07-28 03:22:34,0.5746,0.489,0.504,True
experiment,ECOR,vec,max,2023-07-28 12:19:48,0.5408,0.489,0.504,True
experiment,ECOR,vec,max,2023-07-29 10:39:16,0.4956,0.489,0.504,False
experiment,ECOR,vec,max,2023-07-31 15:33:37,0.4906,0.489,0.504,False
experiment,ECOR,vec,max,2023-08-01 05:47:52,0.4993,0.489,0.504,False
experiment,ECOR,vec,max,2023-08-01 11:10:42,0.5398,0.489,0.504,True
experiment,ECOR,vec,max,2023-08-01 12:08:45,0.5042,0.489,0.504,True
experiment,ECOR,vec,max,2023-08-02 07:06:39,0.5337,0.489,0.504,True
experiment,ECOR,vec,stack,2023-07-24 11:33:42,0.3333,0.327,0.337,False
experiment,ECOR,vec,stack,2023-07-28 12:31:47,0.3274,0.327,0.337,False
experiment,ECOR,vec,stack,2023-07-29 12:10:38,0.3367,0.327,0.337,False
experiment,ECOR,vec,stack,2023-07-31 11:08:41,0.365,0.327,0.337,True
experiment,ECOR,vec,stack,2023-07-31 15:32:52,0.3431,0.327,0.337,True
experiment,ECOR,vec,stack,2023-08-01 11:10:37,0.3683,0.327,0.337,True
experiment,ECOR,vec,stack,2023-08-02 07:16:11,0.35,0.327,0.337,True
experiment,EMAS,vec,max,2023-07-26 04:16:21,0.5337,0.49,0.517,True
experiment,EMAS,vec,max,2023-07-30 07:59:53,0.5863,0.49,0.517,True
experiment,EMAS,vec,stack,2023-07-26 04:16:03,0.3732,0.366,0.384,False
experiment,EMAS,vec,stack,2023-07-30 07:53:37,0.3696,0.366,0.384,False
